sequence,ticker,trade_date,team_id,llm_model,selected_analysts,trace_dir,source_report_dir,report_dir,decision_path,llm_calls,tool_calls,tokens_in,tokens_out,executive_summary
11,2513.HK,2026-03-16,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0316-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0316-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0316-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-16
截面日期：2026-03-13
截面价格：530.0美元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多，但路径更可能是通过回调或震荡来夯实基础。长期与中期上升趋势结构完整，价格远高于关键均线。短期虽跌破10日EMA显示动能减弱，但报告核心建议是“保持多头思维，等待回调至关键支撑区间参与”，而非转向防守或认为趋势已破坏。宏观地缘风险构成拉锯，但技术面提供的回调参与区间清晰，上涨逻辑未变。
执行摘要：技术面显示长期趋势强劲，价格处于高位整理。建议放弃追涨，耐心等待价格回落至510-530美元或更低支撑区间企稳后，再行布局做多。
关键催化因素：1. 技术面在关键支撑位（如500-510美元）企稳后，放量突破近期震荡区间上沿（582-600美元）。2. 地缘政治局势出现意外缓和，推动全球风险偏好修复。3. 公司层面发布重大业务进展或订单利好，打破信息真空。
关键风险：1. 地缘政治风险升级导致全球风险资产无差别抛售。2. 股价有效跌破500美元关键支撑，导致技术结构转弱，调整深化。3. 公司处于信息真空期，存在潜在基本面负面信息未知的风险。
入场方式：回调至510-530美元区间企稳后分批参与；或更稳健地等待500美元整数关口附近企稳信号。
失效条件：价格日线收盘有效跌破500美元整数关口，且无法快速收回。
适合的场景：相信长期技术趋势、能承受高波动、愿意耐心等待回调入场点的高风险偏好交易者。
不适合的场景：追求稳定盈利、无法承受单日巨幅波动、或希望立即获得趋势动能的短线交易者。
证据摘要：1. 技术趋势：长期（200日SMA）与中期（50日SMA）均线呈多头排列，价格偏离度超40%，趋势完整。2. 技术整理：价格自历史高点回落后进入高位宽幅震荡，RSI从超买健康回落，属于强势整理特征。3. 核心建议：报告明确建议“潜在买入者等待回调参与”，理想区间为510-530美元及500美元以下，并指出“未来1-3个月趋势延续概率较高”。4. 宏观环境：地缘风险与国内经济韧性形成拉锯，导致不确定性升高，但未改变报告基于技术结构的多头倾向。"
12,2513.HK,2026-03-17,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0317-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0317-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0317-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-17
截面日期：2026-03-16
截面价格：605.0港元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面呈现长期趋势向上但短期动量衰竭、高位震荡的格局，价格在关键支撑（560-575港元）与阻力（683-725港元）之间拉锯。同时，宏观地缘政治风险升温构成压制，而公司层面缺乏催化剂提供向上动力。多空因素相互抵消，最合理的判断是等待区间突破或基本面信号明确。
执行摘要：技术结构处于关键阻力下的高位整理，宏观风险压制风险偏好，公司新闻真空。当前证据不足以支持未来1-2周明确看涨或看跌，宜观望等待方向选择。
关键催化因素：1. 技术面放量突破725港元前高；2. 美伊地缘政治局势出现明确缓和信号；3. 公司发布大型新合同或显著业务进展公告。
关键风险：1. 技术面跌破560-575港元关键支撑区域，可能开启更深调整；2. 地缘冲突升级导致全球风险偏好进一步恶化；3. 公司基本面面临原材料成本上升及项目执行风险。
入场方式：当前不急于参与。若未来价格放量突破725港元，可考虑回调时介入；或若价格回调至560-575港元区间并出现企稳信号，可轻仓试探。两者均需后续明确信号。
失效条件：对于潜在多头策略，收盘价有效跌破560港元支撑视为失效，可能意味着中期调整开始。
适合的场景：擅长区间交易、能快速反应并严格止损的短线交易者；等待重大催化或技术突破进行右侧趋势跟踪的投资者。
不适合的场景：寻求稳定股息或财务稳健的价值投资者；风险承受能力低、无法忍受极高波动（ATR>80）的投资者；希望基于清晰公司催化进行中长期布局的投资者。
证据摘要：1. 技术面：价格远高于长期均线，但MACD高位回落、RSI中性，布林带收窄，处于725前高与560-575支撑间震荡，方向不明。2. 宏观面：美伊冲突升级推高成本并压制全球风险偏好，构成负面环境。3. 基本面：公司处于战略亏损期，财务结构脆弱，但现金储备充足；近期无公司特异性新闻，缺乏向上催化剂。"
13,2513.HK,2026-03-18,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0318-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0318-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0318-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-18
截面日期：2026-03-17
截面价格：621.5美元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：完整
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。技术面长期与中期上升趋势明确完整，价格高于所有主要均线，关键支撑（550-560）稳固。尽管宏观地缘风险加剧导致市场情绪拉锯，且短期指标显示超买和回调压力，但报告核心建议是“看多但不追多，等待回调至关键支撑区域参与”，这属于趋势中的整理和再参与逻辑，而非方向反转或证据不足。因此，上涨方向在1-2周内仍更占优。
执行摘要：技术趋势强劲但短期超买，宏观风险升温形成拉锯。核心策略是避免追涨，等待价格回调至关键支撑区域企稳后分批介入，以顺应未破坏的上升趋势。
关键催化因素：1. 技术结构上带量突破697-708关键阻力区域可能开启新一轮升势。2. 国内高技术产业（如信息服务业）高景气度提供行业β支撑。
关键风险：1. 伊朗-以色列地缘冲突升级导致全球风险偏好下降，压制科技股估值与港股流动性。2. RSI接近超买，价格与均线偏离度大，存在技术性回调压力。3. 公司基本面呈现资不抵债、巨额亏损，财务风险极高。
入场方式：等待价格回调至550-560美元强支撑区间并出现企稳信号（如K线企稳形态、成交量萎缩后再次放大）时分批买入。
失效条件：收盘价有效跌破550美元关键支撑位，且反弹无力重回其上。
适合的场景：擅长波段交易、能承受极高波动与风险、将其作为AI赛道高贝塔配置部分的交易型投资者。
不适合的场景：价值投资者、风险厌恶型投资者、寻求稳定基本面支撑或无法接受“资不抵债”财务结构的投资者。
证据摘要：1. 技术分析确认长、中、短期趋势均明确向上，价格结构呈“高位整理”特征，关键支撑550-560未破。2. 新闻分析指出公司无自身催化剂，宏观地缘风险主导市场情绪，形成多空拉锯，但国内行业数据仍提供支撑。3. 基本面分析显示公司处于“烧钱换技术”阶段，财务风险极高，但近期融资为运营提供短期安全垫，股价主要由情绪和技术驱动。综合来看，技术趋势的完整性是当前主导力量，支持在回调中寻找多头参与机会。"
14,2513.HK,2026-03-19,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0319-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0319-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0319-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-19
截面日期：2026-03-18
截面价格：742.5美元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：完整
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。技术面长期与中期上升趋势结构完整且强劲，价格远高于所有关键均线，量价配合良性。尽管宏观风险（地缘冲突、高利率）构成显著逆风并导致高波动，但报告核心建议是“看多但不做多（现价）”，明确等待回调至关键支撑区域后参与。这符合“趋势未坏，等待更好位置参与”的特征，而非方向不清或转向防守。
执行摘要：技术趋势强劲但短期超买，宏观逆风压制风险偏好。核心策略是避免追高，利用宏观风险引发的波动，等待价格回调至关键技术支撑区后再行分批买入，跟随主要趋势。
关键催化因素：国内电子/算力行业高景气度数据；AI与数字经济长期产业政策预期；价格放量突破前高765.0美元。
关键风险：中东地缘冲突升级推高油价与避险情绪；美联储维持高利率压制成长股估值；公司基本面存在资不抵债、现金流为负的生存性风险；股价短期涨幅大、波动率高。
入场方式：等待价格回调至关键支撑区域分批参与。重点关注两个区间：1）620-600美元区域（测试10日EMA及近期低点）；2）560-555美元区域（中期强支撑平台）。
失效条件：收盘价有效跌破555.5美元的中期强支撑平台，则上涨结构可能破坏，趋势转为震荡或深度回调。
适合的场景：能承受极高波动、擅长趋势回调交易、理解并愿意承担基本面高风险以博弈技术趋势延续的激进投资者。
不适合的场景：价值投资者；风险厌恶型投资者；寻求短期稳定收益或无法接受大幅回撤的投资者。
证据摘要：技术报告确认长、中、短期均线呈多头排列，趋势“完整”；价格呈现“放量突破、缩量回调、再放量创新高”的良性结构；核心建议是“回调参与”。新闻报告指出宏观风险主导市场情绪，但国内行业数据积极，形成拉锯。基本面报告揭示公司财务风险极高，但技术分析未因此改变看涨趋势结构及回调买入建议。"
15,2513.HK,2026-03-20,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0320-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0320-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0320-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-20
截面日期：2026-03-19
截面价格：659.0美元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面显示长期趋势虽未破坏，但短期动量衰减、高位波动剧烈，且面临关键阻力。宏观层面地缘政治风险加剧，构成显著负面压力，而公司层面缺乏独立催化剂。多空因素相互抵消，价格更可能在高位宽幅震荡，缺乏明确的单边驱动。
执行摘要：技术趋势长期看涨但短期超买调整，宏观风险压制风险偏好，公司无催化。综合判断未来1-2周为震荡格局，建议观望，等待宏观风险缓和或技术面出现更清晰的企稳信号后再做方向选择。
关键催化因素：1) 地缘政治局势意外缓和，提振全球风险偏好；2) 股价在560-618关键支撑带获得强力支撑并出现反弹信号；3) 公司发布超预期的业务或融资进展。
关键风险：1) 美伊冲突升级引发全球市场避险抛售；2) 股价放量跌破560-575强支撑区域，技术结构转弱；3) 公司融资环境恶化传闻。
入场方式：当前不急于参与。若转多，需满足：宏观风险（如VIX指数）显著回落，且股价在560-618支撑区间内企稳反弹。若转空，触发条件为：股价放量跌破560美元关键平台支撑。
失效条件：无（因当前建议为观望）。
适合的场景：作为观察仓，用于跟踪宏观风险与科技股情绪的变化；或在极度厌恶短期高波动和宏观不确定性的环境下。
不适合的场景：寻求明确短期趋势方向进行波段交易；或试图在缺乏催化剂的高波动中“抄底”或“逃顶”。
证据摘要：1) 技术面：长期均线多头排列，但价格自高位回落，MACD顶背离，RSI自超买区回落，显示短期动量衰减，价格进入高位震荡。2) 宏观面：美伊冲突升级、全球贸易增长预期下调，风险偏好受压。3) 基本面：公司处于高投入亏损期，资不抵债，现金流依赖融资，近期无公司特异性催化。"
16,2513.HK,2026-03-23,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0323-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0323-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0323-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-23
截面日期：2026-03-20
截面价格：630.5美元
样本分型：催化后高波动整理型
主导驱动：催化消化主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周，股价在经历催化驱动后的急涨后，正进入高位消化整理阶段。长期与中期上升趋势结构未破坏，但短期动量衰减、波动率高企。核心矛盾是消化获利盘与测试关键支撑，而非趋势反转。在宏观风险扰动下，方向仍偏震荡上行，但需等待更好的风险回报位置参与。
执行摘要：技术面显示长期趋势强劲，但短期自高点回落，动量减弱，进入高波动整理。基本面处于“烧钱换增长”的早期阶段，无近期催化。宏观地缘风险构成压力。综合判断，上涨趋势在整理后更可能延续，但直接上攻阻力大，适合回调至关键支撑区布局，而非追高。
关键催化因素：暂无近期公司层面催化剂。长期催化剂在于AI行业政策利好、公司未来可能发布的重大业务进展或融资消息。
关键风险：1. 宏观地缘政治风险（美伊冲突）压制全球风险偏好及港股流动性。2. 公司基本面风险极高，包括巨额亏损、负净资产、现金流严重依赖融资。3. 技术面短期动量衰竭，高波动性导致宽幅震荡风险。
入场方式：等待回调至555.5-600.0美元支撑区间，出现企稳信号后分批参与。
失效条件：价格放量跌破555.5美元关键支撑平台且无法快速收回。
适合的场景：作为高风险配置的卫星仓位，适用于能承受高波动、基于产业趋势进行波段操作的成长型投资者。
不适合的场景：追求稳定现金流和财务安全的投资；风险厌恶型投资者的核心仓位；基于短期追涨的交易。
证据摘要：1. 技术趋势：价格远高于200日/50日均线，长期趋势完整；但自高点回落跌破10日EMA，MACD柱状线收缩，显示短期动量边际走弱，进入整理。2. 公司基本面：处于战略性亏损扩张期，无近期催化，财务结构高风险，但现金储备和融资能力支撑其继续“烧钱”叙事。3. 宏观与新闻：公司新闻真空，宏观地缘风险突出，构成主要扰动，但国内科技创新政策提供长期背景。4. 报告建议：技术报告明确建议“回调参与”，等待555.5-600.0支撑区间；新闻与基本面报告均提示高风险并建议谨慎或观察。综合来看，趋势未坏但需消化，故判断为“趋势延续”，但入场需“择机”。"
17,2513.HK,2026-03-24,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0324-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0324-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0324-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-24
截面日期：2026-03-23
截面价格：590.0美元
样本分型：催化后高波动整理型
主导驱动：催化消化主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：长期与中期上升趋势结构完整，但短期因前期暴涨后进入高波动消化阶段。价格正测试关键支撑区（555-570美元），未来1-2周更可能在此区域企稳并酝酿反弹，而非趋势反转下跌。宏观风险与公司新闻真空构成逆风，但未主导价格行为，技术结构仍支持回调后偏多方向。
执行摘要：主要上升趋势未破坏，短期为暴涨后的健康回调与消化。操作上不宜追高，应耐心等待价格回调至关键支撑区域企稳后分批参与。
关键催化因素：1. 数字中国建设峰会（4月底）可能释放AI产业政策利好。2. 价格在关键支撑区（555-570美元）企稳可能触发技术性买盘。
关键风险：1. 地缘政治风险（美伊冲突）压制全球科技股风险偏好。2. 公司财务报表资不抵债且持续巨额亏损。3. 股价波动率（ATR）极高，交易风险大。
入场方式：等待价格回调至555-570美元支撑区间并出现企稳信号（如小时图阳线反包、缩量十字星）后分批买入。
失效条件：价格放量跌破510-530美元核心支撑带且日线收盘无法收回。
适合的场景：高风险偏好投资者；相信AI长期趋势且能接受高波动的交易者；擅长回调买入、事件驱动策略的波段交易。
不适合的场景：低风险偏好或价值投资者；要求财务报表稳健、有稳定盈利的投资者；无法严格执行止损的投资者。
证据摘要：技术面显示长期与中期均线多头排列，价格自高点回落测试前期成交密集支撑区，属趋势内调整。基本面处于“烧钱换增长”阶段，无近周公司催化，宏观地缘风险构成干扰，但行业长期叙事与国内政策支持未变。报告核心建议为“回调参与”，非“转向防守”。"
18,2513.HK,2026-03-25,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0325-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0325-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0325-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-25
截面日期：2026-03-24
截面价格：655.0美元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：完整
风险状态：风险未主导
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管短期处于高位震荡消化获利盘，且缺乏公司层面催化剂，但长中期上升趋势结构完整，价格站稳所有关键均线之上。技术报告核心建议是“回调买入”，而非转向防守。因此，上涨逻辑未破坏，短期调整更可能为趋势延续中的整固。
执行摘要：标的处于强劲的长中期上升趋势中，但短期因涨幅巨大、波动率高而进入整理。技术结构未破坏，关键支撑明确。策略上不宜追高，应等待回调至关键支撑区企稳后参与。
关键催化因素：1. 行业层面AI应用需求数据强劲（日均词元调用量超140万亿），支撑板块情绪。2. 技术面潜在向上突破前高765.0美元的可能，将打开新的上行空间。
关键风险：1. 公司层面信息静默，缺乏自身催化剂，股价易受板块情绪和宏观波动影响。2. 短期获利盘丰厚，高波动率导致价格波动剧烈。3. 基本面呈现战略性亏损和负经营现金流，估值高度依赖市场风险偏好。
入场方式：等待价格回调至590.0-630.0美元支撑区间（重点关注590.0-600.0及620.0-630.0区域）出现企稳信号（如缩量、分时图企稳）后分批介入。
失效条件：价格放量跌破555.0-560.0美元深度支撑平台，并导致50日SMA趋势走平或拐头向下。
适合的场景：能承受高波动、接受基于技术结构和行业贝塔进行交易、善于等待回调机会的投资者。
不适合的场景：寻求稳定基本面支撑、低波动投资或需要明确公司催化剂的投资者；无法严格执行止损纪律的投资者。
证据摘要：1. 技术趋势：价格远高于呈多头排列的200日/50日均线，长期趋势完好。2. 关键支撑：590.0-630.0美元存在多重技术支撑。3. 市场情绪：行业AI需求数据积极，提供板块贝塔支撑。4. 报告建议：技术报告核心结论为“回调买入”，基本面报告指出其高波动交易属性，新闻报告确认缺乏公司催化但行业背景未恶化。综合判断，未来1-2周更可能为趋势中的整固而非反转。"
19,2513.HK,2026-03-26,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0326-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0326-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0326-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-26
截面日期：2026-03-25
截面价格：760.0美元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面处于高波动超买修正阶段，虽长期趋势完好但短期动量衰减、波动极高，且宏观面被地缘政治风险主导，公司层面缺乏催化剂。多空因素（技术支撑 vs. 宏观风险与高波动）相互抵消，最合理的判断是暂不押注方向。
执行摘要：技术长期趋势向上但短期处于高位宽幅震荡，动量指标出现背离。宏观地缘风险（美伊冲突）是主导市场的负面因素，而公司处于信息真空期。综合来看，未来1-2周更可能呈现高位震荡格局，缺乏明确的单边驱动，建议观望。
关键催化因素：1. 地缘政治局势意外缓和（停火协议）；2. 公司发布重大正面业务公告或财报；3. AI行业情绪整体回暖，板块beta走强。
关键风险：1. 美伊冲突升级引发全球市场恐慌；2. 股价跌破关键中期支撑位（如550-560美元区域）；3. 高波动环境下的价格巨幅摆动。
入场方式：当前不急于参与。若未来价格能在地缘风险缓和背景下，于590-600美元或550-560美元关键支撑区域出现企稳信号，可考虑作为转多信号。若放量突破765美元前高阻力，也可能成为趋势再加速的信号。
失效条件：对于潜在多头策略，失效条件为收盘价有效跌破550美元关键中期支撑区域。
适合的场景：适合能承受极高波动、擅长事件驱动和波段交易、并密切跟踪地缘政治与行业情绪的专业投资者作为高风险战术博弈。
不适合的场景：不适合价值投资者、寻求稳定现金流或财务安全的投资者、以及无法承受短期内大幅回撤的投资者。
证据摘要：1. 技术面：长期均线多头排列，但MACD高位钝化/背离，RSI自超买区回落，ATR极高显示高波动，价格触及布林带上轨，短期趋势转为高位震荡。2. 宏观面：美伊军事冲突持续升级，主导全球避险情绪，压制风险资产。3. 基本面：公司处于战略性亏损和负资产状态，无近期催化剂，现金流依赖融资，但拥有充足现金储备（23.68亿元）提供短期安全垫。"
20,2513.HK,2026-03-27,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\2513.HK\0422-2358-2513HK\reports\2026-0327-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0327-2513HK,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round23\reports\2513.HK\0423-1151-2513HK\reports\2026-0327-2513HK\2_decision\summary.md,,0,,,"分析日期：2026-03-27
截面日期：2026-03-26
截面价格：684.0美元
样本分型：Beta情绪技术驱动型
主导驱动：Beta与技术结构主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面显示长期趋势虽未破坏，但短期出现顶背离、高波动及高位放量滞涨，上涨动能边际走弱。宏观层面地缘政治风险急剧升温，构成重大不确定性，而公司层面缺乏催化剂。多空因素（技术整理需求 vs 宏观风险压制）互相抵消，导致未来1-2周更可能呈现高位区间震荡格局，而非明确的单边方向。
执行摘要：技术结构处于长期牛市中的高位震荡消化阶段，关键支撑在600-650美元。然而，宏观地缘风险（美伊冲突）主导市场情绪，压制风险偏好，且公司无基本面催化。当前最合理的做法是等待宏观不确定性降低或价格在关键支撑区域出现明确的企稳信号。
关键催化因素：1. 地缘政治局势出现明确缓和信号，带动全球科技股风险偏好回升。2. 股价在600-650美元关键支撑区间缩量企稳，并伴随技术指标（如RSI）再次转强。3. 公司发布超预期的业务进展或重大客户合作公告。
关键风险：1. 中东地缘冲突升级或失控，导致全球风险资产持续抛售。2. 股价放量跌破600美元关键平台支撑，技术结构转弱。3. 宏观风险引发港股市场流动性进一步恶化。
入场方式：当前不急于参与。若未来宏观风险缓和且价格回调至600-650美元支撑区间并出现企稳缩量信号，可考虑分批轻仓介入。若价格放量突破765-790美元阻力区并伴随动量指标转强，则趋势可能重新确立。
失效条件：1. 股价放量跌破600美元关键支撑位，并导致50日均线趋势走平或拐头向下。2. 宏观地缘风险持续恶化，引发系统性抛售，无视个股技术支撑。
适合的场景：适合能承受极高波动、擅长区间交易或等待宏观事件明朗后右侧交易的投资者。
不适合的场景：不适合寻求稳定基本面支撑的价值投资者、风险厌恶型投资者，以及在当前高不确定性下进行方向性押注的短线交易者。
证据摘要：1. 技术面：长期均线多头排列，但MACD顶背离、RSI自超买区回落、高位放量回落，显示短期动能衰减，进入高波动整理。2. 宏观面：美伊军事冲突升级，推升避险情绪与通胀担忧，严重压制科技股风险偏好。3. 基本面：公司处于高研发投入的巨亏阶段，无近期催化，财务可持续性依赖融资，对当前1-2周走势无支撑。"
