ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
2513.HK,2026-03-16,hold,530.0,530.0 港元,当前不急于参与。若未来转为“趋势延续”，潜在入场条件需满足：价格在500-510区间获得支撑并出现明确企稳K线（如单针探底后阳线收复），且伴随成交量温和放大。,500.0,510.0,1.0,"['（当前状态为观望，无具体入场计划，故不适用。状态切换条件如下）', '- 若价格**有效跌破500港元**（如日线收盘价持续低于500且无法快速收回），则状态可能转向“风险主导”。', '- 若价格**在500-510区间明确企稳并放量突破575-582阻力区**，则状态可能转向“趋势延续”。', '适合的场景**', '1. 能够承受极高波动、并愿意等待1-2周以获取更清晰信号的投资者。', '2. 擅长区间交易且止损纪律严格的短线交易者（但本建议主体为趋势交易者，故建议观望）。', '不适合的场景**', '1. 寻求明确趋势方向并立即执行的趋势跟踪者。', '2. 风险承受能力低、无法接受价格短期内大幅双向波动的投资者。', '3. 期望基于公司短期基本面改善进行投资的投资者。', '证据摘要**', '1. **技术面**：长期均线多头排列（50日/200日均线371.87），但价格跌破10日EMA（565.49），RSI（60.84）中性，MACD动量收缩，布林带扩张且价格位于中轨下方，显示短期进入调整。关键支撑500-510，阻力575-582。', '2. **宏观面**：中东地缘冲突升级推高油价至100美元以上，引发全球风险资产抛售；国内经济数据虽好但难以对冲外部冲击。', '3. **基本面**：公司处于战略性亏损，研发费用率达439%，经营现金流大幅净流出，依赖融资输血；近一周无公司新闻，缺乏短期催化剂。', '4. **综合状态**：技术支撑与宏观风险、基本面弱势形成对峙，未来1-2周方向取决于价格在关键支撑位的反应及宏观事件演变，当前无法给出高确信度的买入或卖出方案。']",backtest\output\0421-1140-2513HK\reports\2026-0316-2513HK\2_decision\summary.md
2513.HK,2026-03-17,hold,605.0,605.0港元,当前不急于参与。若未来价格 **放量突破725港元** 或 **回调至560-575港元区间并出现30分钟以上级别企稳形态（如缩量十字星、阳线吞噬）**，可考虑轻仓试多。,560.0,575.0,560.0,"['1. 收盘价有效跌破560港元支撑区。', '2. 反弹无法站稳600港元并再度放量下探。', '适合的场景**', '1. 擅长区间震荡交易、能承受极高波动（单日波动可能超80港元）的短线交易者。', '2. 作为AI主题波段交易的卫星仓位配置者。', '不适合的场景**', '1. 寻求财务稳健、现金流稳定的价值投资者。', '2. 风险厌恶型或无法执行严格止损的投资者。', '3. 期望短期趋势明朗的顺势交易者。', '证据摘要**', '1. **技术震荡**：价格在560-690港元区间宽幅震荡，MACD高位回落，RSI中性，布林带收窄，显示方向选择前夜。', '2. **基本面分裂**：现金储备236.77亿港元提供安全垫，但年亏损46.98亿港元、净流动负债-883.48亿港元，财务风险极高。', '3. **宏观压制**：地缘冲突推高成本预期，压制全球风险偏好，公司层面无利好对冲。', '4. **交易计划缺失**：当前无法给出明确的回调买入或突破买入方案，因价格处于区间中轨、波动极大，且缺乏企稳证据。']",backtest\output\0421-1140-2513HK\reports\2026-0317-2513HK\2_decision\summary.md
2513.HK,2026-03-18,buy_on_pullback,621.5,621.5 美元,回调至 **550.0-560.0 美元** 区间出现企稳信号（如小时图pin bar、晨星形态、成交量萎缩后再次放大）时分批买入。,550.0,560.0,550.0,"['1. 收盘价有效跌破 **550.0 美元** 支撑位，且反弹无力重回其上。', '2. 价格放量跌破 **528.0-530.0 美元** 更下方关键支撑。', '适合的场景**', '- 风险承受能力强、能接受高波动的交易者。', '- 将2513.HK作为AI赛道高贝塔配置的一部分，进行波段操作。', '- 相信技术趋势力量高于短期宏观噪音的投资者。', '不适合的场景**', '- 价值投资者、追求稳定分红或低风险的投资者。', '- 无法接受“资不抵债”财务结构的传统基本面投资者。', '- 要求公司层面有明确催化剂才入场的事件驱动型交易者。', '证据摘要**', '1. 技术趋势完好：价格高于所有主要均线（200日/50日/10日），MACD为正，布林带中轨（582.05）提供动态支撑。', '2. 关键支撑清晰：550-560为近期密集成交区，多次测试后未有效跌破，提供回调参与锚点。', '3. 宏观风险虽存但未破坏结构：地缘冲突压制情绪，但国内高技术产业数据（信息服务生产指数+10.1%）提供行业β支撑，且价格已从极端超买区域回落消化风险。', '4. 基本面虽差但短期无即时生存危机：2025年股权融资16亿元提供流动性安全垫，衍生负债虽大但非即期现金偿付压力。', '5. 交易计划明确：给出了回调区间、企稳信号和失效条件，符合“趋势延续”下的“择机买入”框架。']",backtest\output\0421-1140-2513HK\reports\2026-0318-2513HK\2_decision\summary.md
2513.HK,2026-03-19,buy_on_pullback,742.5,742.5 美元,分批买入，关注两个回调参与区间：,,,555.5,"['1. 价格收盘价有效跌破555.5美元的中期强支撑平台。', '2. 价格在支撑区反弹无力，再次放量跌破600美元并无法快速收回。', '适合的场景**', '1. 高风险偏好投资者，能承受高波动与本金大幅回撤。', '2. 相信AI大模型长期叙事，愿意以“期权”思路配置小仓位。', '3. 擅长执行严格止损与分批建仓纪律的交易者。', '不适合的场景**', '1. 价值投资者或风险厌恶型投资者。', '2. 寻求稳定现金流或财务安全边际的配置。', '3. 无法持续跟踪公司融资进展与地缘政治事件的短期交易者。', '证据摘要**', '1. **趋势结构完好**：价格高于所有关键均线（200日/50日/10日），均线多头排列。', '2. **量价健康**：近期突破伴随天量（746.8万股），回调缩量，再创新高。', '3. **支撑明确**：技术报告给出620-600与560-555两个清晰支撑区间，可作为回调买入锚点。', '4. **宏观风险虽存但未破坏结构**：地缘冲突与高利率构成逆风，但国内行业数据强劲，且技术面未出现趋势破坏信号。', '5. **基本面极端脆弱但已反映**：资不抵债与现金流问题已知，当前价格主要交易技术趋势与行业贝塔，而非财务健康度。']",backtest\output\0421-1140-2513HK\reports\2026-0319-2513HK\2_decision\summary.md
2513.HK,2026-03-20,hold,659.0,659.0美元,当前不急于参与。若未来状态切换至“趋势延续”，潜在入场条件为：价格**回调至560-575美元区间并出现30分钟以上级别的企稳结构（如底分型、站回短期均线）**，或**放量突破700美元阻力并站稳**。,560.0,575.0,550.0,"['1.  （针对潜在多头计划）价格放量跌破550美元，且日内无反抽。', '2.  （针对潜在多头计划）反弹无法突破并站稳640-650美元区域，转而掉头向下。', '适合的场景**', '- 能够承受极高波动、擅长事件驱动交易、并愿意紧密跟踪地缘政治与公司公告的短线交易者，在出现上述明确催化信号后轻仓试多。', '- 已有持仓且能承受大幅波动的投资者，继续持有但需严格设置止损。', '不适合的场景**', '- 寻求稳定趋势、厌恶高波动和基本面风险的投资者。', '- 希望当前价位附近直接建仓或追涨的投资者。', '- 无法实时跟踪市场动态与新闻的投资者。', '证据摘要**', '1.  **技术震荡**：价格自765.0美元高点大幅回落，现位于659.0美元，处于关键支撑（618-625）与阻力（700）之间。MACD与RSI自高位回落，显示上涨动能衰减，但价格仍高于所有主要均线，长期结构未坏。属于典型的高位震荡消化阶段。', '2.  **宏观压制**：美伊冲突升级、全球贸易增长预期下调构成显著负面宏观环境，主导市场风险偏好，使股价缺乏独立上涨的宏观基础。', '3.  **基本面高风险**：公司资不抵债、现金流为负，完全依赖融资生存，此基本面状况放大了股价对市场情绪和事件的敏感性，增加了短期方向的不确定性。', '4.  **缺乏可执行计划**：当前价格距离理想回调买入区间（560-575）尚有距离，且未出现企稳信号；直接上涨面临700美元附近强阻力且宏观情绪不利。无法给出一个风险收益比清晰、触发条件明确的买入或卖出指令。']",backtest\output\0421-1140-2513HK\reports\2026-0320-2513HK\2_decision\summary.md
2513.HK,2026-03-23,hold,630.5,630.5 美元,当前不急于参与。若未来价格**缩量回调至555.5–600.0美元区间并出现企稳K线组合（如锤子线、晨星）**，可考虑分批布局；或**放量突破700–710美元阻力区**后跟进。,555.5,600.0,555.5,"['1. 价格放量跌破555.5美元支撑且无法快速收回。', '2. 宏观风险急剧恶化（如地缘冲突扩散）导致港股系统性下跌。', '适合的场景**', '1. 高风险承受能力的波段交易者，擅长在宽幅震荡区间操作。', '2. 已有持仓者，愿意承受高波动以等待趋势明朗。', '3. 事件驱动型投资者，等待公司催化或宏观情绪转折信号。', '不适合的场景**', '1. 价值投资者或追求稳定现金流的收益型投资者。', '2. 风险厌恶型投资者，无法承受单日大幅波动。', '3. 希望基于清晰趋势信号进行中线布局的投资者。', '证据摘要**', '1. **技术面**：长期均线多头排列（200日/50日SMA约399.6），价格远高于长期均线，但短期跌破10日EMA（613.2），MACD柱状线连续收缩，RSI中性（54.5），价格位于布林带中轨（586.4）附近，显示短期动量衰减、进入高位震荡。', '2. **新闻面**：无公司层面新闻，宏观地缘风险（美伊冲突）升温压制风险偏好，政策面对科技行业长期支持但短期无直接催化。', '3. **基本面**：营收增长（7.24亿元）但深度亏损（-46.98亿元），经营现金流大幅流出（-22.46亿元），净资产为负，财务结构脆弱，完全依赖融资维持运营。', '4. **多空拉扯点**：长期趋势未坏 vs 短期调整与宏观风险；高成长赛道前景 vs 极高财务风险；缺乏企稳证据 vs 关键支撑临近。']",backtest\output\0421-1140-2513HK\reports\2026-0323-2513HK\2_decision\summary.md
2513.HK,2026-03-24,hold,590.0,590.0 美元,当前不急于参与。若未来转为“趋势延续”，潜在入场条件可能包括：价格在555-570美元区间缩量企稳后反弹，或放量突破640-650美元（收复10日EMA及短期结构阻力）。,555.0,570.0,1.0,"['（当前状态无具体入场计划，故不适用）', '适合的场景**', '1. 风险偏好中性、能接受1-2周方向不明朗的投资者。', '2. 等待价格在关键支撑/阻力区域做出明确方向选择后再行动的波段交易者。', '不适合的场景**', '1. 寻求立即跟随趋势进行方向性交易的投资者。', '2. 期望基于当前价位形成明确买入或卖出计划的短线交易者。', '证据摘要**', '1. **技术面**：价格跌破10日EMA，处于布林带中轨附近，正在测试关键支撑555-570美元，但未见明确企稳K线信号；MACD与RSI自高位回落，动量减弱；ATR极高显示波动剧烈。', '2. **新闻面**：公司特异性新闻缺失，宏观上美伊冲突升级压制风险偏好，行业政策利好（数字中国峰会）属于远期支撑，短期缺乏直接催化剂。', '3. **基本面**：公司处于高研发投入的成长期，营收已起步但财务结构显示资不抵债，完全依赖融资输血，基本面无法提供短期方向指引。', '4. **状态切换条件**：', '- 若价格在555-570美元区域出现明确企稳信号并伴随动量回升，可切换至 **趋势延续**（对应择机买入）。', '- 若价格放量跌破510-530美元支撑带且无法快速收回，则切换至 **风险主导**（对应建议卖出）。']",backtest\output\0421-1140-2513HK\reports\2026-0324-2513HK\2_decision\summary.md
2513.HK,2026-03-25,buy_on_pullback,655.0,655.0 美元,分批回调买入：,,,590.0,"['1. 价格放量跌破555.0-560.0美元深度支撑平台。', '2. 50日SMA（当前422.05美元）趋势走平或拐头向下。', '3. 收盘价连续两日低于590.0美元且无反弹。', '适合的场景**', '1. 风险承受能力较强、能接受高波动的趋势交易者。', '2. 相信AI长期叙事，愿意以分批方式建仓的投资者。', '3. 在严格止损纪律下，进行波段回调交易的策略。', '不适合的场景**', '1. 厌恶财务亏损、追求稳定现金流的价值投资者。', '2. 无法盯盘或无法承受单日±80美元级别波动的短线交易者。', '3. 期望公司短期出现基本面催化剂的新闻驱动型交易。', '证据摘要**', '1. **趋势结构完好**：价格高于所有关键均线（200日/50日/10日），长期与中期均线多头排列。', '2. **回调支撑明确**：技术分析给出620-630、590-600两个清晰支撑区间，并指出放量突破765为关键上行信号。', '3. **风险边界清晰**：失效条件锚定在555-560支撑破位及50日均线转势。', '4. **行业背景支撑**：AI行业需求数据强劲，政策环境积极，抵消公司新闻静默的负面影响。', '5. **资金缓冲存在**：基本面虽亏损严重，但约23亿元短期存款提供短期生存安全垫。']",backtest\output\0421-1140-2513HK\reports\2026-0325-2513HK\2_decision\summary.md
2513.HK,2026-03-26,buy_on_pullback,760.0,760.0美元,回调至650-655美元区间（10日EMA及近期平台支撑）企稳后分批买入。若价格放量突破765美元，可轻仓追多，但需快速止损。,650.0,655.0,590.0,"['1. 收盘价有效跌破590美元（近期低点支撑）。', '2. 收盘价连续两日无法重回650美元上方。', '3. 宏观冲突急剧升级（如美伊地面战爆发）且股价放量跌破550美元中期支撑。', '适合的场景**', '1. 风险承受能力较强、能接受高波动的成长型投资者。', '2. 相信AI长期趋势，愿意以小额仓位博弈行业beta。', '3. 擅长技术交易，能严格执行止损纪律。', '不适合的场景**', '1. 厌恶亏损、要求财务安全边际的价值投资者。', '2. 无法承受单日波动超10%的保守型交易者。', '3. 期望短期盈利或依赖基本面稳健支撑的配置需求。', '证据摘要**', '1. 技术趋势：价格高于所有主要均线（200日/50日/10日），保持“高点更高”结构，RSI从超买区健康回落。', '2. 关键支撑清晰：650-655美元（10日EMA及近期平台）与590-600美元（深层支撑）提供明确回调参与区间。', '3. 风险未主导：尽管宏观地缘风险存在，但价格未破坏上升结构，且公司现金储备（23.68亿元）提供短期生存缓冲。', '4. 可执行计划：能给出明确入场区间（650-655美元）、突破条件（765美元）及失效条件（跌破590美元），符合“趋势延续”下的“择机买入”特征。']",backtest\output\0421-1140-2513HK\reports\2026-0326-2513HK\2_decision\summary.md
2513.HK,2026-03-27,hold,684.0,684.0 美元,当前不急于参与。未来若转为“趋势延续”，潜在入场条件为：股价回调至 **600-650美元** 区间并出现企稳迹象（如小时图缩量、小实体K线、RSI拐头向上），可考虑分批轻仓介入。,600.0,650.0,600.0,"['1.  股价放量跌破 **600.0美元** 关键支撑，且日内无法收回。', '2.  50日SMA趋势走平或拐头向下。', '适合的场景**', '1.  能够承受极高波动、擅长区间交易且反应迅速的短线交易者，可在655-750美元宽幅区间内高抛低吸（但本建议不鼓励此操作）。', '2.  长线配置型投资者忽略短期波动，但需承受巨大的基本面不确定性。', '不适合的场景**', '1.  寻求清晰趋势和明确风险边界的趋势交易者。', '2.  风险厌恶型或希望基于稳定基本面建仓的投资者。', '3.  希望在当前价位（684.0）附近进行中线波段建仓的投资者。', '证据摘要**', '1.  **技术震荡**：价格自历史高点回落，MACD顶背离，RSI自超买区回落，ATR处于高位（83.5），显示上涨动能衰竭且波动剧烈。报告明确建议“不追高”，等待回调至600-650区间。', '2.  **宏观压制**：美伊冲突升级主导市场情绪，推升避险需求，压制科技股风险偏好。公司层面无正面催化剂。', '3.  **基本面真空**：公司处于巨额亏损和现金消耗阶段，无法提供短期估值支撑或催化，投资逻辑完全依赖远期预期。', '4.  **方向未明**：价格尚未测试关键支撑（600-650），也未出现明确的企稳或破位信号。既无法给出“回调买入”的明确触发点（因未到支撑区），也未达到“趋势破坏需卖出”的条件（因长期均线仍向上）。因此，状态属于“震荡等待确认”。']",backtest\output\0421-1140-2513HK\reports\2026-0327-2513HK\2_decision\summary.md
