sequence,ticker,trade_date,team_id,llm_model,selected_analysts,trace_dir,source_report_dir,report_dir,decision_path,llm_calls,tool_calls,tokens_in,tokens_out,executive_summary
11,AAOI,2026-03-16,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\AAOI\0422-2358-AAOI\reports\2026-0316-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0316-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0316-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-16
截面日期：2026-03-13
截面价格：96.81美元
样本分型：公司催化趋势型
主导驱动：公司催化主导
趋势完整性：完整
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管股价因融资消息和短期超买出现剧烈回调与震荡，但改变公司增长预期的核心催化（1.6T批量订单）已落地且未被证伪，长期及中期技术趋势保持完整。当前调整更类似于利好消化和趋势中的高波动整理，为等待更好风险回报比的参与机会提供了窗口。
执行摘要：公司获得重大订单验证增长逻辑，基本面发生结构性改善。技术面长期趋势强劲，短期回调至关键支撑区域。未来1-2周更可能是在消化利空和获利盘后，为趋势延续蓄势。不建议追高，但回调至强支撑区是更好的参与时机。
关键催化因素：1. 获得主要超大规模客户1.6T光模块批量订单，验证技术并打开2026年下半年增长空间；2. 收入同比暴增82.7%，毛利率提升至30%，基本面增长势头强劲；3. 行业处于AI驱动的高速光模块需求上升周期。
关键风险：1. 短期波动率（ATR）极高，情绪不稳定；2. ATM股权融资计划扩大至5亿美元，引发稀释担忧；3. 公司仍处于战略性亏损，经营现金流为负，依赖融资。
入场方式：等待股价回调至82.00-85.00美元支撑区间企稳后分批轻仓介入。
失效条件：收盘价有效跌破80.00美元（关键支撑区下沿），或1.6T订单出现取消或重大延迟的官方消息。
适合的场景：能承受高波动、相信公司特异性催化带来的增长故事、并愿意等待回调机会的波段或趋势交易者。
不适合的场景：追求稳定盈利与现金流、无法忍受日内巨幅波动、或要求立即有明确底部信号的投资者。
证据摘要：1. 基本面：1.6T订单落地及收入高增长构成核心多头逻辑；2. 技术面：价格远高于50日及200日均线，长期趋势完好，短期回调测试支撑；3. 新闻面：订单利好属结构性催化，融资消息构成短期情绪压制但未改变增长叙事；4. 综合判断：上涨逻辑未破坏，当前属于催化后的高波动整理，未来1-2周方向仍偏多。"
12,AAOI,2026-03-17,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\AAOI\0422-2358-AAOI\reports\2026-0317-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0317-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0317-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-17
截面日期：2026-03-16
截面价格：94.07美元
样本分型：催化后高波动整理型
主导驱动：催化消化主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。股价在经历由AI行业叙事和订单预期驱动的爆炸性上涨后，正受制于ATM融资带来的稀释担忧和极端获利回吐压力进行高位震荡消化。技术面短期动能衰减、波动率极高，基本面短期利空与长期利好相互抵消，多空因素拉锯，缺乏明确的单向驱动力量。
执行摘要：AAOI处于短期利空消化与长期行业顺风博弈的高位震荡阶段。技术趋势边际走弱但未破坏，基本面增长与现金流消耗并存。未来1-2周更可能延续宽幅震荡，以等待公司层面新的催化确认或技术面企稳信号，当前不宜押注方向。
关键催化因素：1. AI数据中心资本开支浪潮的行业叙事持续强化；2. 若公司发布明确的AI相关大额订单或下季度财报显示营收增长持续且现金流改善，将构成强催化剂。
关键风险：1. ATM股权融资计划引发的持续稀释担忧压制短期情绪；2. 极高的波动率与沉重的获利了结压力；3. 经营现金流持续大幅净流出，盈利拐点未现；4. 地缘政治等宏观风险压制整体风险偏好。
入场方式：当前不急于参与。若未来价格能在84-86美元关键支撑区域出现缩量企稳信号，可重新评估转多可能；若放量突破115美元阻力区域，则可能预示整理结束。
失效条件：1. 股价收盘价有效跌破84美元关键平台支撑，趋势转弱。2. 公司基本面出现恶化，如下季度营收增速断崖式下滑或现金流进一步恶化。
适合的场景：适合能接受高波动、擅长区间震荡策略的交易者；适合等待更明确的基本面信号或技术结构稳固后再决策的投资者。
不适合的场景：不适合寻求方向明确、低波动趋势交易的投资者；不适合无法忍受剧烈价格波动和股权稀释担忧的保守型投资者。
证据摘要：1. 技术面：长期趋势完整但短期跌破10日EMA，MACD与RSI自高位回落，波动率(ATR)处于极端水平，呈现“急涨-高位震荡-放量回调”特征。2. 新闻面：短期受5亿美元ATM融资计划（利空）压制，但长期受AI数据中心需求及分析师上调目标价（利好）支撑，多空交织。3. 基本面：营收同比暴增82.7%验证成长叙事，但经营现金流大幅净流出、持续亏损，增长质量有待验证。综合判断，未来1-2周缺乏明确单向驱动。"
13,AAOI,2026-03-18,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\AAOI\0422-2358-AAOI\reports\2026-0318-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0318-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0318-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-18
截面日期：2026-03-17
截面价格：86.33美元
样本分型：催化后高波动整理型
主导驱动：催化消化主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。公司AI叙事（OFC展示）与股权稀释风险（ATM增发）相互抵消，技术面处于高位剧烈回撤后的消化阶段，价格在关键支撑与阻力间宽幅震荡，多空因素拉锯，缺乏明确的短期方向指引。
执行摘要：AAOI在经历由订单/营收催化驱动的爆炸性上涨后，进入高位高波动整理阶段。尽管长期趋势未破坏，但短期动能衰竭，且公司层面利好（AI主题）与利空（融资稀释）并存，宏观环境亦增加波动。未来1-2周市场需消化前期涨幅并等待更清晰信号，当前最合理的策略是暂不押注方向。
关键催化因素：1. OFC 2026展示AI数据中心光模块解决方案，绑定高景气叙事；2. 季度营收同比暴增82.7%，毛利率提升至30%，显示增长拐点。
关键风险：1. ATM股权发行额度增至5亿美元，构成持续稀释压力；2. 经营现金流为负，营运资本（应收、存货）恶化；3. 技术面短期结构转弱，价格跌破短期均线，波动率极高；4. 地缘政治风险压制科技股风险偏好。
入场方式：当前不急于建立新仓位。若未来价格能放量突破并站稳102-106美元阻力区，可考虑趋势转强；若回调至58-60美元（50日均线）区域出现企稳缩量信号，可评估波段做多机会。
失效条件：对于潜在多头，失效条件为收盘价有效跌破85美元近期关键支撑，或股价反弹无法收复95-100美元区域即再次转跌。对于潜在空头，失效条件为放量突破110-114美元阻力区。
适合的场景：适应高波动环境、擅长区间交易或等待关键突破/破位后顺势交易的激进投资者；作为观察AI光模块板块情绪的样本。
不适合的场景：寻求稳定趋势、低风险偏好或厌恶股权稀释的投资者；期望短期内有明确单边趋势的交易。
证据摘要：1. 技术面：价格自高点回撤超30%，跌破10日EMA，MACD高位死叉，但守在85美元关键支撑及长期均线之上，处于高位整理。2. 基本面：营收增长强劲，但亏损且现金流为负，叠加大规模股权融资计划，多空交织。3. 新闻面：OFC AI展示带来短期情绪提振，但被ATM增发利空对冲，宏观地缘风险增加不确定性。综合判断，未来1-2周处于震荡等待新催化确认阶段。"
14,AAOI,2026-03-19,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\AAOI\0422-2358-AAOI\reports\2026-0319-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0319-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0319-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-19
截面日期：2026-03-18
截面价格：92.63美元
样本分型：催化后高波动整理型
主导驱动：多因素混合主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周，AAOI处于高波动整理格局。公司层面AI主题催化与融资稀释风险相互抵消，技术面呈现长期趋势强劲与短期调整压力巨大的矛盾组合。价格在关键支撑（85-86美元）与阻力（110-115美元）间宽幅震荡，方向性不足，多空因素拉锯，最合理的判断是等待更明确的信号。
执行摘要：股价在经历由AI主题催化（OFC大会）和融资利空（ATM增发）驱动的剧烈波动后，进入高位整理。尽管长期趋势结构未破坏，但短期动能衰竭、波动率极端，且缺乏近期的决定性公司催化。未来1-2周更可能延续区间震荡，而非选择方向性突破，建议保持观望，等待基本面验证或技术结构明晰。
关键催化因素：1. AI数据中心光模块产品在OFC大会的展示提振市场情绪；2. 收入同比超80%的高增长叙事；3. 若未来1-2周公布来自大型客户的AI相关实质性订单，将是强劲催化剂。
关键风险：1. 5亿美元ATM增发计划带来的持续股权稀释压力；2. 短期技术结构走弱，MACD高位死叉，价格测试关键支撑；3. 经营现金流为负，盈利与现金流严重脱节；4. 宏观地缘政治风险可能压制成长股风险偏好。
入场方式：当前不急于参与。若未来价格放量突破110-115美元阻力区，可考虑趋势转强；若回调至60-65美元（50日均线）核心支撑区并出现企稳信号，可评估多头机会。
失效条件：对于潜在多头机会，失效条件为日收盘价有效跌破60.04美元（50日SMA）。
适合的场景：适合能承受极高波动、擅长区间交易并紧密跟踪订单与财报信号的交易者。
不适合的场景：不适合寻求稳定现金流、低风险偏好或无法承受日内巨幅波动的投资者。
证据摘要：1. 技术面：价格跌破10日EMA，MACD高位死叉，RSI自超买区回落，但长期均线仍呈多头排列；2. 新闻面：AI主题催化与融资稀释风险并存，主导驱动混合；3. 基本面：收入高增长但尚未盈利，现金流为负，处于叙事验证期。综合判断，未来1-2周方向不明。"
15,AAOI,2026-03-20,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\AAOI\0422-2358-AAOI\reports\2026-0320-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0320-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0320-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-20
截面日期：2026-03-19
截面价格：101.92美元
样本分型：催化后高波动整理型
主导驱动：催化消化主导
趋势完整性：边际走弱
风险状态：风险与机会拉锯
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。公司特异性催化（OFC产品展示）与负面事件（ATM增发）影响相互抵消，技术面处于暴涨后的高位消化阶段，短期动量衰竭但主要趋势未破。多空因素在高位拉锯，缺乏明确的单边驱动。
执行摘要：股价在经历由AI叙事和订单预期驱动的极端上涨后，进入高位震荡消化阶段。尽管长期趋势和基本面增长叙事未破坏，但短期面临ATM增发带来的稀释压力、技术面动量衰竭以及宏观风险偏好波动。未来1-2周更可能维持区间震荡，等待新的催化或技术结构突破来提供方向。
关键催化因素：1. OFC会议展示AI光学解决方案，强化技术叙事和长期增长预期。2. 营收持续高增长与毛利率改善，基本面拐点预期。
关键风险：1. ATM股权增发计划构成持续的稀释压力和情绪压制。2. 经营现金流为负，严重依赖外部融资。3. 技术面短期动量衰竭，价格处于高位，波动率极高。
入场方式：当前不急于开新仓。若未来价格放量突破116美元（次级阻力）并站稳，可能预示整理结束、趋势重启，可考虑转向偏多。若价格放量跌破85美元关键支撑且无法快速收回，则下行风险加剧。
失效条件：1. 转多失效条件：价格无法突破110-116美元阻力区并再度掉头向下，或跌破92-95美元支撑区后继续走弱。2. 转空失效条件：价格在85-95美元支撑区强势企稳并伴随成交量放大，随后向上突破短期阻力。
适合的场景：适合能接受高波动、愿意等待更清晰信号（如区间突破或基本面订单验证）的投资者。
不适合的场景：不适合寻求短期明确方向性交易的投资者，或无法承受股价向50日均线深度回调风险的投资者。
证据摘要：1. 技术面：长期均线多头排列但价格偏离度大；MACD高位死叉，RSI自超买回落，短期动能衰竭；价格在历史高点后进入高位震荡，测试92-95美元支撑。2. 新闻面：正面催化（OFC展示AI方案）与负面事件（ATM增发翻倍至5亿美元）并存，形成多空拉锯；宏观地缘风险加剧波动。3. 基本面：营收同比暴增82.7%，毛利率提升，但经营现金流大幅为负，处于“高增长、高投入、暂亏损”阶段。综合判断，未来1-2周缺乏主导单边走势的强力量。"
16,AAOI,2026-03-23,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\AAOI\0422-2358-AAOI\reports\2026-0323-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0323-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0323-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-23
截面日期：2026-03-20
截面价格：87.54美元
样本分型：公司催化趋势型
主导驱动：公司催化主导
趋势完整性：完整
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。公司层面获得超过5300万美元的重大订单，构成基本面实质性利好，验证了AI数据中心增长叙事。尽管宏观地缘政治风险导致市场情绪波动和高波动率，但主要上升趋势（长期及中期均线）未破坏，当前回调被视为对极端上涨后的健康整固和关键支撑测试。上涨逻辑未被破坏，短期更可能是在支撑区上方整理后寻求方向。
执行摘要：公司特异性重大订单构成核心驱动，技术面长期趋势强劲，短期处于高波动整理。宏观风险构成扰动但未主导价格行为，未来1-2周更可能是在消化利好和宏观情绪后，延续偏多方向。建议等待更好的风险回报比位置参与。
关键催化因素：1. 获得超5300万美元800G光模块批量订单，提供明确收入能见度。2. 在OFC 2026展示下一代解决方案，强化技术领先叙事。3. 收入同比大幅增长82.7%，毛利率改善，基本面趋势积极。
关键风险：1. 宏观地缘政治风险（美伊局势）压制整体风险偏好，引发高波动。2. 股价短期动能衰减，跌破10日EMA，需守住关键支撑。3. 公司经营现金流仍为负值，盈利能见度较低。
入场方式：等待价格回调至62.30-65.00美元（50日SMA附近）企稳后参与，或价格在当前84.60-88.00美元支撑带上方整理后，放量突破95.50美元（10日EMA）时参与。
失效条件：日线收盘价有效跌破84.00美元关键支撑，或宏观风险急剧升级导致整体市场趋势转空。
适合的场景：看好AI数据中心硬件赛道，能承受高波动，愿意等待关键位置确认后参与的投资者。
不适合的场景：追求稳定现金流和低波动的价值投资者；无法接受股价大幅回撤的短线交易者；要求立即明确上涨动能的趋势交易者。
证据摘要：1. 公司催化：重大订单落地，基本面显著改善。2. 技术结构：价格远高于50日及200日均线，主要上升趋势完整，RSI从超买健康回落。3. 风险拉锯：宏观风险导致高波动，但未破坏公司特异性上涨逻辑，价格在关键支撑区博弈。"
17,AAOI,2026-03-24,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\AAOI\0422-2358-AAOI\reports\2026-0324-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0324-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0324-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-24
截面日期：2026-03-23
截面价格：95.76美元
样本分型：公司催化趋势型
主导驱动：公司催化主导
趋势完整性：完整
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。核心驱动是公司新获超过5300万美元的重大订单，这一基本面拐点已确立强劲上涨叙事。尽管短期因极端上涨后出现高波动整理、动能指标衰减，且宏观存在地缘政治噪音，但长期与中期技术趋势完整，关键支撑（84.60-87.54美元）未破。价格更可能在高位震荡消化获利盘后，为延续上行趋势做准备，而非趋势反转。
执行摘要：重大订单催化落地验证成长逻辑，技术趋势完整但短期波动极高。未来1-2周更可能呈现“强势整理”特征，建议等待回调至关键支撑区企稳后分批参与，而非追高。
关键催化因素：1. 获得超5300万美元800G光模块批量订单，基本面出现实质性拐点；2. 营收同比暴增82.7%，高增长叙事强劲；3. 长期与中期均线呈强劲多头排列，趋势结构完好。
关键风险：1. 短期技术动能衰竭（跌破10日EMA，MACD死叉），存在高位整理压力；2. 波动率极端（ATR极高），价格易出现大幅意外波动；3. 宏观地缘政治风险可能引发系统性波动；4. 公司仍处于亏损和负经营现金流状态。
入场方式：等待价格回调至84.60-88.00美元支撑区域出现企稳信号（如日线级别反转K线、成交量萎缩后再次放大）时分批介入。或更理想地，等待价格回调至63-70美元（50日SMA汇聚区）企稳后参与。
失效条件：日线收盘价有效跌破84.60美元关键支撑，并确认无法快速收复，表明调整加深，上涨结构可能破坏。
适合的场景：相信公司特异性催化（大订单）能主导中期走势，并能承受极高波动、善于利用回调寻找买点的风险偏好型投资者。
不适合的场景：无法忍受单日大幅波动、追求立即盈利或稳定现金流的保守型投资者；希望追涨或进行短线趋势交易的交易者。
证据摘要：1. 基本面：新获重大订单构成定价拐点，营收同比增82.7%验证高成长。2. 技术面：长中期均线多头排列，价格远高于50日/200日均线，趋势完整；关键支撑84.60美元未破。3. 风险面：短期动能转弱、波动率极高、宏观噪音构成拉锯，但未主导方向。报告核心建议为“回调参与”，而非转向防守。"
18,AAOI,2026-03-25,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\AAOI\0422-2358-AAOI\reports\2026-0325-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0325-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0325-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-25
截面日期：2026-03-24
截面价格：113.90美元
样本分型：公司催化趋势型
主导驱动：公司催化主导
趋势完整性：完整
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管股价处于高位剧烈震荡且宏观存在逆风，但驱动本轮上涨的核心公司催化（超过5300万美元的800G光模块订单）已实质性改善基本面预期，且技术面长期与中期上升趋势结构完整，价格坚守在关键中期均线之上。短期震荡更类似于重大利好消化和寻找平衡点的过程，上涨逻辑未破坏。
执行摘要：公司特异性重大订单催化已落地，推动股价进入高波动整理。长期与中期趋势结构完好，短期动能有衰减但未转势。核心判断是上涨趋势尚未结束，但鉴于极高的波动率和短期方向不明，不适合追高，应等待回调至关键支撑区企稳后分批参与。
关键催化因素：1. 获得超5300万美元800G光模块批量订单，直接提供未来营收能见度并验证AI供应链地位。2. 营收同比爆发式增长82.7%，显示强劲业务动能。3. 行业处于AI算力投资向网络侧传导的景气周期。
关键风险：1. 极端价格波动风险（ATR处于高位），易触发止损。2. 宏观地缘政治紧张局势可能压制科技股风险偏好。3. 公司仍处于净亏损状态，经营现金流为负，依赖外部融资。
入场方式：等待价格回调至关键支撑区并出现企稳信号后分批介入。重点关注两个区域：1. 101-99美元（10日EMA与布林带中轨交汇区）。2. 88-86美元（近期双底区域）。
失效条件：价格周线收盘有效跌破50日移动平均线（当前约65.50美元，动态上移）。
适合的场景：能够承受高波动、相信公司订单催化带来的增长故事、并愿意等待回调低风险介入点的趋势交易者。
不适合的场景：追求稳定分红的价值投资者、风险厌恶型投资者、以及希望立即追涨并持有短线的交易者。
证据摘要：1. 公司催化：3月23日公布获得超5300万美元800G订单，属基本面重大改善。2. 技术结构：价格远高于上行中的200日与50日均线，长期与中期趋势完整；RSI从超买健康回落，MACD仍在零轴上方。3. 风险拉锯：短期高波动、动量衰减与宏观逆风构成风险，但未主导趋势方向。报告核心建议是“谨慎看多，等待回调介入”，而非转向防守或离场。"
19,AAOI,2026-03-26,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\AAOI\0422-2358-AAOI\reports\2026-0326-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0326-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0326-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-26
截面日期：2026-03-25
截面价格：114.41美元
样本分型：公司催化趋势型
主导驱动：公司催化主导
趋势完整性：完整
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管存在高波动和宏观逆风，但公司特异性重大订单催化已实质性改变增长预期，技术面长期与中期趋势完整，短期回调更可能是在关键支撑上方的趋势内整理，为更好的参与提供机会。
执行摘要：AAOI在获得超大规模客户5300万美元800G光模块订单后，基本面预期显著改善，驱动了本轮上涨。当前股价处于高位消化与整理阶段，技术趋势未破坏，但短期波动极高。核心判断是上涨逻辑完整，未来1-2周更可能延续震荡上行或整固态势，而非趋势反转。建议等待回调至关键支撑区域企稳后参与，避免追高。
关键催化因素：1. 获得超大规模客户超过5300万美元的800G光模块批量订单，直接验证AI需求并锁定未来营收。2. 营收同比爆发式增长（82.7%）与毛利率显著提升（30.0%），显示经营杠杆潜力。3. 长期行业趋势（AI数据中心资本开支）提供持续叙事支撑。
关键风险：1. 宏观地缘政治风险（美伊冲突）导致市场风险偏好下降，可能压制估值并放大波动。2. 技术面短期动量衰竭、高波动率（ATR>12）及量价背离迹象，增加短期调整深度风险。3. 基本面营运资本恶化（应收款与存货激增），经营现金流为负，盈利可持续性待验证。
入场方式：等待价格回调至92.63-101.18美元支撑区域（重点关注100-102美元区间）出现企稳或放量反弹信号后分批参与。
失效条件：日线收盘价有效跌破86.33美元（3月17日低点），则意味着本轮上涨趋势可能发生更深度的调整，需重新评估多头逻辑。
适合的场景：高风险偏好的成长/趋势交易者；能够承受高波动、并愿意基于业绩拐点预期和行业趋势进行波段交易的投资者。
不适合的场景：低风险承受能力、追求稳定盈利的保守型投资者；无法严格执行止损纪律的短线交易者。
证据摘要：1. 公司催化：重大订单落地，基本面发生实质性改善。2. 技术结构：价格远高于所有主要均线，长期与中期上升趋势完整，关键支撑（50日SMA、92-102区域）明确。3. 市场状态：新闻报告明确指出公司催化当前主导宏观风险，股价与板块背离显示强个体Alpha。4. 报告建议：技术报告结论为“趋势中的修正阶段”，交易建议为“回调参与”；新闻报告总体判断偏多，但提示避免追高。综合判断为趋势延续，但需择机参与。"
20,AAOI,2026-03-27,lite,deepseek-chat,"market,news,fundamentals",,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round13\reports\AAOI\0422-2358-AAOI\reports\2026-0327-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0327-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\AAOI\0423-1100-AAOI\reports\2026-0327-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-27
截面日期：2026-03-26
截面价格：97.42美元
样本分型：公司催化趋势型
主导驱动：公司催化主导
趋势完整性：完整
风险状态：风险与机会拉锯
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周，尽管存在高波动和宏观情绪扰动，但驱动股价的核心力量——公司获得重大订单验证的积极催化依然有效，且技术面长期与中期上升趋势结构完整。短期整理更可能是在消化极端涨幅、测试支撑，为后续延续趋势做准备，方向仍偏多。
执行摘要：AAOI在获得超大规模客户5300万美元800G光模块订单的重大催化后，股价经历极端上涨并进入高位整理。核心上涨逻辑（订单验证增长叙事）未破坏，长中期技术趋势完好，但短期动能减弱、波动极高，且面临宏观情绪逆风。未来1-2周更可能呈现“强势整理，伺机再上”的格局，适合等待回调至关键支撑区寻找参与机会，而非追高或离场。
关键催化因素：1. 获得超大规模客户价值超5300万美元的800G光模块批量订单，直接验证AI产品需求与公司竞争力。2. 营收同比暴增82.7%，增长叙事强劲。3. 长期与中期均线系统呈强劲多头排列。
关键风险：1. 短期技术动量衰竭，价格跌破10日EMA，波动率（ATR）极高。2. 宏观层面地缘政治紧张压制市场风险偏好，构成逆风。3. 公司基本面仍处亏损状态，经营现金流为负。
入场方式：等待股价回调至92.00-95.00美元第一支撑带或84.60-88.00美元关键支撑带附近，出现企稳信号（如分时图收敛、长下影线）后分批轻仓介入。
失效条件：收盘价有效跌破关键支撑位84.60美元。
适合的场景：能承受高波动、遵循严格止损纪律、认同“回调参与”策略的趋势交易者；关注公司特异性催化且持仓周期为数周至数月的投资者。
不适合的场景：风险厌恶型投资者；追求稳定盈利和现金流的价值投资者；无法盯盘应对日内大幅波动的短线交易者。
证据摘要：1. 主导驱动为重大订单落地，属强公司催化，且新闻分析认为其影响力超越短期宏观波动。2. 技术分析指出长期与中期趋势“强劲看涨”且“完好”，价格远高于50日及200日均线，趋势完整性高。3. 风险状态为拉锯，因存在高波动、宏观逆风等风险，但未主导方向。4. 报告核心建议是“回调参与”，而非“离场观望”或“转向防守”，符合“趋势延续但需择机”的判断。"
