ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
AAOI,2026-03-16,hold,96.81,96.81美元,当前不急于参与。若未来转为趋势延续，潜在入场条件需满足：价格回调至82-85美元区间并出现小时图级别缩量企稳或长下影线，方可考虑分批轻仓介入；或价格放量突破110美元并站稳，确认震荡区间上破。,82.0,85.0,80.0,"['（当前为观望状态，无具体入场计划，故不适用。若未来触发入场，失效条件应包括：）', '1. 价格收盘跌破80美元。', '2. 突破110美元后迅速跌回其下方且成交量萎缩。', '适合的场景**', '1. 投资者能接受未来1-2周价格在82-110美元宽幅震荡，且暂无明确方向。', '2. 投资者希望等待更清晰的技术企稳信号或基本面数据确认后再行动。', '3. 短线交易者仅愿意在区间上下沿进行高抛低吸，且能承受极高波动风险。', '不适合的场景**', '1. 寻求趋势明确后追涨或杀跌的动量交易者。', '2. 期望立即获得方向性指引并执行完整交易计划的投资者。', '3. 风险承受能力低、无法忍受日内大幅波动的投资者。', '证据摘要**', '1. **技术震荡证据**：价格首次跌破10日EMA，MACD顶背离，RSI自超买区回落，但价格仍远高于50日及200日均线；ATR高达11.57，波动率极端，市场处于情绪化震荡。', '2. **多空拉扯证据**：新闻面同时存在1.6T订单（重大利好）和5亿美元股权融资计划（稀释利空）；基本面收入增长82.7%但经营现金流为负1.74亿美元。', '3. **方向未明证据**：报告结论均倾向于“等待回调参与”或“观望”，未给出明确的立即买入或卖出指令；技术支撑82-85美元尚未被测试，上方阻力110-120美元未突破。', '4. **切换信号**：若价格在82-85美元企稳并收复短期均线，状态可能切换至“趋势延续”；若价格放量跌破80美元或融资利空实质化，状态可能切换至“风险主导”。']",backtest\output\0421-1158-AAOI\reports\2026-0316-AAOI\2_decision\summary.md
AAOI,2026-03-17,hold,94.07,94.07美元,当前不急于参与。若未来转多，需满足以下条件之一：,,,1.0,"['（当前无入场计划，故不适用。若未来触发上述入场条件，失效条件为：收盘价跌破入场区域下沿或突破失败后回落至突破起点下方。）', '适合的场景**', '1. 能接受高波动、愿意等待1-2周以观察方向确认的投资者。', '2. 采用区间震荡策略的交易者（需严格风控）。', '不适合的场景**', '1. 寻求趋势明确后追涨或追跌的短线交易者。', '2. 无法承受日内大幅波动的保守型投资者。', '证据摘要**', '1. 技术面：价格跌破10日EMA，RSI自超买回落至53.21，MACD动量衰减，布林通道极端扩张，显示短期动能衰竭，但长期均线仍向上。', '2. 新闻面：ATM融资计划引发稀释担忧压制股价，但AI数据中心行业趋势提供长期支撑，多空叙事并存。', '3. 基本面：营收高增长验证需求，但经营现金流大幅为负且持续亏损，增长质量未获证实。', '4. 综合状态：既无法给出明确的回调买入方案（因未出现企稳证据），也未达到趋势破坏需立即卖出的程度，故属震荡等待确认。']",backtest\output\0421-1158-AAOI\reports\2026-0317-AAOI\2_decision\summary.md
AAOI,2026-03-18,hold,86.33,86.33美元,当前不急于参与。若未来转多，需满足：价格回调至58-70美元区域（50日SMA附近）出现缩量企稳信号，或放量突破106美元阻力并站稳。,58.0,70.0,85.0,"['（当前无持仓，不适用具体失效条件；状态切换条件如下）', '- 若价格放量跌破85美元且无法快速收回，则状态可能转为“风险主导”。', '- 若价格在85美元上方企稳并放量收复96美元（10日EMA），则状态可能转为“趋势延续”。', '适合的场景**', '1. 高风险偏好交易者等待关键支撑位企稳信号后的反弹交易。', '2. 已持仓者利用区间波动进行仓位调整。', '不适合的场景**', '1. 趋势跟踪策略追涨杀跌。', '2. 基于长期持有的价值投资（盈利与现金流尚未证实）。', '证据摘要**', '1. **技术面**：价格跌破10日EMA（96.15美元），短期趋势转弱；但中长期均线（50日/200日）仍多头排列；关键支撑85美元，阻力102-106美元。', '2. **新闻面**：OFC展示AI解决方案带来短期情绪催化，但5亿美元ATM计划构成持续稀释风险；宏观地缘风险压制风险偏好。', '3. **基本面**：季度营收同比+82.7%且毛利率提升，但经营现金流为负、持续亏损，依赖股权融资。', '4. **综合判断**：多空因素均未取得压倒性优势，价格处于高波动区间震荡，缺乏明确的趋势延续或风险主导证据，故状态为“震荡等待确认”。']",backtest\output\0421-1158-AAOI\reports\2026-0318-AAOI\2_decision\summary.md
AAOI,2026-03-19,hold,92.63,92.63美元,当前不急于参与。若未来转为趋势延续，潜在入场条件需观察：,,,85.0,"['（当前无持仓，无需设定买入失效条件；若未来考虑买入，失效条件应包括：）', '- 日收盘价有效跌破85美元支撑区。', '- 价格反弹无力，持续受制于10日EMA并再次放量下跌。', '适合的场景**', '- 短线区间交易者（在85-110美元大区间内高抛低吸，严格止损）。', '- 长线投资者愿意承受高波动，等待基本面验证。', '不适合的场景**', '- 厌恶极端波动、要求明确趋势方向的趋势跟踪者。', '- 寻求短期追涨或立即出现单边行情的交易者。', '证据摘要**', '1. 技术：价格跌破10日EMA，MACD高位死叉，RSI自超买区回落，波动率（ATR=11.70）历史高位，支撑85-86美元面临考验。', '2. 新闻：ATM增发至5亿美元（利空）与OFC展示AI解决方案（情绪利好）对冲，缺乏订单验证，宏观地缘风险压制风险偏好。', '3. 基本面：收入同比+82.7%高增长，但经营现金流-1.744亿美元，净亏损-3823万美元，盈利与现金流未改善。', '4. 综合：多空因素拉扯，短期无法给出明确买入或卖出计划，需等待价格在支撑区企稳或突破阻力确认方向。']",backtest\output\0421-1158-AAOI\reports\2026-0319-AAOI\2_decision\summary.md
AAOI,2026-03-20,hold,101.92,101.92美元,当前不急于参与。未来转多需满足以下任一条件：,,,85.0,"['1. 价格放量跌破85美元且当日无法收回。', '2. 反弹持续受制于10日EMA（约95.5美元）并再次掉头向下。', '适合的场景**', '1. 短线区间交易者（在92-110美元内高抛低吸，需严格止损）。', '2. 已有持仓者等待反弹至110-116美元区域减仓。', '不适合的场景**', '1. 趋势追涨者（当前动量不足，追高风险大）。', '2. 厌恶高波动、依赖正向现金流的投资者。', '证据摘要**', '1. 技术：长期均线多头排列，但MACD高位死叉、RSI回落至中性，价格接近10日EMA关键支撑，波动率极高，显示上涨动量衰竭，进入震荡。', '2. 新闻：ATM增发至5亿美元构成短期稀释压力，OFC展示AI解决方案为长期利好但已被部分消化，宏观地缘风险压制风险偏好。', '3. 基本面：营收同比增82.7%、毛利率提升至30%，但经营现金流为负（-1.74亿美元），依赖融资输血，盈利拐点未现。', '4. 综合：多空因素均未取得压倒性优势，价格处于关键支撑与阻力之间，缺乏明确方向信号，需等待市场做出选择。']",backtest\output\0421-1158-AAOI\reports\2026-0320-AAOI\2_decision\summary.md
AAOI,2026-03-23,hold,87.54,87.54美元（2026-03-20收盘价）,当前不急于参与。未来转多需满足以下任一条件：,,,84.0,"['1. 日线收盘价有效跌破84.00美元，表明调整升级、短期结构转弱。', '2. 宏观风险急剧恶化（如地缘冲突升级）导致纳斯达克指数破位下行，拖累个股。', '适合的场景**', '1. 投资者能够承受高波动，并愿意等待1-2周以获取更清晰的入场信号。', '2. 作为观察案例，用于理解“基本面利好”与“技术面调整/宏观压制”之间的博弈。', '不适合的场景**', '1. 寻求立即跟进趋势的短线交易者。', '2. 无法接受价格可能快速测试84.00美元以下区域的风险厌恶型投资者。', '3. 期望仅凭重大新闻利好就追涨的投资者。', '证据摘要**', '1. **技术面**：价格跌破10日EMA（95.50），短期动能（MACD）衰减，但守在84.60-88.00支撑带及50日均线（62.29）上方；波动率（ATR）极高，显示市场处于方向选择前的震荡阶段。', '2. **新闻面**：公司获得重大订单构成基本面实质性利好，但宏观地缘政治风险升温形成对冲，导致多空力量拉扯。', '3. **基本面**：收入同比大幅增长（82.7%）且毛利率提升，但经营现金流为负，盈利能见度仍低，属于“高增长、未盈利”状态，不足以单独驱动短期价格突破盘整。', '4. **状态判断依据**：当前无法给出明确、可执行的买入计划（因支撑位尚未确认企稳），也未达到需立即减仓的风险主导状态（因关键支撑未破且基本面利好存在），故属于“震荡等待确认”。']",backtest\output\0421-1158-AAOI\reports\2026-0323-AAOI\2_decision\summary.md
AAOI,2026-03-24,buy_on_pullback,95.76,95.76美元,1. **首选方式**：等待价格回调至 **84.60-88.00美元** 区域（近期平台支撑），出现日线级别企稳信号（如pin bar、晨星形态、成交量萎缩后再次放大）时分批介入。,84.6,88.0,84.6,"['1. 日线收盘价有效跌破 **84.60美元** 支撑位。', '2. 价格未能守住50日SMA（当前63.89美元，动态上移）并继续放量下跌。', '适合的场景**', '- 相信AI光模块长期趋势、能承受高波动的成长型投资者。', '- 愿意耐心等待回调、不追高的交易者。', '不适合的场景**', '- 要求立即上涨、无法接受短期震荡的短线交易者。', '- 无法容忍亏损且现金流尚未转正的基本面投资者。', '证据摘要**', '1. **新闻面**：重大订单落地（5300万美元），基本面拐点确认，个股Alpha压倒宏观噪音。', '2. **技术面**：长期与中期均线多头排列（价格远高于50日/200日均线），关键支撑84.60美元未破，整体上升结构未坏；RSI从超买区健康回落。', '3. **基本面**：营收同比大增82.7%，成长性极强；现金储备充足（2.06亿美元），财务结构稳健。', '4. **风险提示**：短期价格跌破10日EMA，MACD高位死叉，波动率极高，需避免追高。']",backtest\output\0421-1158-AAOI\reports\2026-0324-AAOI\2_decision\summary.md
AAOI,2026-03-25,buy_on_pullback,113.9,113.90美元,分批轻仓参与，条件满足其一即可：,,,86.0,"['1. 价格日线收盘有效跌破86美元（近期双底区域）。', '2. 价格周线收盘跌破50日均线（当前约65.50美元，动态上移）。', '适合的场景**', '- 高风险偏好、能承受高波动的成长型/事件驱动交易者。', '- 相信AI算力基础设施需求传导逻辑，愿意分批建仓的投资者。', '不适合的场景**', '- 低风险偏好、追求稳定现金流的价值投资者。', '- 无法严格执行止损和仓位管理的交易者。', '证据摘要**', '1. 趋势结构：价格远高于50日/200日均线，长期与中期趋势明确向上。', '2. 订单催化：5300万美元800G订单提供短期营收能见度，基本面改善。', '3. 回调支撑清晰：技术报告明确给出101-99美元及86-88美元两个支撑区，并建议等待企稳信号。', '4. 风险边界明确：失效条件基于关键价格水平，可执行性强。', '（当前状态不属于“风险主导”，因趋势未破坏且无减仓止损紧迫性；也不属于“震荡等待确认”，因已能给出明确的回调参与方案与失效条件。）']",backtest\output\0421-1158-AAOI\reports\2026-0325-AAOI\2_decision\summary.md
AAOI,2026-03-26,buy_on_pullback,114.41,114.41美元,分批回调买入，重点关注两个支撑区域：,,,86.33,"['1. 日线收盘价**有效跌破86.33美元**（3月17日低点），表明调整加深、趋势可能破坏。', '2. 股价在支撑区反弹无力，随后**连续两日收盘低于92.63美元**，显示买盘衰竭。', '适合的场景**', '1. 高风险偏好的成长型/趋势交易者，能承受高波动。', '2. 相信AI数据中心需求长期逻辑，且愿意等待业绩拐点的投资者。', '3. 已有持仓者寻求回调加仓机会（非追高）。', '不适合的场景**', '1. 低风险承受能力、厌恶单日大幅波动的投资者。', '2. 要求立即盈利、稳定现金流的价值投资者。', '3. 短期事件博弈者（主要订单催化剂已发布）。', '证据摘要**', '1. **技术面**：价格高于所有主要均线（50日SMA 66.76，200日SMA 37.33），长期趋势完好；RSI从超买健康回落至中性，为后续上涨腾出空间；关键支撑位明确（100.90‑101.18、92.63‑95.76）。', '2. **基本面/新闻面**：获得5300万美元800G订单，验证基本面拐点；被纳入杠杆ETF显示市场关注度高；行业处于AI驱动升级周期。', '3. **财务面**：营收同比增长82.7%，毛利率提升至30.0%，增长动能强劲。', '4. **风险边界清晰**：失效条件（86.33美元跌破）与支撑区间明确，可执行止损。']",backtest\output\0421-1158-AAOI\reports\2026-0326-AAOI\2_decision\summary.md
AAOI,2026-03-27,hold,97.42,97.42美元,当前不急于参与。若未来价格回调至84.60-88.00美元区间并出现30分钟以上级别的企稳K线组合（如阳线吞噬、长下影线），可考虑轻仓试探；或等待价格放量突破110.00-111.66美元阻力区后回踩确认时参与。,84.6,88.0,84.6,"['1. 收盘价有效跌破84.60美元（连续两日收盘低于该位置或单日放量跌破3%以上）。', '2. 反弹无法重回10日EMA（100.41美元）上方，并在此下方形成新的更低高点。', '适合的场景**', '1. 能承受极高波动、擅长区间交易且纪律严格的短线交易者。', '2. 愿意以小仓位试探关键支撑、并将止损设置在支撑下方的波段投资者。', '不适合的场景**', '1. 寻求稳定盈利、低风险偏好的价值投资者。', '2. 无法每日跟踪价格波动和宏观事件的事件驱动型交易者。', '3. 期望追涨或重仓押注趋势连续大涨的投资者。', '证据摘要**', '1. 技术面：价格跌破10日EMA（100.41美元），MACD动量收缩，但长期均线多头排列，支撑区间明确（92-95美元、84-88美元）。', '2. 基本面：获得5300万美元订单验证增长逻辑，但公司经营现金流为负、净亏损未扭转。', '3. 宏观面：地缘冲突压制整体风险偏好，与公司利好形成拉扯。', '4. 综合状态：未出现支撑位企稳证据，也未出现支撑破位趋势破坏信号，方向待确认。']",backtest\output\0421-1158-AAOI\reports\2026-0327-AAOI\2_decision\summary.md
AAOI,2026-03-30,hold,98.21,98.21美元,当前不提供入场计划。若未来转为“趋势延续”，需满足以下任一条件：,,,1.0,"['（不适用于“保持观望”状态）', '适合的场景**', '- 投资者能接受未来1-2周方向不明确，愿意等待更清晰信号。', '- 短线交易者擅长区间高抛低吸，且能承受高波动（ATR=12.83）风险。', '不适合的场景**', '- 寻求趋势明确后追涨或止损的动量交易者。', '- 期望立即获得方向性指引的短线决策。', '证据摘要**', '1. **技术面**：价格高位震荡，短期EMA走平，MACD动量收缩，RSI中性，布林带收窄，显示多空平衡。', '2. **基本面**：营收高增长（+82.7%）与大额订单提供支撑，但经营现金流为负、依赖融资，盈利拐点未现。', '3. **宏观与新闻**：公司订单利好与地缘风险形成对冲，板块情绪脆弱，缺乏单向催化。', '4. **交易计划缺失**：当前无法给出具备明确价格区间、企稳证据或突破确认的可执行方案，故不属于“趋势延续”；同时价格未破关键支撑，趋势未破坏，也不属于“风险主导”。']",backtest\output\0421-1158-AAOI\reports\2026-0330-AAOI\2_decision\summary.md
AAOI,2026-03-31,hold,85.19,85.19美元,当前不提供入场计划。若未来转为“趋势延续”，潜在入场条件可能包括：价格在81.90-85.20区域缩量企稳后反弹，或放量突破95.30-97.50阻力区。,81.9,85.2,1.0,"['（不适用于“保持观望”）', '适合的场景**', '- 投资者能接受1-2周的方向不明朗期，愿意等待更明确的信号。', '- 作为观察案例，用于跟踪“公司利好 vs. 宏观利空”情境下的价格行为。', '不适合的场景**', '- 寻求立即方向性交易的短线交易者。', '- 期望基于单一维度（如仅技术支撑或仅订单新闻）进行决策的投资者。', '证据摘要**', '1. **技术面**：价格跌破10日EMA（95.27），MACD高位死叉向下，RSI跌至中性区，显示短期动能衰竭；但长期均线（200日/50日）仍向上，关键支撑81.90-85.20正被测试。', '2. **新闻面**：5300万美元订单利好已反应，但宏观地缘风险（中东局势）持续压制板块情绪，形成多空拉扯。', '3. **基本面**：收入高增长（同比+82.7%）提供长期逻辑，但盈利与经营现金流仍为负，无法为短期上涨提供额外催化。', '4. **状态切换条件**：', '- 若价格在81.90-85.20区域出现明确企稳信号并反弹，可切换至“趋势延续”（对应“择机买入”）。', '- 若价格日收盘有效跌破81.90支撑，且宏观风险加剧，可切换至“风险主导”（对应“建议卖出”）。']",backtest\output\0421-1158-AAOI\reports\2026-0331-AAOI\2_decision\summary.md
