ticker,trade_date,action,trend_judgment,scenario_type,primary_driver,trend_integrity,risk_state,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
AAOI,2026-03-16,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,96.81,96.81美元,等待股价回调至82.00-85.00美元支撑区间企稳（如出现缩量、长下影线等信号）后分批轻仓介入。,82.0,85.0,80.0,['收盘价有效跌破80.00美元（关键支撑区下沿），或1.6T订单出现取消或重大延迟的官方消息。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0316-AAOI\2_decision\summary.md
AAOI,2026-03-17,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,94.07,94.07美元,当前不建立新仓位。若未来价格能缩量企稳于84-86美元关键支撑区域，或出现放量强势突破115-129美元阻力区的信号，可重新评估转多可能性。,84.0,86.0,84.0,['1. 股价放量跌破84美元关键平台支撑，预示调整加深。2. 行业AI需求叙事被证伪或公司营收增长趋势显著放缓。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0317-AAOI\2_decision\summary.md
AAOI,2026-03-18,hold,震荡等待确认,催化后高波动整理型,多因素混合主导,边际走弱,风险与机会拉锯,86.33,86.33美元,当前不急于建立新仓位。若未来价格能放量突破并站稳110-115美元阻力区，可考虑趋势转强；若回调至58-60美元（50日均线）区域出现企稳缩量信号，可评估波段做多机会。,110.0,115.0,85.0,['对于潜在多头策略，收盘价有效跌破85美元近期关键支撑，或反弹持续无法收复100美元关口，则观望立场维持。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0318-AAOI\2_decision\summary.md
AAOI,2026-03-19,hold,震荡等待确认,催化后高波动整理型,多因素混合主导,边际走弱,风险与机会拉锯,92.63,92.63美元,当前不急于开仓。若未来价格放量突破110-115美元阻力区并站稳，可能意味着调整结束、趋势重启，可考虑偏多参与。若价格深度回调至60-65美元（50日均线）附近并出现企稳迹象，可评估基本面后考虑分批布局。,110.0,115.0,60.04,['对于潜在多头策略，若日收盘价有效跌破60.04美元（50日均线），则中期上涨逻辑破坏，应放弃做多计划。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0319-AAOI\2_decision\summary.md
AAOI,2026-03-20,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,101.92,101.92美元,当前不急于开仓。若未来价格放量突破116美元阻力区，可能意味着整理结束、趋势重启，可考虑跟进。若价格回调至85-86美元关键前低区域并出现企稳信号，可评估基本面是否出现积极变化（如ATM担忧缓解、订单公告）后再考虑分批参与。,85.0,86.0,85.0,['若价格放量跌破85美元关键支撑并无法快速收回，则中期上涨结构可能破坏，应避免做多。若公司公告大规模使用ATM融资且用途不明确，可能加剧稀释担忧，压制股价。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0320-AAOI\2_decision\summary.md
AAOI,2026-03-23,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,87.54,87.54美元,价格回调至84.00-88.00美元支撑区域企稳后分批参与，或放量突破95.50美元（10日EMA）后跟随。,84.0,88.0,84.0,['日线收盘价有效跌破84.00美元关键支撑。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0323-AAOI\2_decision\summary.md
AAOI,2026-03-24,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,95.76,95.76美元,等待价格回调至关键支撑区域出现企稳信号后分批轻仓介入。优先关注84.60-87.54美元区域（近期平台支撑）的企稳机会，或更理想的63-70美元区域（靠近50日SMA）。,84.6,87.54,84.6,['日线收盘价有效跌破84.60美元关键支撑；或价格进一步跌穿快速上行的50日SMA（约63.89美元），这可能意味着上涨趋势中断。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0324-AAOI\2_decision\summary.md
AAOI,2026-03-25,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,113.9,113.90美元,等待价格回调至101-99美元（10日EMA/布林中轨）或88-86美元（近期低点区）支撑区域，出现缩量企稳信号时分批轻仓介入。,99.0,101.0,65.5,['价格周线收盘有效跌破50日移动平均线（当前约65.50美元，动态上移）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0325-AAOI\2_decision\summary.md
AAOI,2026-03-26,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,114.41,114.41美元,等待价格回调至92.63-101.18美元支撑区域（重点关注100-102美元区间），出现缩量企稳或再次放量反弹信号时分批参与。,92.63,101.18,86.33,['日线收盘价有效跌破86.33美元（3月17日低点），则意味着本轮上涨趋势可能发生更深度的调整，需重新评估。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0326-AAOI\2_decision\summary.md
AAOI,2026-03-27,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,97.42,97.42美元,等待价格回调至92.00-95.00美元第一支撑带或84.60-88.00美元关键支撑带附近企稳后，分批轻仓介入。,92.0,95.0,84.6,['收盘价有效跌破84.60美元关键支撑位，尤其是伴随放量，则意味着本轮上涨趋势可能阶段性结束。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0327-AAOI\2_decision\summary.md
AAOI,2026-03-30,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,边际走弱,风险与机会拉锯,98.21,98.21美元,等待价格回调至92-87美元关键支撑区间，出现缩量止跌或看涨K线组合等企稳信号后分批轻仓介入。,87.0,92.0,86.33,['价格放量跌破86.33美元（前低）支撑，并连续两日收盘无法收回，则趋势破坏逻辑失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0330-AAOI\2_decision\summary.md
AAOI,2026-03-31,hold,震荡等待确认,公司催化趋势型,公司催化主导,边际走弱,风险与机会拉锯,85.19,85.19美元,当前不建立新仓位。若未来价格能在69.00-70.00美元（50日均线）或76.80-77.00美元（布林带下轨）区域出现明确企稳信号（如日线级别反转形态）且宏观风险缓和，可考虑转为择机买入。若价格放量突破95.30-97.50美元阻力区并站稳，可能意味着调整结束，可重新评估。,69.0,70.0,69.0,['1. 若价格日线收盘价有效跌破69.00美元（50日均线），则中期上升趋势可能破坏，观望立场将转为看空。2. 若宏观地缘政治风险急剧升级，导致系统性抛售，则任何做多计划都应暂停。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0331-AAOI\2_decision\summary.md
AAOI,2026-04-01,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,84.59,84.59美元,当前不急于开仓。若未来价格能在70.90-78.57美元关键支撑区间内出现企稳信号（如日线级别反转形态、RSI底背离），可考虑转为择机买入。若放量突破100-102美元阻力区并站稳，可能意味着调整结束。,70.9,78.57,70.9,['对于潜在多头机会，失效条件为日线收盘价有效跌破70.90美元（50日SMA）。对于当前观望立场，若价格未出现上述企稳或突破信号，则维持观望。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0401-AAOI\2_decision\summary.md
AAOI,2026-04-02,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,86.35,86.35美元,等待价格回调至84.50-85.50美元关键支撑区域出现企稳信号后参与，或更理想地回调至72.00美元（50日SMA）附近并出现明确止跌信号后分批介入。,84.5,85.5,78.5,['日线收盘价有效跌破78.50美元（近期前低），或跌破70.00美元（威胁中期趋势）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0402-AAOI\2_decision\summary.md
AAOI,2026-04-06,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,103.91,103.91美元,等待价格回调至92-96美元支撑区间企稳后分批参与。,92.0,96.0,92.5,['收盘价有效跌破92.50美元（近期关键支撑）或50日SMA（约73.59美元），意味着短期结构转弱，上涨逻辑需重新评估。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0406-AAOI\2_decision\summary.md
AAOI,2026-04-07,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,107.45,107.45美元,等待价格回调至92.60-95.50美元支撑区间或75.23美元（50日SMA）附近企稳时，分批轻仓介入。,92.6,95.5,75.23,['收盘价有效跌破75.23美元（50日SMA），意味着中期上升趋势可能被破坏。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\AAOI\0423-1147-AAOI\reports\2026-0407-AAOI\2_decision\summary.md
