ticker,trade_date,action,trend_judgment,scenario_type,primary_driver,trend_integrity,risk_state,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
AAOI,2026-03-20,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,101.92,101.92美元,当前不急于开仓。若未来价格放量突破116美元阻力并站稳，可考虑趋势延续的做多机会；若价格跌至85美元附近关键支撑并出现企稳信号，可考虑回调后的做多机会。,,,85.0,['对于多头观点，失效条件是价格放量跌破85美元关键前低支撑且无法快速收回。对于空头观点，失效条件是价格放量突破并站稳127美元历史高点。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0320-AAOI\2_decision\summary.md
AAOI,2026-03-23,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,87.54,87.54美元,等待价格回调至84.00-88.00美元支撑区间企稳后分批买入，或放量突破95.50美元（10日EMA）阻力后跟随。,84.0,88.0,84.0,['日线收盘价有效跌破84.00美元关键支撑，意味着调整加深、上涨结构受损。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0323-AAOI\2_decision\summary.md
AAOI,2026-03-24,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,95.76,95.76美元,等待价格回调至84.60-88.00美元支撑区域出现企稳信号（如日线级别反转K线）后分批介入；或更理想的63-70美元区域（50日SMA附近）。,84.6,88.0,84.6,['日线收盘价有效跌破84.60美元关键支撑区域；或进一步跌穿快速上行的50日SMA（约63.89美元）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0324-AAOI\2_decision\summary.md
AAOI,2026-03-25,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,113.9,113.90美元,等待价格回调至关键支撑区企稳后分批介入。重点关注两个区域：1. 101-99美元（10日EMA/布林带中轨）。2. 88-86美元（近期低点密集区）。,99.0,101.0,65.5,['价格周线收盘有效跌破50日移动平均线（当前约65.50美元，动态上移）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0325-AAOI\2_decision\summary.md
AAOI,2026-03-26,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,114.41,114.41美元,回调至92.63-101.18美元支撑区域（重点关注92-102美元区间）出现缩量企稳或放量反弹信号时分批参与。,92.63,101.18,86.33,['日线收盘价有效跌破86.33美元（3月17日低点），则意味着本轮上涨趋势可能发生更深度的调整，需重新评估。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0326-AAOI\2_decision\summary.md
AAOI,2026-03-27,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,97.42,97.42美元,等待股价回调至92.00-95.00美元第一支撑带或84.60-88.00美元关键支撑带附近，出现企稳信号（如长下影线、阳线吞噬）后分批轻仓介入。,92.0,95.0,84.6,['收盘价有效跌破84.60美元关键支撑位，尤其是伴随放量，则意味着本轮上涨趋势可能阶段性结束，应放弃做多。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0327-AAOI\2_decision\summary.md
AAOI,2026-03-30,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,98.21,98.21美元,等待价格回调至92-87美元关键支撑区间，出现企稳信号（如缩量、看涨K线组合）后分批参与。,87.0,92.0,86.33,['价格放量跌破86.33美元（前低）支撑，且无法快速收回，则上涨结构破坏，多头逻辑失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0330-AAOI\2_decision\summary.md
AAOI,2026-03-31,hold,震荡等待确认,公司催化趋势型,多因素混合主导,边际走弱,风险与机会拉锯,85.19,85.19美元,当前不建立新仓位。若未来价格放量突破并站稳95.30-97.50美元阻力区，可考虑趋势转强；若回调至69.00-70.00美元（50日均线）区域并出现企稳信号，可评估基本面买入机会。,95.3,97.5,69.0,['1. 价格日线收盘有效跌破69.00美元（50日均线），中期趋势破坏，看多逻辑失效。2. 宏观地缘风险急剧升级导致市场系统性抛售，个股技术结构失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0331-AAOI\2_decision\summary.md
AAOI,2026-04-01,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,84.59,84.59美元,当前不提供买入计划。若未来价格能在70.90-78.57美元支撑区间内出现日线级别企稳信号（如锤头线、晨星形态或RSI底背离），可考虑转为“择机买入”。若放量突破100-102美元阻力区并伴随MACD金叉，可考虑趋势跟随。,70.9,78.57,70.9,['对于潜在的多头观点，主要失效条件为日线收盘价有效跌破70.90美元（50日SMA）。对于当前的观望立场，若股价未触及上述支撑即因宏观恶化或板块抛售而持续阴跌，则观望状态持续。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0401-AAOI\2_decision\summary.md
AAOI,2026-04-02,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,边际走弱,风险与机会拉锯,86.35,86.35美元,回调至84.50-85.50美元支撑区域企稳后参与，或更理想地等待股价回调至72.00-73.50美元（50日SMA附近）出现明确止跌信号后分批介入。,84.5,85.5,78.5,['股价日线收盘价有效跌破78.50美元（近期前低），或跌破70.00美元（威胁中期趋势）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0402-AAOI\2_decision\summary.md
AAOI,2026-04-06,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险未主导,103.91,103.91美元,等待回调至92-96美元支撑区间企稳后分批参与。,92.0,96.0,73.59,['收盘价有效跌破50日SMA（约73.59美元）或布林带下轨（约75.90美元），意味着中期趋势结构可能转弱。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0406-AAOI\2_decision\summary.md
AAOI,2026-04-07,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,107.45,107.45美元,等待价格回调至92.60-95.50美元支撑区间或75.23美元（50日SMA）附近企稳时，分批轻仓介入。,92.6,95.5,75.23,['收盘价有效跌破75.23美元（50日SMA），意味着中期上升趋势可能被破坏。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\AAOI\0423-1216-AAOI\reports\2026-0407-AAOI\2_decision\summary.md
