ticker,trade_date,action,status,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,reference_price,entry_style,entry_zone_low,entry_zone_high,invalidation_price,quantity,exit_signal_date,exit_signal_action,report_path
AXTI,2026-03-18,hold,skipped,,,,,action_hold,,,44.36,当前不急于参与。若未来转为“趋势延续”，潜在入场条件为：价格回调至41.65-42.00美元区间并出现30分钟以上级别的企稳K线组合（如阳包阴、长下影线），或放量突破并站稳48.80美元。,41.65,42.0,41.65,1,,,backtest\output\0421-0119-AXTI\reports\2026-0318-AXTI\2_decision\summary.md
AXTI,2026-03-19,buy_on_pullback,triggered,2026-04-02,44.36,2026-04-07,45.46,window_end,5.0,2.4797,48.76,回调至44.36-41.65美元支撑区域分批买入。若放量突破51.98美元，可轻仓追进。,41.65,44.36,37.0,1,,,backtest\output\0421-0119-AXTI\reports\2026-0319-AXTI\2_decision\summary.md
AXTI,2026-03-20,buy_on_pullback,expired,,,,,entry_not_triggered,,,58.09,分批回调买入：,,,38.5,1,,,backtest\output\0421-0119-AXTI\reports\2026-0320-AXTI\2_decision\summary.md
AXTI,2026-03-23,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,54.24,分批回调买入：,,,44.0,1,,,backtest\output\0421-0119-AXTI\reports\2026-0323-AXTI\2_decision\summary.md
AXTI,2026-03-24,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,64.44,分批买入，重点关注两个支撑区间：,,,44.3,1,,,backtest\output\0421-0119-AXTI\reports\2026-0324-AXTI\2_decision\summary.md
AXTI,2026-03-25,sell,triggered_exit,2026-03-04,37.9,2026-03-26,65.18,closed_position_fifo,22.0,,68.44,（基于已有持仓视角）,,,56.75,1,,,backtest\output\0421-0119-AXTI\reports\2026-0325-AXTI\2_decision\summary.md
AXTI,2026-03-26,buy_on_pullback,triggered,2026-03-30,54.0,2026-04-02,44.36,stop_loss,3.0,-17.8519,67.35,等待价格回调至48.73-54.00美元区间（布林带中轨及前期平台区域）企稳后分批买入。,48.73,54.0,44.36,1,,,backtest\output\0421-0119-AXTI\reports\2026-0326-AXTI\2_decision\summary.md
AXTI,2026-03-27,buy_on_pullback,triggered,2026-03-30,58.0,2026-03-30,53.8,stop_loss,0.0,-7.2414,58.51,回调至 **54.00-58.00美元** 区间内，出现分时图企稳或小级别K线反转信号（如阳包阴、长下影线）后分批买入。更理想的入场点在 **54.00-55.00美元** 强支撑区域附近。,54.0,58.0,53.8,1,,,backtest\output\0421-0119-AXTI\reports\2026-0327-AXTI\2_decision\summary.md
AXTI,2026-03-30,buy_on_pullback,expired,,,,,pre_entry_invalidation,,,60.63,回调至56.81-58.51美元支撑区域（包含10日EMA及近期低点），出现缩量企稳或30分钟图级别看涨反转信号时分批买入。,56.81,58.51,54.24,1,,,backtest\output\0421-0119-AXTI\reports\2026-0330-AXTI\2_decision\summary.md
AXTI,2026-03-31,hold,skipped,,,,,action_hold,,,52.73,当前不急于参与。若未来转为“趋势延续”，潜在入场条件为：价格回调至46.00-50.00美元区间并出现缩量企稳或小时图结构转强后分批轻仓介入。,46.0,50.0,38.0,1,,,backtest\output\0421-0119-AXTI\reports\2026-0331-AXTI\2_decision\summary.md
AXTI,2026-04-01,hold,skipped,,,,,action_hold,,,56.98,当前不急于参与。未来若转多，需满足以下任一条件：,,,49.0,1,,,backtest\output\0421-0119-AXTI\reports\2026-0401-AXTI\2_decision\summary.md
AXTI,2026-04-02,hold,skipped,,,,,action_hold,,,47.14,当前不急于参与。若未来价格在44.38-47.14美元区间内出现连续缩量小实体K线、且RSI在50以下形成底背离，可考虑小仓位试探性买入；或等待放量突破10日EMA（约55美元）并站稳后再评估。,44.38,47.14,44.38,1,,,backtest\output\0421-0119-AXTI\reports\2026-0402-AXTI\2_decision\summary.md
AXTI,2026-04-06,sell,triggered_exit,2026-03-06,34.8,2026-04-07,42.7,closed_position_fifo,32.0,,52.84,（基于已有持仓视角）,,,52.37,1,,,backtest\output\0421-0119-AXTI\reports\2026-0406-AXTI\2_decision\summary.md
AXTI,2026-04-07,hold,skipped,,,,,action_hold,,,41.99,当前不急于参与。若未来价格在39.70-42.10美元区域出现明确缩量企稳K线组合（如日线阳包阴、锤头线）或RSI底背离，可考虑分批介入；或等待放量突破50美元阻力确认短期趋势修复。,39.7,42.1,39.7,1,,,backtest\output\0421-0119-AXTI\reports\2026-0407-AXTI\2_decision\summary.md
