trade_date,action,label,metric_name,metric_value_pct,note,report_path
2026-03-18,hold,bad_case,avg_ret_3d_pct,10.1278,观望错过了明显行情。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0318-AAOI\2_decision\summary.md
2026-03-19,hold,bad_case,avg_ret_3d_pct,6.9488,观望错过了明显行情。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0319-AAOI\2_decision\summary.md
2026-03-20,hold,bad_case,avg_ret_3d_pct,5.9884,观望错过了明显行情。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0320-AAOI\2_decision\summary.md
2026-03-23,buy_on_pullback,good_case,avg_ret_3d_pct,24.0309,买入信号后短期价格明显上涨。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0323-AAOI\2_decision\summary.md
2026-03-24,buy_on_pullback,good_case,avg_ret_3d_pct,7.9226,买入信号后短期价格明显上涨。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0324-AAOI\2_decision\summary.md
2026-03-25,buy_on_pullback,bad_case,avg_ret_3d_pct,-17.8168,买入信号后短期价格明显走弱。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0325-AAOI\2_decision\summary.md
2026-03-26,buy_on_pullback,bad_case,avg_ret_3d_pct,-21.9212,买入信号后短期价格明显走弱。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0326-AAOI\2_decision\summary.md
2026-03-27,buy_on_pullback,bad_case,avg_ret_3d_pct,-12.3623,买入信号后短期价格明显走弱。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0327-AAOI\2_decision\summary.md
2026-03-30,hold,bad_case,avg_ret_3d_pct,-6.7135,观望错过了明显行情。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0330-AAOI\2_decision\summary.md
2026-03-31,hold,bad_case,avg_ret_3d_pct,16.4886,观望错过了明显行情。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0331-AAOI\2_decision\summary.md
2026-04-01,hold,bad_case,avg_ret_3d_pct,29.645,观望错过了明显行情。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0401-AAOI\2_decision\summary.md
2026-04-02,buy_on_pullback,good_case,avg_ret_3d_pct,30.3358,买入信号后短期价格明显上涨。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0402-AAOI\2_decision\summary.md
2026-04-06,buy_on_pullback,good_case,avg_ret_3d_pct,13.2134,买入信号后短期价格明显上涨。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0406-AAOI\2_decision\summary.md
2026-04-07,buy_on_pullback,unclear,,,回测窗口内缺少足够的后续 K 线。,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round16\reports\AAOI\0423-0034-AAOI\reports\2026-0407-AAOI\2_decision\summary.md
