sequence,ticker,trade_date,team_id,llm_model,selected_analysts,trace_dir,source_report_dir,report_dir,decision_path,llm_calls,tool_calls,tokens_in,tokens_out,executive_summary
11,AAOI,2026-03-16,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\AAOI\0421-1126-AAOI\reports\2026-0316-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0316-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0316-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-16
截面日期：2026-03-13
截面价格：96.81美元
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多，上涨逻辑（强劲基本面催化与长期技术趋势）未破坏。当前高位剧烈震荡是趋势中的获利回吐与整固，而非趋势反转。核心建议是等待回调至更好支撑位参与，而非转向防守或观望。
执行摘要：技术面长期趋势强劲，短期调整压力大但未破坏结构；基本面获重大订单验证，增长逻辑强化。未来1-2周更可能在高位震荡中完成回调蓄势，为趋势延续做准备。操作上应避免追高，耐心等待回调至关键支撑区企稳后参与。
关键催化因素：1. 获得主要超大规模客户1.6T光模块批量订单，验证增长前景与竞争地位。2. 收入同比暴增82.7%，毛利率显著提升，基本面改善强劲。3. 长期与中期均线呈多头排列，核心上升趋势完好。
关键风险：1. 短期波动率（ATR）极高，价格波动剧烈。2. ATM股权融资计划扩大至5亿美元，引发短期稀释担忧。3. 股价自高位回落，短期动能衰竭（MACD顶背离，跌破10日EMA）。4. 公司仍处于战略性亏损，经营现金流为负，依赖融资。
入场方式：等待股价回调至82.00-85.00美元支撑区间（布林带中轨及前期突破平台附近）出现企稳信号（如缩量、长下影线）后分批轻仓介入。
失效条件：收盘价有效跌破80.00美元（关键支撑区下沿），这可能意味着上涨趋势中断，调整加深。
适合的场景：能承受高波动、相信AI驱动光模块高景气叙事、并愿意等待更好风险回报比位置参与的成长型投资者。
不适合的场景：追求稳定现金流与低波动的价值投资者；无法忍受日内大幅波动或要求立即盈利的短线交易者。
证据摘要：1. 技术面：长期与中期均线多头排列，价格远高于50日及200日均线；短期虽跌破10日EMA且出现顶背离，但报告结论明确此为“趋势中的回调阶段”。2. 基本面：收入同比增82.7%，毛利率提升至30%，且获得重大1.6T订单，增长逻辑强化。3. 新闻面：订单利好属结构性改善，融资事件被视为短期情绪扰动。报告整体建议是“回调参与”，而非“转向防守”或“保持观望”。"
12,AAOI,2026-03-17,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\AAOI\0421-1126-AAOI\reports\2026-0317-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0317-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0317-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-17
截面日期：2026-03-16
截面价格：94.07美元
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足，股价处于高位剧烈震荡消化期。短期技术动能衰竭且受ATM融资情绪压制，但长期行业趋势与中期技术结构未破坏，多空因素相互抵消，缺乏明确的单向驱动。
执行摘要：技术面显示长期牛市格局确立，但短期进入高波动调整；新闻面短期受股权稀释担忧压制，但行业AI需求叙事强劲；基本面营收高增但现金消耗巨大且持续亏损。综合来看，未来1-2周更可能延续宽幅震荡，以消化获利盘和融资利空，等待新的催化剂。
关键催化因素：1. 公司发布获得重大AI光模块订单的消息。2. 下一季度财报给出强劲营收指引并明确ATM资金用途。3. 更多分析师上调评级或目标价。4. 价格在关键支撑位出现明确的企稳反弹信号。
关键风险：1. ATM股权稀释担忧持续，压制股价反弹。2. 地缘政治风险导致市场风险偏好下降，引发板块性回调。3. 股价有效跌破关键支撑位（如84美元），导致技术结构转弱。4. 高波动性导致价格剧烈无序摆动。
入场方式：当前不急于建立新仓位。若未来价格能放量突破115-129美元阻力区，可考虑趋势跟随；或价格回调至84-86美元关键支撑区域并出现缩量企稳信号（如看涨吞没形态）后，再评估做多机会。
失效条件：对于潜在的做多机会，失效条件是股价收盘价有效跌破84美元平台支撑，或50日均线方向走平掉头。
适合的场景：适合能承受高波动、擅长区间震荡策略的交易者；适合等待更明确的基本面信号（如订单或财报）后再行动的投资者。
不适合的场景：不适合寻求短期明确趋势方向的趋势跟踪者；不适合风险厌恶、无法接受大幅回撤的保守型投资者。
证据摘要：1. 技术面：长期与中期均线多头排列，但价格跌破10日EMA，MACD与RSI自高位回落，波动率（ATR）极高，显示短期动能衰减进入震荡。2. 新闻面：ATM融资扩容引发短期抛压，但AI行业需求叙事强劲构成长期支撑，多空情绪交织。3. 基本面：营收同比大幅增长82.7%，但经营现金流为巨额负值且持续亏损，增长质量有待验证。综合证据指向短期方向不明。"
13,AAOI,2026-03-18,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\AAOI\0421-1126-AAOI\reports\2026-0318-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0318-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0318-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-18
截面日期：2026-03-17
截面价格：86.33美元
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足，多空因素激烈博弈。技术面处于高位剧烈震荡后的关键支撑测试期，短期趋势转弱但中长期趋势未破。基本面营收高增长与股权稀释风险并存，宏观环境增加波动。现有证据不足以支持未来1-2周明确偏向上涨或下跌，市场需要时间消化信息、测试支撑并等待新的催化。
执行摘要：股价在经历爆炸性上涨后进入高波动整理阶段。技术面短期动能衰竭，价格测试关键支撑，但中长期均线支撑尚远。公司AI叙事带来情绪支撑，但ATM增发计划构成明确压制。多空力量在当前位置拉锯，未来1-2周最可能呈现区间震荡格局，等待价格在关键支撑位（如85美元或58-60美元区域）做出方向选择，或等待新的基本面催化剂。
关键催化因素：1. 价格在85美元或58-60美元（50日均线）区域获得强劲支撑并出现企稳反弹信号。2. 公司发布关于AI产品的实质性订单或设计获胜公告。3. ATM发行计划出现暂停或放缓的明确信号。
关键风险：1. 股价放量跌破85美元近期低点支撑，可能加速下探。2. ATM股权稀释计划持续执行，压制股价。3. 宏观地缘政治风险加剧，压制科技股风险偏好。4. 下一季度财报数据证伪营收高增长持续性。
入场方式：当前不急于建立新仓位。若未来价格放量突破102-106美元阻力区并站稳，可考虑趋势转强；若价格回调至58-60美元区域（50日均线）伴随缩量企稳信号，可评估做多机会。
失效条件：对于潜在多头机会，失效条件为收盘价有效跌破200日移动平均线（约34美元）。对于当前观望立场，失效条件是上述关键催化或风险因素之一成为现实，从而打破多空平衡。
适合的场景：适应高波动环境、擅长区间交易或等待关键位置确认后行动的投资者。作为观察标的，等待更清晰的基本面信号或技术结构稳固。
不适合的场景：寻求稳定趋势、低风险偏好或希望立即获得方向性收益的投资者。不适合重仓押注单一方向。
证据摘要：技术面显示价格从历史高点大幅回撤，跌破短期均线，MACD高位死叉，处于高波动整理，关键支撑在85美元及58-60美元区域。新闻面显示AI叙事（OFC展示）与股权稀释风险（ATM增发至5亿美元）相互抵消。基本面显示季度营收同比暴增82.7%，但公司仍处亏损且经营现金流为负。宏观地缘政治风险构成逆风。整体呈现多空因素交织状态。"
14,AAOI,2026-03-19,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\AAOI\0421-1126-AAOI\reports\2026-0319-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0319-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0319-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-19
截面日期：2026-03-18
截面价格：92.63美元
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足。技术面处于高位剧烈震荡后的调整期，短期动能衰竭且波动率极高，价格正在测试关键支撑。基本面虽收入高增长，但盈利与现金流未改善，且存在ATM增发稀释风险。新闻面AI主题催化与宏观地缘风险相互抵消。多空因素交织，缺乏明确的单边驱动。
执行摘要：当前处于“急涨-高位震荡”后的盘整阶段，技术面需要时间消化极端波动，基本面叙事（AI订单）有待验证。未来1-2周最可能的情景是在关键支撑与阻力间宽幅震荡，方向选择证据不足，最合理的行动是不押方向，保持观望。
关键催化因素：1. 公司公布来自AI数据中心客户的实质性订单或设计中标。2. 价格在关键支撑位（如85-86美元或60日均线）企稳并伴随成交量放大与MACD指标修复。
关键风险：1. 价格放量跌破85-86美元支撑区域，引发更深幅技术性抛售。2. ATM增发计划大规模执行，加剧股权稀释担忧。3. 宏观地缘政治风险升级，压制成长股风险偏好。
入场方式：当前不急于参与。若未来价格能放量突破并站稳110-115美元阻力区，可考虑趋势转强；若回调至60-65美元（50日均线）区域并出现缩量企稳信号，可评估多头机会。
失效条件：对于潜在多头机会，失效条件为日收盘价有效跌破60.04美元（50日SMA）。
适合的场景：擅长区间交易、能承受极高波动的短线交易者；等待更清晰基本面信号或技术结构确认的中线投资者。
不适合的场景：寻求稳定趋势、低波动环境的投资者；无法承受单日大幅波动或需要明确方向指引的交易者。
证据摘要：1. 技术：长期趋势向上但短期转弱，价格跌破10日EMA，MACD高位死叉，ATR处于极端高位，显示动能衰竭与高波动整理。2. 新闻：ATM增发（利空）与OFC大会AI主题催化（利好）相互对冲，股价由事件情绪驱动，缺乏持续基本面验证。3. 基本面：收入同比暴增82.7%提供长期想象空间，但公司仍处亏损且经营现金流为负，盈利拐点未现。综合来看，未来1-2周多空力量相对均衡。"
15,AAOI,2026-03-20,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\AAOI\0421-1126-AAOI\reports\2026-0320-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0320-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0320-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-20
截面日期：2026-03-19
截面价格：101.92美元
趋势判断：震荡等待确认
建议行动：保持观望
1-2周核心判断：未来1-2周方向性不足，多空因素互相抵消。技术面显示短期动量衰竭且处于高位巨震消化期，公司层面ATM增发计划的稀释风险与OFC展示的积极叙事形成拉锯，宏观地缘风险加剧波动。现有证据不足以支持未来1-2周明显偏向上涨或下跌。
执行摘要：技术面处于长期涨势中的高位调整阶段，短期动能衰减；基本面增长强劲但现金流为负，且面临股权稀释风险；宏观环境增加不确定性。综合判断，未来1-2周更可能呈现区间震荡格局，缺乏明确的单向驱动，当前最合理的行动是不急于押注方向。
关键催化因素：1. OFC展示后若获得重大AI/数据中心订单公告，可能扭转情绪。2. 股价回调至关键支撑位（如85-95美元）后出现企稳信号并伴随成交量放大。3. ATM增发计划的具体用途若明确为高回报投资，可能缓解稀释担忧。
关键风险：1. ATM股权增发计划持续构成抛压和稀释风险。2. 技术面若放量跌破85美元关键前低，可能引发更深调整。3. 宏观地缘政治紧张局势压制成长股风险偏好。4. 公司经营现金流持续为负，依赖外部融资。
入场方式：当前不急于开仓。若未来价格放量突破116-127美元阻力区，可能意味着整理结束、趋势重启，可考虑转向偏多。若价格跌至85-95美元支撑区并出现缩量企稳、动量指标转强等信号，可评估是否出现更好的风险收益比。
失效条件：1. 若价格放量突破127美元历史高点，则当前观望的偏中性判断失效，趋势可能加速向上。2. 若价格放量跌破85美元关键支撑且无法快速收回，则震荡格局可能被打破，下行风险主导。
适合的场景：适合能接受高波动、愿意等待更清晰催化或价格信号后再行动的投资者；适合在区间内进行高抛低吸的短线交易者（但需严格风控）。
不适合的场景：不适合寻求短期明确单边趋势的追涨或杀跌交易；不适合无法承受股价大幅波动（如向50日均线61美元回调）的投资者；不适合厌恶股权稀释风险的投资者。
证据摘要：1. 技术面：长期趋势向上但短期MACD死叉、RSI回落，价格高位巨震，正测试短期均线支撑，显示动量衰竭与整固需求。2. 基本面：营收增长强劲（+82.7%）且毛利率改善，但经营现金流为负，且公司宣布扩大ATM增发至5亿美元，构成短期稀释压力。3. 新闻面：OFC展示AI解决方案提供积极叙事，但与增发利空形成对冲；宏观地缘风险增加市场整体波动。4. 报告建议：技术报告明确建议“切忌追高”，等待回调参与；新闻报告建议短期“观望或谨慎”；基本面报告建议小仓位布局并紧密跟踪现金流。综合来看，多空力量在短期内相对均衡。"
16,AAOI,2026-03-23,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\AAOI\0421-1126-AAOI\reports\2026-0323-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0323-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0323-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-23
截面日期：2026-03-20
截面价格：87.54美元
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管短期动能衰减、波动率高且面临宏观逆风，但公司获得重大订单的基本面利好实质性强化了上涨逻辑，技术面长期与中期趋势结构未破坏，价格在关键支撑区域（84.60-88.00美元）博弈。整体更接近上涨趋势中的高波动整固，而非方向反转或纯粹的区间震荡。
执行摘要：公司层面获得超过5300万美元的800G光模块订单，构成基本面重大利好，验证了AI数据中心叙事。技术面长期与中期趋势强劲，短期回调至关键支撑区，属于趋势中的整理。宏观地缘政治风险是主要扰动，但未压倒公司特异性积极因素。建议等待回调企稳或突破确认后参与，而非追高。
关键催化因素：1. 超5300万美元800G光模块批量订单落地，提供明确收入能见度。2. 行业处于AI驱动数据中心升级的顺风周期。3. 技术面若在支撑区企稳后放量突破短期阻力（95.50美元），可能重启短期上涨动能。
关键风险：1. 宏观地缘政治风险（美伊局势）压制整体市场风险偏好，可能引发系统性抛售。2. 股价高波动率（ATR处于高位）导致短期走势反复。3. 若价格有效跌破84.00美元关键支撑，调整可能加深，上涨结构受损。
入场方式：等待价格回调至62.00-65.00美元（50日均线附近）企稳后参与，或价格在当前84.00-88.00美元支撑带上方整理后，放量突破95.50美元阻力时参与。
失效条件：日线收盘价有效跌破84.00美元支撑位。
适合的场景：看好AI数据中心光模块长期趋势、能承受高波动、愿意等待更好风险回报比入场位置的投资者。
不适合的场景：追求短期稳定收益、无法忍受大幅日内波动、或要求立即明确上涨动能恢复的短线交易者。
证据摘要：1. 基本面：新获重大订单，收入同比增82.7%，毛利率改善，核心增长逻辑强化。2. 技术面：价格远高于50日及200日均线，主要上升趋势结构完好；RSI从超买回落至中性，为后续上涨蓄力；当前价格正在测试首个关键支撑区。3. 新闻面：公司特异性利好与宏观风险并存，但前者属定价改变型催化。4. 报告建议：潜在买入者应“耐心等待回调后的企稳信号”或“突破后参与”，核心是“回调参与”而非“保持观望”或“卖出”。"
17,AAOI,2026-03-24,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\AAOI\0421-1126-AAOI\reports\2026-0324-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0324-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0324-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-24
截面日期：2026-03-23
截面价格：95.76美元
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管短期技术面显示动能衰减和高波动，但核心上涨逻辑（重大订单落地验证基本面拐点）未被破坏。价格仍守在关键支撑84.60美元上方，整体结构未破坏，当前调整更倾向于趋势中的高位整理与消化，为后续参与提供机会。
执行摘要：技术面长期趋势强劲，但短期进入高波动整理；基本面因获得超5300万美元关键订单出现实质性拐点。未来1-2周更可能是在关键支撑区上方震荡整固，为择机参与多头做准备。
关键催化因素：1. 获得超5300万美元800G光模块批量订单，验证AI产品商业化与增长逻辑。2. 营收同比大幅增长82.7%，基本面处于高增长轨道。
关键风险：1. 短期技术动能衰竭，价格波动极端（ATR极高）。2. 宏观地缘政治风险可能引发系统性波动。3. 基本面仍处于亏损和负经营现金流状态。
入场方式：等待价格回调至84.60-88.00美元支撑区域企稳后分批参与，或放量突破并站稳10日EMA（约99美元）后轻仓跟进。
失效条件：日线收盘价有效跌破84.60美元关键支撑位。
适合的场景：相信AI基础设施长期趋势，能承受高波动，并愿意等待回调后分批布局的投资者。
不适合的场景：追求稳定盈利、低波动或立即明确方向信号的投资者；无法接受价格短期内可能大幅震荡的短线交易者。
证据摘要：1. 技术面：长期与中期均线多头排列，价格远高于50日/200日均线，关键支撑84.60美元未破。2. 基本面：重大订单落地构成定价拐点，营收呈现爆发式增长。3. 新闻面：公司特异性利好显著，压过宏观噪音，市场焦点转向订单执行验证。"
18,AAOI,2026-03-25,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\AAOI\0421-1126-AAOI\reports\2026-0325-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0325-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0325-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-25
截面日期：2026-03-24
截面价格：113.90美元
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管短期处于高位剧烈震荡，但核心上涨逻辑（重大订单催化、强劲营收增长、长期与中期技术趋势完好）未被破坏。当前整理更类似于利好消化和寻找支撑的过程，而非趋势反转。宏观逆风构成波动风险，但公司特异性利好占主导，价格在关键支撑区企稳后更可能延续上行趋势。
执行摘要：技术面呈现长期与中期趋势强劲、短期高位震荡格局。基本面因获得超5300万美元关键订单而显著改善，提供明确短期能见度。综合判断，上涨结构未破坏，但鉴于极端波动，不建议追高，应等待回调至关键支撑区企稳后分批参与。
关键催化因素：1. 获得超5300万美元800G光模块批量订单，直接验证AI基础设施领域竞争力并锁定未来营收。2. 营收同比暴增82.7%，显示强劲增长动能。3. 技术面长期与中期均线呈多头排列，价格坚守在50日均线关键支撑之上。
关键风险：1. 极端波动性风险，ATR处于历史高位，单日巨震可能触发止损。2. 宏观层面美伊地缘政治紧张局势可能压制科技股风险偏好。3. 公司基本面仍处“增收不增利”阶段，经营现金流为负，依赖外部融资。
入场方式：等待价格回调至关键支撑区域并出现企稳信号后分批介入。重点关注两个区域：1. 101-99美元（10日EMA与布林带中轨交汇区）。2. 88-86美元（近期双底区域）。
失效条件：价格周线收盘有效跌破50日移动平均线（当前约65.50美元，动态上移）。
适合的场景：高风险偏好的趋势交易者；能接受高波动以博弈趋势延续；认可回调参与策略，有严格纪律执行分批建仓与止损。
不适合的场景：低风险承受能力或厌恶极端波动的投资者；追求即期买入并立即上涨的交易；价值投资者或要求稳定盈利与现金流的配置。
证据摘要：1. 技术趋势：价格远高于上行中的200日/50日均线，核心趋势完好。RSI从超买健康回落至62.69，保留上行空间。2. 基本面催化：重大订单落地，营收增长超80%，提供实质性改善。3. 报告建议：技术报告结论为“谨慎看多，只等待回调后的低风险介入机会”，新闻报告判断公司利好主导，但需警惕宏观波动。4. 价格行为：近期宽幅震荡被定义为事件驱动上涨后的整理，而非结构破坏。"
19,AAOI,2026-03-26,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\AAOI\0421-1126-AAOI\reports\2026-0326-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0326-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0326-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-26
截面日期：2026-03-25
截面价格：114.41美元
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多，但短期处于高波动整理阶段。强劲的基本面订单（5300万美元800G光模块订单）已验证长期增长逻辑，技术面长期与中期趋势完好，价格远高于关键均线。短期动能有衰减且波动极高，但报告核心建议是“回调参与”而非转向防守，上涨逻辑未破坏，更接近趋势中的整固。
执行摘要：基本面重大订单构成核心支撑，技术面长期趋势强劲但短期需消化涨幅。未来1-2周更可能在高位震荡中构筑平台，为后续上涨蓄力，建议等待回调至关键支撑区企稳后参与，而非追高。
关键催化因素：1. 获得超大规模客户5300万美元800G光模块订单，基本面实质性改善。2. AI数据中心资本开支竞赛的行业趋势持续。3. 被纳入杠杆ETF可能增加关注度和流动性。
关键风险：1. 宏观地缘政治风险（美伊冲突）压制市场风险偏好，可能引发板块波动。2. 股价短期波动率（ATR>12）处于极端高位，单日波动可能巨大。3. 技术面若跌破近期整理平台下沿，可能加深回调。
入场方式：等待价格回调至92.63-101.18美元支撑区域（重点关注100-102美元区域）出现企稳或放量反弹信号后分批参与。
失效条件：日线收盘价有效跌破86.33美元（3月17日低点），则意味着调整加深，趋势可能转弱。
适合的场景：高风险偏好投资者；相信AI数据中心光模块长期趋势，并能承受高波动的交易者；擅长利用回调寻找入场机会的投资者。
不适合的场景：低风险承受能力投资者；追求稳定股息和盈利的价值投资者；无法严格执行止损纪律的交易者。
证据摘要：1. 基本面：新获大额订单直接验证增长叙事，营收同比暴增82.7%，毛利率提升至30.0%。2. 技术面：价格远高于50日（66.76美元）及200日均线（37.33美元），长期趋势完好；RSI从超买健康回落，MACD仍在零轴上方。3. 报告建议：技术报告明确“适合回调参与”，新闻报告指出“基本面逻辑优先于宏观噪音”，基本面报告认为营收增长是核心动力。整体指向趋势延续，但需等待更好位置。"
20,AAOI,2026-03-27,lite,deepseek-chat,"market,news,fundamentals",,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round03\reports\AAOI\0421-1126-AAOI\reports\2026-0327-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0327-AAOI,backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round20\reports\AAOI\0423-0132-AAOI\reports\2026-0327-AAOI\2_decision\summary.md,,0,,,"分析日期：2026-03-27
截面日期：2026-03-26
截面价格：97.42美元
趋势判断：趋势延续
建议行动：择机买入
1-2周核心判断：未来1-2周方向仍偏多。尽管短期动能减弱、波动极高且面临宏观逆风，但核心上涨逻辑（重大订单验证增长叙事、长期技术趋势完好）未破坏。当前高位震荡更接近趋势中的整固与消化，为更好的风险回报比入场点创造条件。
执行摘要：技术面长期与中期趋势强劲，短期进入高波动整固；基本面获关键订单验证，营收增长强劲；宏观地缘风险构成逆风但未压倒公司特异性利好。综合判断，未来1-2周更可能延续偏多方向，但参与方式应避免追高，等待回调至关键支撑区企稳。
关键催化因素：1. 获得超大规模客户5300万美元800G光模块订单，验证AI基础设施产品需求与公司竞争力。2. 营收同比高增长（82.7%）显示业务扩张动能强劲。3. 长期与中期均线系统呈多头排列，核心上升趋势结构完好。
关键风险：1. 股价波动率极高（ATR>12），单日波动剧烈。2. 宏观地缘政治紧张（美伊冲突）可能压制整体市场风险偏好，引发科技股抛售。3. 公司尚未盈利，经营现金流为负，依赖外部融资。
入场方式：等待价格回调至92.00-95.00美元第一支撑带或84.60-88.00美元关键支撑带附近，出现企稳信号（如长下影线、阳线收复）后分批轻仓介入。
失效条件：收盘价有效跌破84.60美元关键支撑位，尤其是伴随放量，则意味着短期整理可能演变为深度回调，上涨逻辑受损。
适合的场景：能承受高波动、采用回调分批建仓策略、关注1-3个月基本面数据验证的波段交易者。
不适合的场景：风险厌恶型投资者；追求稳定盈利和现金流的价值投资者；无法执行严格止损或无法盯盘的投资者。
证据摘要：1. 技术面：价格远高于上行中的50日与200日均线，长期趋势完好；短期跌破10日EMA、MACD收缩属暴涨后健康整固特征，RSI已回落至中性。2. 基本面：重大订单落地直接验证增长叙事，营收同比增速超80%提供核心支撑。3. 新闻面：公司特异性利好（订单）影响力判断将超越短期宏观情绪波动。4. 报告建议：核心建议为“回调参与，而非追涨”，属于趋势延续框架下的择机参与。"
