trade_date,action,label,metric_name,metric_value_pct,note,report_path
2026-02-03,buy_on_pullback,bad_case,avg_ret_3d_pct,-7.6615,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0203-AAOI\2_decision\summary.md
2026-02-04,buy_on_pullback,bad_case,avg_ret_3d_pct,-5.7965,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0204-AAOI\2_decision\summary.md
2026-02-05,buy_on_pullback,good_case,avg_ret_3d_pct,17.5439,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0205-AAOI\2_decision\summary.md
2026-02-06,buy_on_pullback,good_case,avg_ret_3d_pct,26.5845,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0206-AAOI\2_decision\summary.md
2026-02-09,buy_on_pullback,good_case,avg_ret_3d_pct,6.0045,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0209-AAOI\2_decision\summary.md
2026-02-10,buy_on_pullback,bad_case,avg_ret_3d_pct,-4.7868,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0210-AAOI\2_decision\summary.md
2026-02-11,buy_on_pullback,bad_case,avg_ret_3d_pct,-9.0122,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0211-AAOI\2_decision\summary.md
2026-02-12,buy_on_pullback,bad_case,avg_ret_3d_pct,-9.2218,买入信号后短期价格明显走弱。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0212-AAOI\2_decision\summary.md
2026-02-13,buy_on_pullback,unclear,avg_ret_3d_pct,1.7883,买入信号后波动幅度较小，暂不足以下结论。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0213-AAOI\2_decision\summary.md
2026-02-17,buy_on_pullback,good_case,avg_ret_3d_pct,6.5377,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0217-AAOI\2_decision\summary.md
2026-02-18,buy_on_pullback,good_case,avg_ret_3d_pct,15.8582,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0218-AAOI\2_decision\summary.md
2026-02-19,buy_on_pullback,good_case,avg_ret_3d_pct,24.2403,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0219-AAOI\2_decision\summary.md
2026-02-20,buy_on_pullback,good_case,avg_ret_3d_pct,19.448,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0220-AAOI\2_decision\summary.md
2026-02-23,buy_on_pullback,good_case,avg_ret_3d_pct,8.4107,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0223-AAOI\2_decision\summary.md
2026-02-24,buy_on_pullback,good_case,avg_ret_3d_pct,21.1021,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0224-AAOI\2_decision\summary.md
2026-02-25,buy_on_pullback,good_case,avg_ret_3d_pct,42.4264,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0225-AAOI\2_decision\summary.md
2026-02-26,buy_on_pullback,good_case,avg_ret_3d_pct,61.7802,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0226-AAOI\2_decision\summary.md
2026-02-27,buy_on_pullback,good_case,avg_ret_3d_pct,84.7396,买入信号后短期价格明显上涨。,D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260120-20260227-daily\rounds\round01\reports\AAOI\0425-1919-AAOI\reports\2026-0227-AAOI\2_decision\summary.md
