ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
MU,2026-03-16,buy_on_pullback,426.13,426.13美元,等待价格回调至410-395美元支撑区间企稳后分批买入；或等待价格明确放量突破430美元并站稳后，在回踩425-420美元区域时介入。,395.0,410.0,391.0,['收盘价有效跌破391美元（50日均线）关键支撑，并无法快速收回。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0316-MU\2_decision\summary.md
MU,2026-03-17,hold,441.8,441.80美元,当前不急于参与。若财报后股价放量强势突破454.86美元前高并站稳，可考虑转向偏多思路。若股价回调至关键支撑区域（如413-426美元）并出现企稳迹象，同时财报/指引未证伪核心叙事，也可评估做多机会。,413.0,426.0,,['无（因当前建议为观望，不涉及具体头寸的失效）。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0317-MU\2_decision\summary.md
MU,2026-03-18,buy_on_pullback,461.69,461.69美元,等待价格回调至第一支撑区437.75-441.80美元或第二支撑区413.00-418.69美元（10日EMA附近）企稳后分批介入。,437.75,441.8,396.9,['价格收盘跌破50日SMA（当前约396.90美元）关键中期趋势支撑并无法快速收回。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0318-MU\2_decision\summary.md
MU,2026-03-19,buy_on_pullback,461.73,461.73美元,等待价格回调至431.99美元（10日EMA）至418.69美元（前期突破平台）区间，出现缩量企稳信号后分批买入。,,,398.93,['价格跌破关键中期趋势支撑50日SMA（当前约398.93美元）并无法快速收回。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0319-MU\2_decision\summary.md
MU,2026-03-20,hold,430.33,430.33美元,当前不急于建立新仓位。若未来价格在400-420美元支撑区域出现缩量企稳迹象，且宏观环境趋于稳定，可考虑分批介入。若价格放量突破并站稳近期阻力位460-465美元区域，则表明短期调整可能结束，可考虑跟进。,400.0,420.0,395.0,['对于潜在的多头机会，失效条件是日线收盘价有效跌破395-400美元区域（50日均线及平台支撑下方），这意味着中期上升趋势结构破坏，调整级别扩大。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0320-MU\2_decision\summary.md
MU,2026-03-23,hold,422.9,422.90美元,当前不急于参与。若未来转多，需价格在400-410美元支撑区域出现缩量企稳或放量反弹信号，且宏观风险出现缓和迹象。若未来转空，触发条件为价格放量跌破400美元支撑。,400.0,410.0,400.0,['对于潜在多头头寸，失效条件为价格收盘价跌破400美元（50日SMA及前期平台支撑）。对于潜在空头头寸，失效条件为价格放量突破并站稳471.34美元前高。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0323-MU\2_decision\summary.md
MU,2026-03-24,hold,404.35,404.35美元,当前不急于建立新仓位。若未来价格在400-405美元或387-390美元区间出现明确的缩量企稳和反弹信号，可考虑分批介入。若价格放量突破430-435美元阻力区，则可能开启新的短期上涨波段。,400.0,405.0,365.0,['对于潜在的偏多思路，失效条件是价格日线收盘价有效跌破365美元（布林带下轨）关键支撑位，或50日均线趋势明确拐头向下。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0324-MU\2_decision\summary.md
MU,2026-03-25,hold,395.53,395.53美元,当前不急于参与。若未来价格在370-375美元支撑区域出现明确企稳信号（如日线级别锤头线、RSI底背离）且伴随积极行业新闻，可考虑转为“择机买入”。若价格放量突破425-430美元阻力区并站稳50日均线，则上涨结构可能修复。,370.0,375.0,360.0,['1. 若价格放量跌破360美元（布林带下轨下方），则调整加深，看涨逻辑短期失效。2. 若出现行业广泛采纳TurboQuant算法或需求显著疲软的明确证据，则基本面逻辑受损。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0325-MU\2_decision\summary.md
MU,2026-03-26,sell,382.09,382.09美元,对于现有持仓，建议利用向404-405美元（50日SMA及缺口阻力）附近的反弹进行减仓。或设置紧止损于371美元支撑下方。,404.0,405.0,355.0,['1. 价格放量强势收复并站稳404-405美元（50日SMA）阻力区域上方。2. 在371美元或布林带下轨（352-355美元）关键支撑区域出现明确的日线级别底部反转形态（如晨星、长下影线）且伴随成交量放大。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0326-MU\2_decision\summary.md
MU,2026-03-27,sell,355.46,355.46美元,（基于已有持仓视角）利用股价向第一阻力位404-410美元区域的反弹进行减仓。或，若价格无法反弹，则在收盘价确认有效跌破345美元支撑时考虑止损/撤离。,404.0,410.0,404.0,['若股价在未来1-2周内强势反弹并收盘重新站稳50日均线（约404美元）上方，且伴随成交量放大，则短期下跌趋势可能被扭转，此卖出建议失效。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0327-MU\2_decision\summary.md
MU,2026-03-30,sell,357.22,357.22美元,已有持仓者应考虑利用向关键阻力位（如404-410美元，即50日SMA区域）的反弹进行减仓，以锁定利润、降低风险暴露。,404.0,410.0,404.0,['若价格在未来1-2周内强势收复并站稳50日SMA（约404美元）之上，且日线收盘价持续高于该水平，则本次下跌可能被确认为深度回调而非趋势逆转，当前卖出防守信号失效。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0330-MU\2_decision\summary.md
MU,2026-03-31,sell,321.8,321.80美元,对于已有持仓，利用向355-360美元区域的反弹机会减仓或离场；设置紧止损于收盘价重新站上10日EMA（约373美元）上方。,355.0,360.0,404.0,['若价格在未来1-2周内放量突破并站稳在50日均线（约404美元）之上，则下跌趋势失效，需重新评估。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0331-MU\2_decision\summary.md
MU,2026-04-01,sell,337.84,337.84美元,对于已有持仓，建议利用向372-375美元阻力区域的反弹进行减仓或离场。未止损者应设置严格止损，如收盘价跌破311.49美元前低则无条件离场。,372.0,375.0,404.0,['若价格放量强势突破并站稳50日均线（约404美元），且MACD指标形成低位金叉，则下跌趋势可能被逆转，当前看空判断失效。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0401-MU\2_decision\summary.md
MU,2026-04-02,hold,367.85,367.85美元,当前不急于参与。若未来价格放量突破403-405美元阻力区并站稳，可考虑趋势转多；或若价格回落至337-355美元支撑区并出现企稳信号，可考虑左侧分批布局。,403.0,405.0,318.0,['对于潜在多头头寸，收盘价有效跌破318美元支撑位视为结构进一步恶化，多头逻辑失效。对于当前观望立场，若出现上述关键催化因素，则立场可能转向积极。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0402-MU\2_decision\summary.md
MU,2026-04-06,hold,366.24,366.24美元,当前不急于参与。若未来价格在355-360美元支撑区域出现明确企稳信号（如长下影线、阳线吞噬）且宏观情绪稳定，可考虑转为“择机买入”。若价格带量突破405美元阻力，可考虑转为右侧“确信买入”。,355.0,360.0,337.0,['对于潜在的转多机会，失效条件是收盘价有效跌破337美元（近期反弹起点）或321.8美元前低。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0406-MU\2_decision\summary.md
MU,2026-04-07,hold,377.76,377.76美元,当前不急于建立新仓位。若未来价格放量突破405美元，可考虑转向偏多思路；若价格回落至355-370美元支撑区域并出现企稳迹象，可评估低吸机会。,355.0,370.0,318.0,['对于潜在的偏多机会，失效条件是价格放量跌破318美元（前低及布林带下轨），这将意味着下跌空间重新打开。'],backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round19\reports\MU\0423-0127-MU\reports\2026-0407-MU\2_decision\summary.md
