ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
AXTI,2026-03-16,buy_on_pullback,48.86,48.86美元,回调至44.30-38.50美元支撑区间内企稳后分批买入。,38.5,44.3,38.5,"['1. 收盘价跌破38.50美元支撑区，且次日未能快速收复。', '2. 50日SMA（27.75美元）趋势走平或拐头向下。', '适合的场景**', '1. 短线或波段交易者，能承受高波动并严格执行止损。', '2. 相信技术趋势力量高于短期宏观情绪扰动的投资者。', '3. 愿意放弃追高、耐心等待回调的右侧交易者。', '不适合的场景**', '1. 厌恶高波动、无法接受10%以上回调幅度的投资者。', '2. 纯基本面驱动、无法接受亏损公司股票的交易者。', '3. 期望立即入场并持续单边上涨的追涨策略。', '证据摘要**', '1. **技术趋势完好**：价格高于所有主要均线，MACD高位无背离，RSI从超买区回落至中性偏强区域，量价配合显示资金介入深入。', '2. **回调支撑明确**：10日EMA（43.50美元）与前期平台（44.30美元）构成第一支撑，38.50-40.00美元为更强支撑带，提供了清晰回调参与区间。', '3. **宏观风险未破坏结构**：地缘风险压制情绪但未导致技术结构破位，价格仍运行在上升通道内。', '4. **基本面虽弱但非短期主导**：现金储备充裕提供安全边际，短期交易更依赖技术面与宏观情绪博弈。']",backtest\output\0421-0119-AXTI\reports\2026-0316-AXTI\2_decision\summary.md
AXTI,2026-03-17,hold,48.39,48.39美元,当前不急于参与。若未来价格能**在44.87-45.00美元区域显著缩量企稳并收复10日EMA（约43.66美元）**，可考虑轻仓试探；或等待**宏观风险缓和后，价格放量突破50.97美元**的确认信号。,44.87,45.0,44.87,"['1. 价格放量跌破44.87美元且次日无法收回，短期结构转弱。', '2. 宏观局势急剧恶化，导致股价跳空跌破38.50美元支撑区。', '适合的场景**', '1. 能够承受高波动、愿意等待1-2周以确认方向的短线交易者。', '2. 希望利用震荡区间进行高抛低吸（区间44.87-52.00美元），且能严格执行宽幅止损的激进交易者。', '不适合的场景**', '1. 寻求趋势明确后跟随的动量交易者。', '2. 无法接受宏观事件冲击导致日内大幅波动的风险厌恶型投资者。', '3. 期望基于基本面改善进行左侧布局的价值投资者（当前盈利无改善迹象）。', '证据摘要**', '1. **技术面**：价格自52.70美元高点回落，布林带扩张、ATR高达5.60，显示高位波动加剧；RSI自超买区回落至59.94，短期动量减弱；关键支撑44.87美元尚未出现明确企稳信号。', '2. **宏观/新闻面**：美伊紧张局势升温主导市场避险情绪，AXTI无公司特异性催化剂，走势受板块及宏观情绪驱动。', '3. **基本面**：2025Q4毛利率仅12.7%，营业亏损，经营现金流为负，缺乏短期盈利催化。', '4. **状态判断逻辑**：', '- 未达“趋势延续”：虽长期趋势未坏，但短期无法给出明确的回调参与方案（当前价位不宜追高，且支撑位尚未确认企稳）。', '- 未达“风险主导”：价格仍高于关键支撑44.87美元及10日EMA，趋势结构未破坏，持仓者暂无需紧急止损。', '- 故归为“震荡等待确认”：多空因素拉扯，需观察价格在支撑区域的表现以确认方向。']",backtest\output\0421-0119-AXTI\reports\2026-0317-AXTI\2_decision\summary.md
AXTI,2026-03-18,hold,44.36,44.36美元,当前不急于参与。若未来转为“趋势延续”，潜在入场条件为：价格回调至41.65-42.00美元区间并出现30分钟以上级别的企稳K线组合（如阳包阴、长下影线），或放量突破并站稳48.80美元。,41.65,42.0,41.65,"['（当前状态无入场计划，故不适用。若未来计划入场，失效条件为：价格收盘跌破41.65美元且无反抽，或宏观风险事件恶化导致避险情绪加剧。）', '适合的场景**', '1. 投资者能够接受未来1-2周的高波动与方向不明，并愿意耐心等待更明确的信号。', '2. 作为观察期，用于确认宏观风险是否实质影响长期趋势，以及技术面调整的性质。', '不适合的场景**', '1. 寻求短期明确方向、进行追涨或杀跌的交易者。', '2. 无法承受价格在37-52美元之间宽幅震荡的投资者。', '证据摘要**', '1. **技术面**：长期均线多头排列，但短期价格跌破10日EMA，MACD动量趋平，RSI潜在顶背离，显示上涨动能减弱。关键支撑41.65美元与阻力48.80美元界定震荡区间。', '2. **新闻面**：公司无自身催化剂，股价受板块资金流影响。宏观上，美伊紧张局势与FOMC会议主导风险偏好，构成系统性压力。', '3. **基本面**：公司处于亏损状态，经营现金流为负，但资产负债表强劲（现金充裕、负债率低），提供安全边际但无短期盈利改善驱动。', '4. **状态判断逻辑**：既不能判为“趋势延续”（因缺乏明确的企稳证据和可执行回调方案，且宏观风险压制），也不能判为“风险主导”（因长期趋势结构未破坏，关键支撑未失守，财务无近忧）。故属于“震荡等待确认”。', '5. **状态切换条件**：若价格在支撑位明确企稳且宏观风险缓和，可切换至“趋势延续”；若价格放量跌破41.65美元支撑，则切换至“风险主导”。']",backtest\output\0421-0119-AXTI\reports\2026-0318-AXTI\2_decision\summary.md
AXTI,2026-03-19,buy_on_pullback,48.76,48.76美元,回调至44.36-41.65美元支撑区域分批买入。若放量突破51.98美元，可轻仓追进。,41.65,44.36,37.0,"['1. 收盘价有效跌破37.00美元关键中期支撑。', '2. 宏观风险急剧恶化（如美伊冲突升级）导致价格跌破44.36美元后无法快速收回。', '适合的场景**', '1. 相信长期趋势完好、愿意承受高波动的趋势交易者。', '2. 能严格执行分批建仓和止损的纪律性投资者。', '3. 认为公司利润率改善是早期拐点信号的左侧布局者。', '不适合的场景**', '1. 无法接受日内大幅波动的低风险偏好投资者。', '2. 要求基本面已实现盈利或营收增长确认的投资者。', '3. 希望追涨突破或短期高频交易的策略。', '证据摘要**', '1. **技术趋势**：价格高于所有关键均线（200日/50日/10日），长期多头排列未破坏。', '2. **关键支撑**：44.36-41.65美元为近期震荡区间下沿与布林带中轨，提供明确回调买入区间。', '3. **边际利好**：Q4利润率改善触发股价单日大涨，显示基本面存在修复预期。', '4. **风险制约**：宏观地缘风险压制风险偏好，导致价格高位震荡而非直接突破，故不宜追高。', '5. **可执行计划**：支撑区域、突破位、止损位均明确，符合“趋势延续”下的“择机买入”框架。']",backtest\output\0421-0119-AXTI\reports\2026-0319-AXTI\2_decision\summary.md
AXTI,2026-03-20,buy_on_pullback,58.09,58.09美元,分批回调买入：,,,38.5,"['1. 价格放量跌破38.50美元（50日均线关键支撑下沿）。', '2. 收盘价连续两日无法站回44.30美元上方。', '适合的场景**', '1. 相信趋势结构优先于短期宏观噪音的波段交易者。', '2. 能严格执行分批建仓、止损纪律的投资者。', '3. 将本次回调视为“健康回调”而非“趋势反转”的技术交易者。', '不适合的场景**', '1. 无法承受高波动（单日波动可能超6美元）的保守投资者。', '2. 要求基本面立即改善或厌恶亏损股的价值投资者。', '3. 希望追涨或一次性全仓买入的交易者。', '证据摘要**', '1. 技术趋势：价格高于所有均线（10日EMA 48.35美元，50日SMA 30.31美元），MACD高位走强，RSI从超买区回落至65.32，结构健康。', '2. 交易计划明确：报告给出具体回调参与区间（44.30-48.35美元）与失效条件（跌破38.50美元），符合“趋势延续”下的可执行方案。', '3. 风险可控：宏观风险虽存在，但技术支撑清晰，且现金储备（1.2亿美元）提供基本面生存底线，暂不构成即时破产风险。', '4. 状态非震荡：方向仍偏多，回调参与方案完整，不属于“多空拉扯、无法形成计划”的震荡状态。']",backtest\output\0421-0119-AXTI\reports\2026-0320-AXTI\2_decision\summary.md
AXTI,2026-03-23,buy_on_pullback,54.24,54.24美元,分批回调买入：,,,44.0,"['- 价格放量跌破44.00美元支撑平台。', '- 50日SMA（31.08美元）趋势走平或拐头向下。', '- 宏观风险加剧导致价格日内快速跌破40.00美元。', '12. 适合的场景**', '- 能承受高波动、擅长回调布局的趋势交易者。', '- 相信“困境反转”博弈，愿意小仓位试探边际改善的投机性头寸。', '- 持仓周期1-3周，目标为再次测试58.00-60.74美元阻力区。', '13. 不适合的场景**', '- 厌恶单日大幅波动的短线交易者。', '- 追求稳定增长或低估值的传统价值投资者。', '- 希望追涨突破或持有数月以上的长期配置者。', '14. 证据摘要**', '- 趋势结构：长期均线多头排列，价格高于200日/50日/10日均线，上升通道完好。', '- 动量未坏：MACD高位上行，上涨伴随放量。', '- 支撑明确：技术报告明确给出48-50美元及44-46美元两级支撑区间，且历史在此有多次企稳。', '- 边际利好：Q4毛利率改善为基本面提供短期催化，抵消部分宏观担忧。', '- 风险可控：失效条件清晰（跌破44美元），且现金充裕（1.2亿美元）提供安全垫。']",backtest\output\0421-0119-AXTI\reports\2026-0323-AXTI\2_decision\summary.md
AXTI,2026-03-24,buy_on_pullback,64.44,64.44美元,分批买入，重点关注两个支撑区间：,,,44.3,"['1. 价格放量跌破44.30美元（前期关键突破位）。', '2. 10日EMA下穿50日SMA，或短期结构转为“高点下移、低点下移”。', '适合的场景**', '- 相信趋势延续且能承受高波动的投资者。', '- 愿意等待回调、分批建仓并严格执行止损的交易策略。', '- 将公司毛利率改善视为潜在反转起点，并愿意承担宏观风险。', '不适合的场景**', '- 追求追涨或短线高频交易。', '- 无法接受10%以上回调的保守投资者。', '- 要求基本面已出现明确、持续改善信号才入场的长线投资者。', '证据摘要**', '1. 趋势结构：长期、中期、短期均线呈多头排列，价格持续创出新高，回调低点逐步抬高。', '2. 动量与量能：MACD持续上升，关键上涨日放量，显示资金推动有效。', '3. 基本面支撑：Q4毛利率改善提供了短期催化剂，现金储备充足。', '4. 风险提示：RSI超买、波动率（ATR）极高、宏观地缘风险构成逆风，但未破坏整体上涨逻辑。']",backtest\output\0421-0119-AXTI\reports\2026-0324-AXTI\2_decision\summary.md
AXTI,2026-03-25,sell,68.44,68.44美元,（基于已有持仓视角）,,,56.75,"['1. 价格在1-2周内强势整理，始终守稳10日EMA（56.75美元）并伴随成交量再次放大。', '2. 放量突破历史前高70.69美元，使超买状态被更强买盘消化。', '适合的场景**', '- 已持仓者锁定利润、降低风险暴露。', '- 高风险偏好投资者进行波段做空（需严格止损）。', '不适合的场景**', '- 新开仓买入（包括追涨或左侧抄底）。', '- 长期持有且无法承受大幅回撤的投资者。', '证据摘要**', '1. **技术极端化**：价格连续三日突破布林带上轨，RSI 72.1，偏离50日SMA约108%，短期回调压力极大。', '2. **估值与叙事风险**：SeekingAlpha看空报告直指140倍PE过高、中国风险及内部人减持，可能扭转市场情绪。', '3. **宏观压制**：美伊紧张局势升级，打压科技股风险偏好。', '4. **基本面疲弱**：营收同比下滑11%，毛利率仅12.7%，经营现金流为负，无法支撑当前估值。', '5. **量价结构**：虽量价齐升，但高位放量也意味着获利盘沉重，任何利空易引发集中了结。']",backtest\output\0421-0119-AXTI\reports\2026-0325-AXTI\2_decision\summary.md
AXTI,2026-03-26,buy_on_pullback,67.35,67.35美元,等待价格回调至48.73-54.00美元区间（布林带中轨及前期平台区域）企稳后分批买入。,48.73,54.0,44.36,"['1. 价格放量跌破44.36美元（前期回调低点）支撑。', '2. 50日均线（33.63美元）走平或拐头向下。', '适合的场景**', '1. 风险承受能力较高的趋势交易者。', '2. 认可长期AI叙事，但不愿追高，愿意耐心等待回调的投资者。', '3. 能严格执行分批建仓和止损纪律的交易策略。', '不适合的场景**', '1. 追求短期追涨或日内波动的短线交易者。', '2. 无法接受高波动（ATR近7美元）和潜在大幅回撤的投资者。', '3. 要求基本面已实现持续盈利的价值投资者。', '证据摘要**', '1. 技术趋势：价格远高于所有周期均线（200日/50日/10日），均线呈多头排列，长期牛市结构明确。', '2. 回调需求：MACD顶背离雏形、RSI从超买区回落、价格触及布林带上轨后回落，显示短期技术性回调概率高。', '3. 参与方案清晰：报告明确给出“48-54美元”为理想回调买入区间，并设定44美元下方为失效条件，具备可执行性。', '4. 宏观风险存在但未破坏结构：地缘冲突压制风险偏好，但公司自身利好（毛利率改善）和强劲技术结构尚未被破坏，不足以将状态降级为“风险主导”或“震荡等待确认”。']",backtest\output\0421-0119-AXTI\reports\2026-0326-AXTI\2_decision\summary.md
AXTI,2026-03-27,buy_on_pullback,58.51,58.51美元,回调至 **54.00-58.00美元** 区间内，出现分时图企稳或小级别K线反转信号（如阳包阴、长下影线）后分批买入。更理想的入场点在 **54.00-55.00美元** 强支撑区域附近。,54.0,58.0,53.8,"['1.  价格 **收盘价有效跌破53.80美元**（即跌破54.00-55.00区域下沿并无法快速收回）。', '2.  价格反弹无力，持续受制于10日EMA（约57.70美元）下方，并再次转头向下。', '适合的场景**', '- 相信AI驱动化合物半导体长期趋势的投资者。', '- 能够承受高波动、采用分批建仓和严格止损纪律的交易者。', '- 认可当前为趋势中继调整，而非趋势反转的技术分析观点。', '不适合的场景**', '- 无法忍受单日波动可能超过10%的低风险偏好投资者。', '- 要求立即盈利、无法接受短期浮亏的短线交易者。', '- 认为宏观风险将完全压倒产业趋势的悲观论者。', '证据摘要**', '1.  **技术趋势完好**：价格远高于50日（34.40美元）与200日（13.70美元）均线，长期多头排列未变。短期回调正测试10日EMA（57.72美元）支撑。', '2.  **健康回调信号**：RSI从超买区回落至62.66，为后续上涨释放空间；价格虽大跌但未破坏3月以来的上升通道下轨。', '3.  **明确支撑区域**：技术分析明确指出54.00-58.50美元为关键支撑与潜在入场区间，提供了可执行的计划边界。', '4.  **核心逻辑未破坏**：新闻与宏观分析指出，看空报告主要质疑估值，而非否定AI需求叙事；基本面分析指出公司财务稳健，拥有博弈反转的资本。', '5.  **风险可控**：明确的支撑位与失效条件为入场提供了清晰的风险控制点。']",backtest\output\0421-0119-AXTI\reports\2026-0327-AXTI\2_decision\summary.md
