ticker,trade_date,action,trend_judgment,scenario_type,primary_driver,trend_integrity,risk_state,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
MU,2026-03-16,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险未主导,426.13,426.13美元,等待价格回调至410-395美元支撑区间企稳后分批买入；或等待价格明确放量突破430美元并站稳后，在回踩425-420美元区域时介入。,395.0,410.0,391.0,['收盘价有效跌破391美元（50日SMA）关键支撑，尤其是若进一步跌破370美元前低，则中期上涨结构破坏，需止损。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0316-MU\2_decision\summary.md
MU,2026-03-17,hold,震荡等待确认,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,441.8,441.80美元,当前不急于开立新仓。若未来财报结果显著超预期且股价带量突破454.86美元前高，可考虑转向多头。若财报后股价回调至关键支撑区域（如413-426美元）并出现企稳迹象，也可评估低吸机会。,413.0,426.0,393.93,['对于潜在的多头机会，失效条件是股价收盘价跌破393.93美元（50日SMA），这可能意味着中期上升趋势被破坏。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0317-MU\2_decision\summary.md
MU,2026-03-18,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,完整,风险与机会拉锯,461.69,461.69美元,等待价格回调至关键支撑区间企稳后参与。优先关注第一支撑区437.75-441.80美元，其次为413.00-418.69美元（10日EMA及中期平台附近）。,437.75,441.8,396.9,['收盘价有效跌破50日SMA（当前约396.90美元）关键中期趋势支撑。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0318-MU\2_decision\summary.md
MU,2026-03-19,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,完整,风险与机会拉锯,461.73,461.73美元,等待价格回调至关键支撑区间431.99美元（10日EMA）至441.80美元（近期平台下沿）附近企稳后分批介入。,,,,['价格收盘跌破关键中期趋势支撑398.93美元（50日SMA）并无法快速收回。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0319-MU\2_decision\summary.md
MU,2026-03-20,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,完整,风险与机会拉锯,430.33,430.33美元,等待价格回调至400.00-420.00美元支撑区间（重点关注50日SMA约400.60美元附近）出现企稳信号后分批买入。,400.0,420.0,395.0,['日线收盘价有效跌破395.00-400.00美元关键支撑带（即50日SMA及前期平台支撑）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0320-MU\2_decision\summary.md
MU,2026-03-23,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,完整,风险与机会拉锯,422.9,422.90美元,等待回调至400-410美元支撑区域（包含50日SMA及前期平台）企稳后分批参与。,400.0,410.0,370.0,['价格放量跌破370美元（布林带下轨及3月低点区域），导致中期上涨结构破坏。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0323-MU\2_decision\summary.md
MU,2026-03-24,hold,震荡等待确认,公司催化趋势型,催化消化主导,边际走弱,风险与机会拉锯,404.35,404.35美元,当前保持观望。若价格能放量强势突破430-435美元阻力区（结合MACD转强），可考虑转向偏多。若价格在400-405美元或387-390美元支撑区域出现明确的缩量企稳和反弹信号，也可视为潜在转多契机。,430.0,435.0,365.0,['1. 价格放量跌破365美元（布林带下轨/重要中期支撑），可能意味着调整加深、趋势进一步转弱。2. 价格反弹至430-435美元区域后再次遇阻回落并跌破400美元，确认反弹失败。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0324-MU\2_decision\summary.md
MU,2026-03-25,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,395.53,395.53美元,当前不急于建立新仓位。若未来价格放量突破425-430美元阻力区并站稳，可考虑趋势转多；若回调至370-375美元支撑区并出现明确企稳信号（如日线级别底背离、放量阳线），可考虑分批布局。,425.0,430.0,360.0,['对于潜在多头策略，失效条件为价格日线收盘价有效跌破360美元（布林带下轨下方），且短期内无法收回。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0325-MU\2_decision\summary.md
MU,2026-03-26,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,382.09,382.09美元,已有持仓者，可将股价向404-405美元（50日均线及缺口阻力）附近的反弹视为减仓或止损上移的参考机会。,404.0,405.0,422.0,['若股价放量强势收复并站稳422-426美元阻力区上方，且MACD出现底背离或金叉信号，则短期下行风险可能暂缓，但此情景在当前证据下为小概率事件。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0326-MU\2_decision\summary.md
MU,2026-03-27,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,355.46,355.46美元,对于已有持仓，建议利用向第一阻力位（404-410美元）的反弹进行减仓，或设置止损于近期低点350美元下方以保护利润。,404.0,410.0,404.7,['若价格能快速强势反弹，连续收涨并重新站稳50日SMA（约404.70美元）上方，则意味着下跌趋势被逆转，当前看跌判断失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0327-MU\2_decision\summary.md
MU,2026-03-30,sell,风险主导,催化后高波动整理型,多因素混合主导,已破坏,风险主导,357.22,357.22美元,对于已有持仓，建议利用股价向381美元（10日EMA）或404-410美元（50日SMA与阻力区）的反弹进行减仓。,404.0,410.0,404.0,['1. 股价放量强势收复并站稳50日SMA（约404美元）上方；2. 地缘风险显著缓和，油价持续回落，同时股价在330-350美元支撑区形成明确底部反转形态。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0330-MU\2_decision\summary.md
MU,2026-03-31,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,321.8,321.80美元,对于已有持仓，利用向355-360美元或380-400美元区域的反弹机会减仓或离场。,355.0,360.0,373.0,['若价格在未来1-2周内强势反弹并收盘重新站上10日EMA（约373美元），且成交量显著放大，则下跌趋势可能暂停，需重新评估。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0331-MU\2_decision\summary.md
MU,2026-04-01,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,337.84,337.84美元,对于已有持仓，建议利用向372-375美元阻力区域的反弹进行减仓或离场。未止损者应设置严格止损。,372.0,375.0,404.0,['若价格放量强势收复并站稳50日SMA（约404美元）关键阻力位，则下跌趋势可能被逆转，当前卖出建议失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0401-MU\2_decision\summary.md
MU,2026-04-02,hold,震荡等待确认,催化后高波动整理型,多因素混合主导,已破坏,风险与机会拉锯,367.85,367.85美元,当前不急于开立新仓。若未来价格放量突破并站稳403-405美元（50日均线）阻力区，可考虑趋势转多信号。若价格回落至337-355美元支撑区间并出现企稳迹象，可评估左侧布局机会。,403.0,405.0,318.0,['对于潜在多头头寸，收盘价有效跌破318美元视为技术结构进一步恶化，多头逻辑失效。对于空头视角，收盘价有效站上405美元且MACD出现金叉，则空头逻辑失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0402-MU\2_decision\summary.md
MU,2026-04-06,hold,震荡等待确认,催化后高波动整理型,多因素混合主导,已破坏,风险与机会拉锯,366.24,366.24美元,当前不急于参与。若未来价格带量强势突破405美元阻力区，可视为调整结束信号，考虑右侧轻仓跟进。若价格再次回踩355-360美元支撑区并出现企稳信号，可考虑轻仓分批介入。,355.0,360.0,321.8,['对于潜在的转多机会，失效条件是收盘价有效跌破321.8美元前低支撑。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0406-MU\2_decision\summary.md
MU,2026-04-07,hold,震荡等待确认,公司催化趋势型,多因素混合主导,边际走弱,风险与机会拉锯,377.76,377.76美元,当前不急于建立新仓位。若未来价格放量突破405美元（50日SMA）阻力，可视为技术结构修复与多头信号确认。若价格回调至355-370美元支撑区域并出现企稳迹象，可评估基本面环境后考虑分批布局。,355.0,370.0,318.0,['若价格放量跌破318美元（前低及布林带下轨），则技术结构进一步恶化，震荡整理可能演变为新的下跌趋势，观望逻辑失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round21\reports\MU\0423-1100-MU\reports\2026-0407-MU\2_decision\summary.md
