ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
AAOI,2026-03-16,hold,96.81,96.81美元,当前不提供入场计划。若未来价格在**82.00-85.00美元**支撑区间出现缩量企稳、长下影线等止跌信号，可考虑分批轻仓介入；或放量突破**110.62美元**（近期震荡区间上沿）后跟随。,82.0,85.0,80.0,"['收盘价有效跌破**80.00美元**（关键支撑区下沿），可能意味调整加深、趋势中断。', '适合的场景**', '1. 高风险偏好、能承受极高波动的成长型交易者。', '2. 相信AI光模块长期逻辑，愿意等待企稳信号再行动的投资者。', '3. 短线区间交易者（围绕94-110美元高抛低吸）。', '不适合的场景**', '1. 追求稳定现金流、低波动的价值投资者。', '2. 厌恶股权稀释风险的投资者。', '3. 无法密切跟踪价格与新闻的普通投资者。', '证据摘要**', '1. **技术面**：价格跌破10日EMA，MACD顶背离，RSI自超买回落，波动率飙升；但长期均线多头排列，关键支撑位于82-85美元。', '2. **新闻面**：1.6T订单验证长期逻辑，但ATM融资扩大压制短期情绪；宏观地缘风险构成系统性扰动。', '3. **基本面**：收入爆发增长、毛利率改善，但经营现金流大幅流出，盈利未现。', '4. **综合判断**：多空因素拉扯，短期缺乏明确企稳证据，无法形成可执行买入计划，亦未达风险主导的减仓条件。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\AAOI\0421-2236-AAOI\reports\2026-0316-AAOI\2_decision\summary.md
AAOI,2026-03-17,hold,94.07,94.07美元,当前不急于参与。若未来1-2周出现以下信号，可考虑转为“择机买入”：,1.0,2.0,84.0,"['（当前无持仓，不适用具体失效条件；若未来转为买入计划，失效条件应为：收盘价跌破84美元支撑平台。）', '适合的场景**', '- 能够忍受极高波动、擅长区间交易的高风险投资者。', '- 长期看好AI光通信赛道，愿意等待1-2周以换取更清晰入场信号的投资者。', '不适合的场景**', '- 寻求短期趋势明确、低波动交易的投资者。', '- 无法接受价格在84-115美元宽幅震荡中反复摩擦的投资者。', '证据摘要**', '1. **技术**：价格跌破10日EMA，RSI自超买回落至中性，波动率（ATR）极高，显示短期调整；但长期均线多头排列，支撑区明确（84-92美元）。', '2. **新闻**：ATM融资计划引发短期稀释担忧，但行业AI需求叙事强劲，形成多空拉锯。', '3. **基本面**：营收高增长验证长期逻辑，但现金流大幅净流出和持续亏损表明增长质量有待验证。', '4. **报告结论**：技术报告建议“避免追高，等待支撑企稳”；新闻报告建议“等待事件后确认”；基本面报告建议“等待下季度财报验证”。三者均未提供当前即可执行的买入或卖出方案。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\AAOI\0421-2236-AAOI\reports\2026-0317-AAOI\2_decision\summary.md
AAOI,2026-03-18,hold,86.33,86.33美元,当前不急于参与。若未来价格出现以下信号之一，可重新评估：,,,85.0,"['（当前无持仓，不适用具体失效条件；若未来考虑买入，失效条件为：收盘价有效跌破85美元或50日均线58美元。）', '适合的场景**', '1. 高风险偏好交易者，擅长区间交易与事件驱动策略。', '2. 能承受日内高波动（ATR>11美元）并严格执行止损。', '3. 愿意等待1-2周，观察价格在关键位抉择后再行动。', '不适合的场景**', '1. 趋势跟踪者，厌恶高波动下的无序震荡。', '2. 价值投资者，要求盈利稳定与正现金流。', '3. 短期追涨杀跌，缺乏耐心等待确认信号。', '证据摘要**', '1. **技术面**：价格跌破10日EMA（96.15美元），测试关键支撑85.08美元；MACD高位死叉下行，RSI回落至中性；长期均线仍多头排列，但波动率（ATR=11.56）极高。', '2. **新闻面**：OFC展示AI解决方案提供情绪催化，但ATM额度增至5亿美元构成持续稀释风险；宏观地缘紧张压制风险偏好。', '3. **基本面**：季度营收同比+82.7%，毛利率提升至30%，但净亏损-3823万美元，经营现金流-1.744亿美元，依赖股权融资。', '4. **多空拉扯点**：长期趋势未坏 vs 短期动能衰竭；AI叙事想象空间 vs 股权稀释现实压力；营收高增长 vs 持续亏损与负现金流。', '5. **缺失的确认信号**：价格未在关键支撑位出现企稳证据；公司未提供AI订单的财务验证；ATM计划执行细节不明。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\AAOI\0421-2236-AAOI\reports\2026-0318-AAOI\2_decision\summary.md
AAOI,2026-03-19,hold,92.63,92.63美元,当前不提供入场计划。若未来价格在85-86美元区域出现缩量企稳或放量反弹阳线，可考虑轻仓试多；或等待放量突破97.20美元（10日EMA）确认短期动能恢复。,85.0,86.0,85.0,"['日收盘价有效跌破85.00美元（近期支撑下限），或反弹无法站稳97.20美元并再度转弱。', '适合的场景**', '1. 高风险偏好交易者，擅长区间震荡策略。', '2. 能紧密跟踪价格在关键支撑位的盘中表现与成交量变化。', '3. 愿意等待基本面验证信号出现后再行动。', '不适合的场景**', '1. 追求趋势明朗、低波动环境的投资者。', '2. 无法承受日内大幅波动（ATR达11.70美元）或缺口风险。', '3. 希望立即获得明确买入或卖出指令的短期交易者。', '证据摘要**', '1. **技术面**：价格跌破10日EMA（97.20美元），MACD高位死叉，RSI自超买区回落；关键支撑85-86美元正被测试，但企稳信号未现；波动率（ATR）处历史高位，显示市场分歧巨大。', '2. **新闻面**：OFC大会AI主题催化已推动股价逆市反弹，但融资稀释风险（ATM增发至5亿美元）形成压制；缺乏订单落地等基本面验证，多空叙事拉扯。', '3. **基本面**：收入同比大增82.7%，但经营现金流为负（-1.744亿美元），盈利未兑现；高增长故事需下季度财报验证。', '4. **综合状态**：既无法给出明确的“回调至某区间企稳参与”计划（因当前价格接近支撑但未现企稳证据），也未转向“减仓/止损”的防守主导，故属震荡等待确认。', '状态切换条件**', '- 若价格在85-86美元区域出现明显缩量企稳或放量反弹，并收复97.20美元，可切换至 **趋势延续**（对应择机买入）。', '- 若价格放量跌破85美元，且无力快速收回，将切换至 **风险主导**（对应建议卖出）。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\AAOI\0421-2236-AAOI\reports\2026-0319-AAOI\2_decision\summary.md
AAOI,2026-03-20,hold,101.92,101.92美元,当前不急于参与。若未来转为做多，需满足以下条件之一：,,,85.0,"['（当前无持仓，无卖出计划。若未来按上述条件入场，失效条件为：）', '价格收盘跌破85美元关键前低支撑，且次日无法收回。', '适合的场景**', '1. 能承受高波动、愿意等待更明确信号再行动的短线交易者。', '2. 作为观察案例，用于跟踪高波动成长股在事件与技术面共振下的行为模式。', '不适合的场景**', '1. 寻求立即入场或追求稳定趋势的投资者。', '2. 无法接受价格可能快速测试85美元甚至61美元（50日均线）的深度回调风险。', '证据摘要**', '1. **技术面**：长期均线多头排列，但MACD高位死叉、RSI回落至中性，价格正测试10日EMA（95.44美元）与92-95美元支撑区，短期动能衰竭，尚未确认企稳。', '2. **新闻面**：ATM增发至5亿美元构成短期稀释压力，OFC展示AI解决方案提供中期叙事支撑，两者形成多空拉锯；宏观地缘风险加剧整体波动。', '3. **基本面**：营收同比增82.7%、毛利率提升至30%，显示高增长与盈利改善趋势；但经营现金流为-1.74亿美元，依赖融资输血，短期无法提供催化。', '4. **状态判断依据**：当前价格接近支撑但无企稳证据，多空因素拉扯，无法给出明确可执行的买入或卖出计划，故属“震荡等待确认”。', '5. **状态切换条件**：若价格在92-95美元区域出现明确企稳信号并伴随动量回升，则可能切换至“趋势延续”（对应择机买入）；若价格放量跌破85美元，则可能切换至“风险主导”（对应建议卖出）。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\AAOI\0421-2236-AAOI\reports\2026-0320-AAOI\2_decision\summary.md
AAOI,2026-03-23,hold,87.54,87.54美元,当前不提供具体入场指令。未来若转多，需满足以下条件之一：,,,84.0,"['日线收盘价有效跌破84.00美元，视为当前支撑失效，调整加深，应放弃短期多头计划。', '适合的场景**', '- 能够承受高波动、愿意等待更明确信号再行动的投资者。', '- 关注公司基本面长期成长，但注重短期风险边际的投资者。', '不适合的场景**', '- 寻求立即跟进趋势、进行方向性押注的短线交易者。', '- 无法接受价格在84-110美元宽幅区间内剧烈震荡的投资者。', '证据摘要**', '1. **技术面**：长期与中期均线仍多头排列，但价格跌破10日EMA，MACD动量衰减，RSI回落至中性，波动率极高，显示短期进入调整而非趋势延续。', '2. **新闻面**：公司重大订单构成强劲微观利好，但宏观地缘风险构成显著逆风，两者拉扯导致方向不明。', '3. **基本面**：收入爆发式增长（+82.7%）与毛利率改善提供支撑，但经营现金流为负、盈利能见度低，属于“高增长、未盈利”阶段，不足以独立驱动1-2周内的价格方向。', '4. **状态判断依据**：既无法给出明确的回调参与方案（因当前价格接近支撑但企稳证据不足），也未转向风险主导（因长期趋势未破坏且有利好支撑），故属于“震荡等待确认”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\AAOI\0421-2236-AAOI\reports\2026-0323-AAOI\2_decision\summary.md
AAOI,2026-03-24,buy_on_pullback,95.76,95.76美元,分批介入，优先关注两个支撑区域：,,,84.6,"['- 日线收盘价有效跌破84.60美元支撑（近期多空分水岭）。', '- 价格放量跌破50日均线（63.89美元）且无法快速收回。', '适合的场景**', '- 相信AI光模块长期趋势、能承受高波动的成长型投资者。', '- 愿意采用分批建仓、严格止损的左侧或区间交易者。', '不适合的场景**', '- 要求立即盈利、低波动或稳定现金流的保守型投资者。', '- 希望追涨或单笔重仓的交易者。', '证据摘要**', '1. **趋势结构**：价格远高于50日/200日均线（63.89/36.44美元），长期多头排列未破坏。', '2. **基本面突破**：新获5300万美元订单验证成长逻辑，营收同比增82.7%。', '3. **回调健康性**：RSI从84.75回落至62.51，释放超买压力；价格首次测试84.60美元支撑后未继续失守。', '4. **交易计划清晰**：报告明确给出“回调参与”方案与失效条件，非单纯观望。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\AAOI\0421-2236-AAOI\reports\2026-0324-AAOI\2_decision\summary.md
AAOI,2026-03-25,buy_on_pullback,113.9,113.90美元,分批买入，优先关注两个支撑区域：,,,65.5,"['1. 价格周线收盘有效跌破50日移动平均线（当前约65.50美元，动态上移）。', '2. 放量跌破近期双底区域86.00美元。', '任一条件触发，则中期上涨趋势可能破坏，需止损离场。', '适合的场景**', '- 高风险偏好、能承受单日巨幅波动的交易者。', '- 相信AI算力投资向光模块传导的行业逻辑，并愿意博弈公司订单持续性的投资者。', '- 采用分批建仓、严格止损纪律的波段交易。', '不适合的场景**', '- 低风险承受能力、厌恶高波动的投资者。', '- 追求稳定盈利或股息的价值投资者。', '- 希望一次性重仓抄底的交易。', '证据摘要**', '1. **趋势结构**：价格远高于上行中的50日/200日均线，长期与中期趋势未破坏。', '2. **基本面催化**：获得超5300万美元800G订单，营收同比增82.7%，提供增长验证。', '3. **短期状态**：RSI从超买回落至62.69，释放部分压力；价格围绕10日EMA震荡，支撑区间明确。', '4. **风险提示**：ATR处于极端高位，宏观地缘风险存在，但正文核心未转向减仓/撤离，而是强调“回调后参与”。', '5. **可执行计划**：已给出明确回调参与区间（101-99、88-86）及失效条件（跌破65.50），符合“趋势延续”下“择机买入”的映射要求。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\AAOI\0421-2236-AAOI\reports\2026-0325-AAOI\2_decision\summary.md
AAOI,2026-03-26,buy_on_pullback,114.41,114.41美元,回调至 **92.00-102.00美元区间** 出现企稳信号后分批参与。,92.0,102.0,86.33,"['1. 日线收盘价 **有效跌破86.33美元**（3月17日低点）。', '2. 价格反弹无法站稳100.00-102.00美元区域，并再次放量下破92.00美元。', '适合的场景**', '- 高风险偏好、能承受高波动的成长型/趋势交易者。', '- 相信行业景气周期与公司业绩拐点逻辑，愿意分批建仓、严守止损的投资者。', '- 博弈短期回调后趋势延续的交易机会。', '不适合的场景**', '- 低风险承受能力、厌恶单日大幅波动的保守型投资者。', '- 要求立即盈利、稳定现金流的价值投资者。', '- 无法严格执行止损纪律的交易者。', '证据摘要**', '1. 趋势结构完好：价格远高于50日SMA（66.76美元）与200日SMA（37.33美元），长期多头排列明确。', '2. 基本面强催化：5300万美元800G订单验证AI数据中心需求，营收增长超80%，毛利率提升至30%。', '3. 技术回调健康：RSI从超买回落至中性，为后续上涨腾出空间；关键支撑区间（92-102美元）清晰，提供明确参与区域。', '4. 风险边界明确：失效条件（跌破86.33美元）与阻力位（127.01美元）已界定，可执行风险管理。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\AAOI\0421-2236-AAOI\reports\2026-0326-AAOI\2_decision\summary.md
AAOI,2026-03-27,hold,97.42,97.42美元,当前不急于参与。若未来1-2周出现以下信号之一，可重新评估转向“择机买入”：,1.0,2.0,84.6,"['若收盘价有效跌破84.60美元关键支撑（尤其是放量跌破），则意味着本轮上涨趋势可能阶段性结束，深度回调风险大增，状态将切换至“风险主导”。', '适合的场景**', '- 能够承受极高波动、并密切跟踪日线级别价格行为的短线交易者。', '- 愿意等待更明确的技术企稳或突破信号后再行动的波段投资者。', '不适合的场景**', '- 寻求稳定盈利、低波动投资的價值投资者。', '- 无法实时监控股价、无法执行严格止损的普通投资者。', '- 期望立即追涨或抄底的交易者。', '证据摘要**', '1. 技术面：价格97.42美元已跌破10日EMA（100.41美元），MACD柱状线持续收缩，RSI回落至中性，显示短期动能衰竭；但长期均线（50日/200日）保持上行，关键支撑带92-95美元及84.60-88美元尚未失守。', '2. 新闻面：重大订单提供基本面支撑，但宏观地缘风险构成逆风，多空叙事交织。', '3. 基本面：营收高增长验证需求，但持续亏损与负现金流表明公司尚未实现自我造血，投资逻辑仍处于验证期。', '4. 综合状态：价格处于支撑带附近但企稳证据不足，既无法给出明确买入计划，也未达到必须减仓的破位条件，故判断为“震荡等待确认”。']",backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round05\reports\AAOI\0421-2236-AAOI\reports\2026-0327-AAOI\2_decision\summary.md
