ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
1347.HK,2026-03-16,hold,88.0,88.0 美元,当前不急于参与。未来若转多，需观察：1）价格带量突破92.00并回踩确认；或2）在86.00-87.00支撑区企稳且宏观风险缓和。,86.0,87.0,86.0,"['（当前无入场计划，故不适用）', '适合的场景**', '1. 长线逆向投资者，愿意承受波动等待半导体周期复苏。', '2. 等待宏观风险落地与技术面右侧信号明确的耐心交易者。', '不适合的场景**', '1. 短期趋势交易者，缺乏明确方向与盈利催化。', '2. 厌恶亏损或追求高股息收益的投资者。', '证据摘要**', '1. 技术面：价格位于86.00-92.00震荡区间，中期趋势转弱（低于50日SMA），但长期趋势完好（高于200日SMA）。动量指标（MACD收敛、RSI中性）显示短期下跌动能减弱，但反弹量能不足。', '2. 宏观面：中东冲突推高油价至100美元以上，压制全球风险偏好；中国经济数据良好形成支撑，多空力量激烈博弈。', '3. 基本面：公司现金储备充裕（344亿元），财务稳健，但主营业务亏损，毛利率仅11.8%，缺乏短期盈利改善催化剂。']",backtest\output\0421-0008-1347HK\reports\2026-0316-1347HK\2_decision\summary.md
1347.HK,2026-03-17,buy_on_pullback,94.5,94.50 美元,回调分批参与。优先关注价格回调至 **91.70-90.60美元**（10日EMA及近期支撑）或 **87.80-86.30美元**（前期平台支撑）区域出现的企稳信号时介入。,90.6,91.7,83.1,"['1.  收盘价有效跌破 **83.10美元**（布林带下轨及前低），意味着短期筑底结构失败。', '2.  反弹无法触及98.0美元阻力并再次掉头向下，跌破90.60美元支撑。', '适合的场景**', '1.  相信长期趋势力量，并愿意承受短期高波动以获取潜在反弹收益的投资者。', '2.  能够执行分批建仓、严格止损纪律的投资者。', '3.  将其作为长期配置中国半导体制造的一部分，进行左侧布局。', '不适合的场景**', '1.  追求短期快速盈利、无法承受高波动的短线交易者。', '2.  要求立即看到基本面盈利改善或趋势强势突破的投资者。', '3.  风险厌恶型或完全规避地缘政治不确定性影响的投资者。', '证据摘要**', '1.  **趋势结构**：价格远高于上行中的200日均线（67.08美元），长期趋势完好；短期放量站上10日EMA，出现筑底迹象。', '2.  **动量与量价**：MACD负值收敛，RSI自超卖区反弹；3月16日放量（4836万）反弹7.39%，显示低位买盘强劲。', '3.  **关键价位**：明确支撑区（87.8-91.7美元）与阻力位（98.0美元），提供可执行的交易区间。', '4.  **宏观与基本面**：宏观多空交织但国内有韧性；公司财务稳健（现金充裕、经营现金流为正），为度过周期提供安全垫。']",backtest\output\0421-0008-1347HK\reports\2026-0317-1347HK\2_decision\summary.md
1347.HK,2026-03-18,sell,91.35,91.35港元,（已有持仓视角）利用向98.0-100.0港元阻力区域的反弹进行减仓；若价格直接下行，跌破87.0港元支撑时考虑进一步止损撤离。,98.0,100.0,98.0,"['1. 地缘政治局势迅速缓和，且价格放量突破并站稳100港元上方。', '2. 公司发布远超预期的重大利好，驱动价格逆势强势反弹。', '适合的场景**', '1. 持仓者需要控制整体组合风险暴露。', '2. 市场避险情绪持续，宏观不确定性居高不下。', '3. 投资者认同“现金为王”，优先保全资本。', '不适合的场景**', '1. 基于长期价值投资且能承受极大短期波动的投资者。', '2. 试图左侧抄底、博弈短期反弹的交易。', '证据摘要**', '1. **新闻面**：中东直接军事冲突升级，全球风险溢价飙升，避险模式开启；公司层面信息真空，无利好对冲。', '2. **技术面**：价格跌破50日及10日均线，MACD位于零轴下方，中期趋势转弱；关键阻力在98-100港元，支撑在87-88港元。', '3. **基本面**：公司财务稳健、现金充裕，但短期盈利承压，且行业周期复苏节奏受宏观风险压制。']",backtest\output\0421-0008-1347HK\reports\2026-0318-1347HK\2_decision\summary.md
1347.HK,2026-03-19,hold,94.85,94.85港元,当前不急于参与。未来若转多，需观察：1）价格放量突破98.4-99.0港元阻力区并回踩确认；或2）回落至86.3-88.0港元强支撑区出现企稳信号。,98.4,99.0,91.4,"['1. 价格收盘价有效跌破86.3港元支撑。', '2. 宏观风险加剧（如油价持续飙升、美联储进一步推迟降息），导致市场风险偏好系统性下降。', '适合的场景**', '1. 长线投资者利用波动进行左侧分批布局的初期研究阶段。', '2. 短线交易者在91.4-98.4港元区间内进行高抛低吸（非方向性押注）。', '不适合的场景**', '1. 基于短期趋势延续的追涨或回调买入交易。', '2. 寻求短期业绩催化或稳定分红的投资。', '证据摘要**', '1. 技术面：价格低于50日均线，MACD位于零轴下方，RSI中性震荡，布林带收敛，显示中期调整、短期缺乏方向。', '2. 新闻面：公司新闻真空，宏观上地缘冲突升级、美联储按兵不动，风险偏好受压制。', '3. 基本面：公司处于战略投入期，现金充裕但短期盈利能见度低，毛利率承压，依赖行业周期复苏。', '综合来看，当前状态既未形成趋势延续的明确参与方案，也未达到风险主导需立即减仓的程度，故判断为震荡等待确认。']",backtest\output\0421-0008-1347HK\reports\2026-0319-1347HK\2_decision\summary.md
1347.HK,2026-03-20,hold,91.18,91.18 美元,当前不急于参与。未来若转为看多，需观察两个条件同时满足：1. 宏观避险情绪显著缓解（如地缘局势出现降温信号）；2. 股价日线收盘价放量突破94.50美元并企稳。,,,,['不适用（当前状态为观望）。'],backtest\output\0421-0008-1347HK\reports\2026-0320-1347HK\2_decision\summary.md
1347.HK,2026-03-23,hold,88.4,88.40 港元（参考2026-03-20收盘价）,当前不急于参与。未来若转多，需观察：1）价格在81.5-83.0港元（布林带下轨）或85.9-86.5港元（近期密集区）出现放量企稳信号；或2）价格放量突破并站稳98.3港元（50日SMA）后回踩确认。,81.5,83.0,,"['1. 收盘价有效跌破85.9港元支撑，且无法快速收回。', '2. 地缘政治风险进一步升级，导致市场恐慌性下跌。', '适合的场景**', '1. 长线配置型投资者，愿意用时间等待半导体周期反转。', '2. 能承受较高波动、善于等待明确右侧信号的交易者。', '不适合的场景**', '1. 追求短期盈利催化或趋势动量交易的投资者。', '2. 风险承受能力较低、无法接受宏观不确定性冲击的投资者。', '证据摘要**', '1. 技术面：价格跌破50日SMA（98.3港元），短期均线空头排列，RSI处于弱势区，量价结构显示反弹缩量。', '2. 基本面：2025财年经营溢利亏损，毛利率仅11.8%，但现金储备雄厚（3439.8亿元），财务结构稳健。', '3. 宏观面：美伊冲突持续，伊朗威胁封锁霍尔木兹海峡，全球避险情绪升温，港股面临系统性抛压。', '4. 公司信息：分析周期内无公司特异性新闻，无法评估个体基本面是否恶化。']",backtest\output\0421-0008-1347HK\reports\2026-0323-1347HK\2_decision\summary.md
1347.HK,2026-03-24,sell,83.3,83.30 美元,（基于已有持仓视角）考虑在价格向90-91.5美元阻力区域反弹时减仓；或设定止损于81.00美元下方，若跌破则果断离场。,90.0,91.5,,"['1.  价格在81.20美元上方强势企稳并放量反弹，连续两日收盘站稳88.00美元上方。', '2.  地缘政治风险迅速消退，且股价伴随显著放量（日成交量>2000万手）重返90.00美元以上。', '适合的场景**', '1.  当前持有仓位，需要执行止损或反弹减仓的投资者。', '2.  风险规避型投资者，优先考虑保全资本。', '不适合的场景**', '1.  试图在当前价位抄底博弈反弹的短线交易。', '2.  基于长期基本面逻辑但无法承受短期大幅波动的左侧布局。', '证据摘要**', '1.  **技术趋势破坏**：价格（83.3）已显著跌破50日均线（98.2）和10日EMA（89.22），MACD处于零轴下方，中期动量转空。', '2.  **结构疲弱**：近期呈现“放量下跌、缩量反弹”特征，显示资金流出为主，反弹抛压沉重。', '3.  **宏观风险主导**：美伊军事冲突升级，推升全球风险溢价与避险情绪，直接压制风险资产。', '4.  **基本面真空**：公司层面无短期催化剂，且处于行业周期底部与高资本开支阶段，报表盈利承压，无法提供上行驱动。']",backtest\output\0421-0008-1347HK\reports\2026-0324-1347HK\2_decision\summary.md
1347.HK,2026-03-25,hold,86.85,86.85港元,当前不急于参与。未来若转多，需观察价格在82.50-84.00港元区域出现缩量企稳信号，或日线收盘确认突破89.12港元（10日EMA）。,82.5,84.0,82.5,"['1. 日线收盘价有效跌破81.20港元。', '2. 反弹无法站稳10日EMA并再度放量下跌。', '适合的场景**', '1. 长线配置型投资者，愿意用时间换取行业周期反转与公司产能释放的共振。', '2. 震荡区间交易者，在82.50-94.50港元区间内高抛低吸（快进快出，严格止损）。', '不适合的场景**', '1. 追求短期业绩高增长或稳定分红的投资者。', '2. 希望立即获得明确趋势方向指引的交易者。', '证据摘要**', '1. 技术面：价格低于10日、50日均线，MACD处于零轴下方，RSI中性偏弱，短期趋势偏空；但长期200日均线支撑稳固，关键支撑区域82.50-83.30港元多次测试。', '2. 新闻面：本周无有效公司新闻，宏观信息难以直接定价，缺乏短期催化剂。', '3. 基本面：2025年主营业务经营亏损，毛利率仅11.8%，但现金储备充裕（343.98亿元），经营现金流健康，处于逆周期资本开支阶段。']",backtest\output\0421-0008-1347HK\reports\2026-0325-1347HK\2_decision\summary.md
1347.HK,2026-03-26,sell,88.65,88.65港元,（基于已有持仓视角）,,,,"['1. 价格放量突破并站稳98.0-100.0港元区域（50日均线）。', '2. 美伊冲突快速缓和，且股价收复94.5港元阻力。', '适合的场景**', '- 持仓者进行风险控制、止盈或止损。', '- 风险厌恶型投资者规避宏观不确定性。', '不适合的场景**', '- 试图左侧抄底或逆势加仓。', '- 基于长期基本面逻辑而忽视短期趋势破坏。', '证据摘要**', '1. 技术面：价格跌破50日均线（97.98港元），RSI持续低于50，反弹成交量不足，结构呈下降通道。', '2. 宏观面：美伊军事冲突升级、美国国内局势动荡，系统性风险压制科技板块。', '3. 基本面：公司短期盈利承压，虽现金充裕可提供长期安全垫，但无法抵消短期趋势与宏观风险。']",backtest\output\0421-0008-1347HK\reports\2026-0326-1347HK\2_decision\summary.md
1347.HK,2026-03-27,sell,83.15,83.15港元,（基于已有持仓视角）考虑在价格反弹至94.50-97.84港元阻力区域遇阻时减仓；或设置止损于关键支撑81.20港元下方，若跌破则执行止损撤离。,94.5,97.84,81.2,"['1. 价格放量强势反弹，连续两日收盘站上10日EMA（约87.08港元）并伴随MACD改善。', '2. 地缘政治局势出现明确、快速的降温信号，市场风险偏好大幅回升。', '适合的场景**', '1. 持仓者需要执行止损或减仓以控制下行风险。', '2. 市场处于宏观风险事件主导的避险环境，优先保存资本。', '不适合的场景**', '1. 试图在当前价位抄底或博弈短期反弹。', '2. 基于长期基本面逻辑而忽略短期技术破位与宏观冲击。', '证据摘要**', '1. **技术面**：价格低于50日及10日均线约15%与4.5%；MACD位于零轴下方且负值扩大至-2.99；RSI处于40.33的弱势区域；关键支撑81.20-83.30港元正受考验。', '2. **新闻面**：美以对伊朗军事行动升级，伊朗称可能关闭霍尔木兹海峡，WTO警告全球贸易面临严重动荡，大幅提升避险情绪。', '3. **基本面**：公司2025年营收增长强劲、现金储备雄厚，但短期盈利承压，且无法对冲当前宏观与技术面风险。']",backtest\output\0421-0008-1347HK\reports\2026-0327-1347HK\2_decision\summary.md
1347.HK,2026-03-30,sell,82.8,82.80 美元,（已有持仓视角）在股价反弹至88.00-91.00美元阻力区域时减仓；若股价放量跌破80.50美元关键支撑，应进一步降低仓位或止损撤离。,88.0,91.0,86.07,"['1. 股价放量突破并站稳91.75美元（强弱分界线）。', '2. 地缘政治风险迅速缓和，且股价出现放量企稳阳线收复10日EMA（约86.07美元）。', '适合的场景**', '1. 持仓者执行风险控制、止盈止损。', '2. 风险厌恶型投资者规避不确定性阶段。', '不适合的场景**', '1. 试图左侧抄底或博取短期反弹。', '2. 基于长期现金储备逻辑而忽视短期趋势破坏。', '证据摘要**', '1. 技术面：价格已显著跌破50日及10日均线，MACD处于负值区间，RSI处于弱势区，布林带向下开口。', '2. 新闻面：地缘政治冲突升级引发板块抛售，股价单日跌超4%，市场情绪主导价格。', '3. 基本面：毛利率仅11.8%，经营溢利为负，盈利疲弱；虽现金储备雄厚，但短期无法抵消技术面与情绪面风险。']",backtest\output\0421-0008-1347HK\reports\2026-0330-1347HK\2_decision\summary.md
1347.HK,2026-03-31,sell,81.5,81.50 港元,（基于已有持仓视角）,,,78.6,"['（若卖出后需重新评估的条件）', '1. 价格在78.60-80.50港元支撑区域强势企稳，并出现日线级别放量阳线收复84.50港元（10日EMA）。', '2. MACD形成底背离金叉，且RSI重返40以上。', '3. 宏观风险显著缓和（如地缘局势降温、通胀数据好转），板块资金回流。', '适合的场景**', '1. 持仓者优先控制回撤、降低风险暴露。', '2. 风险厌恶型投资者规避短期波动。', '3. 等待更明确的中期企稳信号后再考虑重新介入。', '不适合的场景**', '1. 试图在当前下跌趋势中抄底或逆势加仓。', '2. 仅基于长期基本面逻辑而忽视短期技术破位与宏观风险。', '证据摘要**', '1. **技术趋势破坏**：价格已跌破50日及10日均线，均线空头排列；MACD负值扩大，RSI处于弱势区间（35.64）；布林带向下开口，价格贴近下轨。', '2. **宏观风险主导**：地缘冲突推高通胀担忧，科技股风险偏好受压制；板块资金流出，个股基本面利好被暂时忽视。', '3. **交易建议一致性**：技术报告明确建议持仓者“在反弹至均线阻力时部分减仓”，潜在买入者“不建议立即抄底”；新闻报告建议短期“谨慎观望”。', '4. **缺乏企稳信号**：报告均指出需等待价格在关键支撑区域出现明确企稳信号，当前尚未满足。']",backtest\output\0421-0008-1347HK\reports\2026-0331-1347HK\2_decision\summary.md
1347.HK,2026-04-01,sell,77.65,77.65 美元,（基于已有持仓视角）,,,,"['1. 价格放量突破并站稳 **90.00 美元**（强阻力平台），且MACD形成底背离金叉。', '2. 宏观风险显著缓和（如冲突方达成停火），同时股价收复 **84.40 美元** 并促使短期均线拐头向上。', '适合的场景**', '- 持仓者进行风险控制，降低波动暴露。', '- 保守型投资者规避系统性风险与下行趋势。', '不适合的场景**', '- 试图左侧抄底或逆势博弈反弹。', '- 基于长期基本面逻辑而忽视短期趋势破坏。', '证据摘要**', '1. 技术面：价格低于所有短中期均线，MACD零下方走弱，布林带下轨破位，结构呈“高点下移、低点新低”。', '2. 新闻面：宏观地缘冲突推高避险情绪，板块普跌，个股利好暂时失效。', '3. 基本面：公司财务稳健、现金充裕，但短期盈利承压，无法对冲技术面与宏观风险。']",backtest\output\0421-0008-1347HK\reports\2026-0401-1347HK\2_decision\summary.md
