ticker,trade_date,action,trend_judgment,scenario_type,primary_driver,trend_integrity,risk_state,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
MU,2026-03-16,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险未主导,426.13,426.13美元,1. 回调至410-395美元支撑区间企稳后分批参与；或 2. 放量突破430美元并站稳后，在回踩425-420美元区域时介入。,395.0,410.0,391.0,['收盘价有效跌破391美元（50日SMA）并无法快速收回，或跌破前低370美元，则中期上涨结构破坏，多头逻辑失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0316-MU\2_decision\summary.md
MU,2026-03-17,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险未主导,441.8,441.80美元,等待价格回调至413-426美元支撑区间（10日EMA及前期平台附近）企稳后分批介入。或，若财报后股价带量强势突破并站稳454.86美元前高，可考虑顺势部分参与。,413.0,426.0,393.93,['收盘价有效跌破393.93美元（50日SMA）关键中期趋势支撑。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0317-MU\2_decision\summary.md
MU,2026-03-18,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,完整,风险与机会拉锯,461.69,461.69美元,等待价格回调至437.75-441.80美元（近期突破位支撑）或413.00-418.69美元（10日EMA及中期平台支撑）区间企稳后分批介入。,437.75,441.8,396.9,['收盘价有效跌破50日SMA（当前约396.90美元）关键中期趋势支撑。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0318-MU\2_decision\summary.md
MU,2026-03-19,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,完整,风险与机会拉锯,461.73,461.73美元,等待价格回调至431.99美元（10日EMA）至418.69美元（前期突破平台）区间，出现缩量企稳信号后分批介入。,,,398.93,['价格跌破关键中期趋势支撑50日SMA（当前约398.93美元）并无法快速收回。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0319-MU\2_decision\summary.md
MU,2026-03-20,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,完整,风险与机会拉锯,430.33,430.33美元,等待回调至关键支撑区域分批参与。重点关注两个区间：1. 初级支撑区：415.00-420.00美元。2. 核心支撑区：400.00-405.00美元（50日SMA附近）。若价格在此区域出现缩量企稳或看涨反转信号，可考虑建立多头仓位。,415.0,420.0,395.0,['1. 价格日线收盘价有效跌破395.00-400.00美元关键支撑带（涵盖50日SMA及前期平台）。2. 上涨的行业基本面逻辑被证伪，例如出现内存价格趋势逆转或公司未来季度指引显著疲软。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0320-MU\2_decision\summary.md
MU,2026-03-23,hold,震荡等待确认,催化后高波动整理型,多因素混合主导,边际走弱,风险与机会拉锯,422.9,422.90美元,当前不建立新仓位。若未来价格放量突破471.34美元前高，可考虑趋势跟随；或等待价格回调至400-410美元支撑区并出现缩量企稳信号后，再评估做多机会。,400.0,410.0,370.0,['对于潜在的多头策略，失效条件是价格放量跌破370美元（布林带下轨及前期低点）。对于当前的观望策略，失效条件是上述关键催化或风险因素之一成为现实，从而打破多空平衡。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0323-MU\2_decision\summary.md
MU,2026-03-24,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,边际走弱,风险与机会拉锯,404.35,404.35美元,回调至400-405美元（50日SMA附近）区间企稳后分批买入。次选关注387-390美元支撑区域。,400.0,405.0,365.0,['价格放量跌破365美元（布林带下轨/重要中期支撑），或50日移动平均线趋势确认拐头向下。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0324-MU\2_decision\summary.md
MU,2026-03-25,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,395.53,395.53美元,当前不急于参与。若未来价格在370-380美元支撑区域出现日线级别企稳信号（如锤头线、RSI底背离）且伴随利空消化证据，可考虑转为择机买入。若价格放量突破并站稳425-430美元阻力区，则表明短期调整可能结束。,370.0,380.0,360.0,['对于潜在多头策略，失效条件是价格日线收盘价跌破360美元（布林带下轨下方）且无法快速收回。对于观望策略，失效条件是出现上述明确的转多或转空信号。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0325-MU\2_decision\summary.md
MU,2026-03-26,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,382.09,382.09美元,已有持仓者，可将价格反弹至404-405美元（50日SMA及缺口阻力）附近视为减仓或止损上移的参考点。,404.0,405.0,,['1. 价格放量强势突破并站稳422-426美元阻力区上方，显示下跌动能衰竭。2. 未来1-2周内出现明确的日线级别底部反转形态（如双底、头肩底）并伴随成交量确认。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0326-MU\2_decision\summary.md
MU,2026-03-27,sell,风险主导,催化后高波动整理型,多因素混合主导,已破坏,风险主导,355.46,355.46美元,对于已有持仓，建议利用向第一阻力位（404-410美元）的反弹进行减仓，或设置移动止损于近期低点350美元下方。,404.0,410.0,404.7,['价格在未来1-2周内强势收复并站稳50日SMA（约404.70美元）上方，且MACD出现金叉，表明调整结束、中期趋势修复。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0327-MU\2_decision\summary.md
MU,2026-03-30,sell,风险主导,催化后高波动整理型,多因素混合主导,已破坏,风险主导,357.22,357.22美元,对于已有持仓，利用股价向381美元（10日EMA）或404-410美元（50日SMA）区域的反弹进行减仓。,404.0,410.0,,['1. 股价放量突破并站稳410美元（50日SMA）以上，表明中期趋势修复。2. 地缘风险显著缓和，且股价在330-350美元区域形成坚实底部结构后放量上涨。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0330-MU\2_decision\summary.md
MU,2026-03-31,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,321.8,321.80美元,对于已有持仓，利用向355-360美元或380-400美元区域的反弹机会减仓或离场。,355.0,360.0,373.0,['若价格能强势反弹并站稳在10日EMA（约373美元）之上，且MACD出现低位金叉，则下跌趋势可能暂缓，当前减仓建议需重新评估。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0331-MU\2_decision\summary.md
MU,2026-04-01,sell,风险主导,催化后高波动整理型,多因素混合主导,已破坏,风险主导,337.84,337.84美元,对于已有持仓，建议利用向372-375美元（10日EMA及前期平台）区域的反弹进行减仓或离场。未持仓者不应在此位置开立新多头仓位。,372.0,375.0,,['若价格放量强势突破并站稳395-405美元区域（50日SMA及前期平台），则下跌趋势可能被逆转，需重新评估。但当前此情景概率较低。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0401-MU\2_decision\summary.md
MU,2026-04-02,hold,震荡等待确认,催化后高波动整理型,多因素混合主导,已破坏,风险与机会拉锯,367.85,367.85美元,当前不急于参与。若未来价格能放量突破并站稳403-405美元（50日均线）阻力区，可考虑趋势修复的做多机会。或等待价格回落至337-342美元强支撑区域并出现企稳信号后再评估。,403.0,405.0,318.0,['若收盘价有效跌破318美元支撑，则震荡整理结构失效，下行风险加剧。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0402-MU\2_decision\summary.md
MU,2026-04-06,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,边际走弱,风险与机会拉锯,366.24,366.24美元,1) 回调至355-360美元支撑区域企稳后分批参与；2) 放量突破403-405美元阻力区（50日均线）后右侧跟进。,355.0,360.0,321.8,['收盘价有效跌破321.8美元前低支撑。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0406-MU\2_decision\summary.md
MU,2026-04-07,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,边际走弱,风险与机会拉锯,377.76,377.76美元,采取回调分批参与策略。理想入场区间为370-355美元支撑区域。若价格在此区域企稳（例如出现小时图级别底分型或RSI背离），可考虑首次建仓。明确放量突破405美元（50日SMA）可视为加仓信号。,355.0,370.0,318.0,['价格放量跌破318美元（前低及布林带下轨），将打开新的下跌空间，趋势修复逻辑失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round24\reports\MU\0423-1216-MU\reports\2026-0407-MU\2_decision\summary.md
