ticker,trade_date,action,trend_judgment,scenario_type,primary_driver,trend_integrity,risk_state,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
AAOI,2026-03-18,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,86.33,86.33美元,当前不急于建立新仓位。若未来价格能放量突破并站稳110-115美元阻力区，可考虑趋势转强；或等待价格回调至58-70美元区域（靠近50日SMA）出现企稳缩量信号后再评估做多机会。,110.0,115.0,34.0,['对于潜在多头策略，失效条件为收盘价有效跌破200日SMA（约34美元），或股价在反弹中无法收复95-100美元阻力区并再次转跌。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0318-AAOI\2_decision\summary.md
AAOI,2026-03-19,hold,震荡等待确认,催化后高波动整理型,多因素混合主导,边际走弱,风险与机会拉锯,92.63,92.63美元,当前不急于参与。若未来价格放量突破110-115美元阻力区，可考虑趋势转强；若回调至60-65美元（50日均线）附近企稳，可评估基本面后考虑分批布局。,110.0,115.0,60.04,['对于潜在多头策略，日收盘价有效跌破60.04美元（50日均线）意味着中期趋势破坏，看涨逻辑失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0319-AAOI\2_decision\summary.md
AAOI,2026-03-20,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,101.92,101.92美元,当前不急于开仓。若未来价格放量突破116美元（次级阻力）并站稳，可能意味着整理结束、趋势重启，可考虑轻仓跟进。若价格深度回调至61美元（50日均线）附近企稳，且基本面无恶化，可评估中期布局机会。,,,85.0,['1. 价格放量跌破85美元关键前低支撑，可能意味着上涨结构破坏，转向深度调整。2. ATM计划被快速大规模使用，且资金用途无法提振信心，加剧稀释担忧。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0320-AAOI\2_decision\summary.md
AAOI,2026-03-23,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,87.54,87.54美元,两种路径：1) 价格回调至62.00-65.00美元（50日SMA附近）企稳后参与；或 2) 价格在当前84.00-88.00美元支撑带上方整理后，放量突破95.50美元（10日EMA）阻力后参与。,62.0,65.0,84.0,['日线收盘价有效跌破84.00美元关键支撑位。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0323-AAOI\2_decision\summary.md
AAOI,2026-03-24,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,95.76,95.76美元,等待价格回调至84.60-88.00美元支撑区域出现企稳信号（如日线级别反转K线）后分批介入；或更理想地回调至63-70美元（50日SMA附近）区域企稳后参与。,84.6,88.0,84.6,['日线收盘价有效跌破84.60美元关键支撑位；或股价放量跌破快速上行的50日SMA（约63.89美元）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0324-AAOI\2_decision\summary.md
AAOI,2026-03-25,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,113.9,113.90美元,等待价格回调至101-99美元（10日EMA/布林带中轨）或88-86美元（近期低点区）支撑区域，出现缩量企稳信号时分批轻仓介入。,99.0,101.0,65.5,['价格周线收盘有效跌破50日移动平均线（当前约65.50美元，动态上移）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0325-AAOI\2_decision\summary.md
AAOI,2026-03-26,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,114.41,114.41美元,回调至92.00-102.00美元支撑区域（重点关注100.90-101.18美元的EMA与布林中轨交汇区）出现企稳信号后分批参与。,92.0,102.0,86.33,['日线收盘价有效跌破86.33美元（3月17日低点）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0326-AAOI\2_decision\summary.md
AAOI,2026-03-27,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,97.42,97.42美元,等待价格回调至92.00-95.00美元第一支撑带或84.60-88.00美元关键支撑带附近，出现企稳信号（如长下影线、阳线吞噬）后分批轻仓介入。,92.0,95.0,84.6,['收盘价有效跌破84.60美元关键支撑位，尤其是伴随放量，则意味着本轮上涨趋势可能阶段性结束，应放弃做多。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0327-AAOI\2_decision\summary.md
AAOI,2026-03-30,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,98.21,98.21美元,回调至92-87美元关键支撑区间企稳后分批参与。,87.0,92.0,86.33,['价格放量跌破86.33美元（前低）并无法快速收回。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0330-AAOI\2_decision\summary.md
AAOI,2026-03-31,hold,震荡等待确认,公司催化趋势型,多因素混合主导,边际走弱,风险与机会拉锯,85.19,85.19美元,当前不急于开仓。若未来价格能在69.00-70.00（50日均线）或76.80-77.00（布林带下轨）区域出现明确企稳信号（如日线级别反转形态），可考虑分批轻仓介入。或者，等待价格放量突破并站稳95.30-97.50阻力区域，确认短期调整结束。,69.0,70.0,69.0,['若价格日线收盘价有效跌破69.00美元（50日均线），则中期上升趋势可能破坏，需放弃做多观望。若宏观风险急剧升级导致系统性抛售，则任何技术性做多条件都可能失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0331-AAOI\2_decision\summary.md
AAOI,2026-04-01,hold,震荡等待确认,催化后高波动整理型,多因素混合主导,边际走弱,风险与机会拉锯,84.59,84.59美元,当前不急于参与。若未来价格在70.90-78.57美元支撑区间内出现日线级别企稳信号（如锤头线、晨星形态或RSI底背离），可考虑轻仓试探。若价格放量突破100-102美元阻力区并站稳，则表明调整可能结束，趋势重启。,70.9,78.57,70.9,['对于潜在的做多计划，失效条件为日线收盘价有效跌破70.90美元（50日SMA）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0401-AAOI\2_decision\summary.md
AAOI,2026-04-02,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,边际走弱,风险与机会拉锯,86.35,86.35美元,回调至84.50-85.50美元关键支撑区域企稳后参与，或更理想地在72.00-73.50美元（50日均线）附近出现明确止跌信号后分批介入。,84.5,85.5,78.5,['股价日线收盘价有效跌破78.50美元（前低附近），或跌破70.00美元（威胁中期趋势）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0402-AAOI\2_decision\summary.md
AAOI,2026-04-06,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,103.91,103.91美元,等待价格回调至92.00-96.00美元支撑区间企稳后分批参与。,92.0,96.0,92.0,['收盘价有效跌破92.00美元支撑区下沿，或进一步跌破中期生命线50日SMA（约73.59美元）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0406-AAOI\2_decision\summary.md
AAOI,2026-04-07,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,完整,风险与机会拉锯,107.45,107.45美元,等待价格回调至92.60-95.50美元支撑区间或75.23美元（50日SMA）附近企稳时，分批轻仓介入。,92.6,95.5,75.23,['收盘价有效跌破75.23美元（50日SMA），意味着中期上升趋势可能被破坏。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round25\reports\AAOI\0423-1227-AAOI\reports\2026-0407-AAOI\2_decision\summary.md
