ticker,trade_date,action,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
1347.HK,2026-03-16,hold,91.86,91.86 美元,当前不提供入场计划。若未来转为“趋势延续”，潜在参与方式可能是：价格在86.0-88.0区间内出现缩量企稳或假跌破后收回，可考虑分批轻仓介入；或等待价格放量突破97.6-98.0阻力区并回踩确认后右侧跟进。,86.0,88.0,1.0,"['（当前状态无具体入场计划，故不适用。若未来计划形成，失效条件应包含：收盘价跌破80.4；或突破97.63后无法站稳并再度跌回其下方。）', '适合的场景**', '1. 投资者能够忍受1-2周的方向不明期，等待更明确的信号。', '2. 投资者认同公司长期价值，但认为短期宏观不确定性过高，需等待更好的风险收益比。', '3. 投资者目前空仓，不急于在震荡市中追涨杀跌。', '不适合的场景**', '1. 投资者寻求明确的短期趋势交易机会。', '2. 投资者已持有重仓，且对波动耐受度低（此类投资者应已根据自身止损纪律行动）。', '3. 投资者认为宏观风险已完全定价，并愿意左侧激进布局。', '证据摘要**', '1. **技术证据**：价格位于关键支撑（86-88）与关键阻力（97.6-98.0）之间；短期指标（RSI、MACD）改善但未转势；中期均线（50日SMA）仍构成压制。', '2. **基本面证据**：公司财务稳健（现金充裕、经营现金流健康），但盈利能力处于周期底部（毛利率11.8%，营业亏损），缺乏短期盈利催化剂。', '3. **宏观证据**：地缘冲突升级推高油价与避险情绪，与国内稳健经济数据形成矛盾，前者目前主导市场情绪。', '4. **状态切换信号**：', '- 转 **趋势延续**：需价格放量突破并站稳97.63上方，或宏观风险缓和且价格在支撑区明确企稳。', '- 转 **风险主导**：需价格有效跌破86.0支撑区并创出新低，或宏观局势显著恶化。', '当前上述信号均未触发。']",backtest\output\0421-0119-1347HK\reports\2026-0316-1347HK\2_decision\summary.md
1347.HK,2026-03-17,hold,94.5,94.50 美元,当前不提供入场计划。若未来转为趋势延续，需观察：1）价格回调至91.6-92.0区域能否出现缩量企稳；或2）放量突破98.0后回踩确认。若转为风险主导，则需观察87.0支撑确认失守。,91.6,92.0,87.0,"['（不适用于“保持观望”状态）', '适合的场景**', '1. 区间交易者，能在87.0-98.0宽幅震荡中高抛低吸并严格止损。', '2. 长线配置者，愿意忍受短期波动，等待行业周期反转信号。', '不适合的场景**', '1. 趋势交易者，寻求明确的中短期方向性机会。', '2. 短线事件驱动交易者，依赖公司层面催化剂。', '证据摘要**', '1. **技术震荡**：股价位于10日EMA（91.86）与50日SMA（97.63）之间，RSI中性（50.2），MACD负值收敛，布林带收窄，显示多空暂时平衡。', '2. **方向未明**：报告明确建议“潜在买入者不建议追涨”，参与需等待“回调至91.6-92.0企稳”或“突破98.0后回踩”，但当前均未触发；同时强调“若无法快速收复50日均线，可能重回下跌通道”。', '3. **宏观压制**：新闻面指出地缘冲突是“绝对主导因素”，导致“短期展望偏空”，建议“观望或谨慎偏空”。', '4. **基本面缺乏短期催化**：公司处于战略性亏损期，盈利能见度低，虽财务稳健但无法提供短期上涨动力。', '5. **状态切换信号**：若价格放量突破98.0，则更接近“趋势延续”；若放量跌破87.0，则更接近“风险主导”。当前两者均未发生。']",backtest\output\0421-0119-1347HK\reports\2026-0317-1347HK\2_decision\summary.md
1347.HK,2026-03-18,hold,91.35,91.35 美元,当前不急于参与。若未来转为“趋势延续”，潜在参与方式为：,,,83.0,"['（当前状态无入场，故失效条件针对上述潜在计划）', '1. 价格收盘价跌破83.0美元。', '2. 中东冲突急剧升级，引发市场恐慌性抛售。', '适合的场景**', '1. 能够同时监控地缘新闻与技术图表，且纪律严格的投资者。', '2. 认同公司长期价值，但要求更佳风险收益比时机的长期投资者。', '不适合的场景**', '1. 追求短期趋势明确、高胜率交易的投资者。', '2. 无法承受宏观事件导致股价剧烈波动的投资者。', '证据摘要**', '1. 技术面：长期200日SMA向上，价格远高于其；但中期50日SMA压制，价格处于10日EMA附近震荡；MACD底背离雏形、RSI自超卖反弹，显示下跌动能减弱但未转势。', '2. 新闻面：无公司新闻，宏观面被中东冲突升级主导，构成强烈系统性风险。', '3. 基本面：现金流强劲、净现金充裕，提供估值底，但短期盈利能见度低，缺乏即时催化剂。', '4. 综合状态：技术修复与宏观风险对峙，方向未明，无法给出可执行买入或卖出方案。']",backtest\output\0421-0119-1347HK\reports\2026-0318-1347HK\2_decision\summary.md
1347.HK,2026-03-19,hold,94.85,94.85 美元,当前不急于参与。若未来价格进入87.80-91.80支撑区间并出现缩量企稳、RSI底背离或小时图结构转强，可考虑分批布局；若放量突破98.35-99.0阻力区，可考虑顺势跟进。目前两者均未触发。,87.8,91.8,98.35,"['（当前无入场计划，故不适用。若未来触发买入条件，失效条件为：收盘价跌破85.90支撑位。）', '适合的场景**', '1. 长期配置者愿意在行业周期底部左侧布局，并接受短期波动。', '2. 波段交易者等待价格在关键支撑或阻力位出现明确信号后再行动。', '不适合的场景**', '1. 追求短期盈利动量或明确趋势的追涨杀跌交易。', '2. 无法承受宏观不确定性及信息真空下高波动的投资者。', '证据摘要**', '1. 技术趋势：价格跌破50日SMA（98.35），中期趋势转弱；但远高于200日SMA（67.69），长期趋势完好。短期在10日EMA（91.80）附近震荡，未形成明确方向。', '2. 动量与量能：MACD处于零轴下方，RSI（44.93）中性偏弱，反弹时量能不足，显示买盘乏力。', '3. 关键价位：上方阻力98.35-99.0，下方支撑87.80-91.80，价格处于区间中位，方向未定。', '4. 宏观环境：地缘风险升级推高波动率，但公司业务属性不明确，无法判断其直接风险敞口。', '5. 基本面：公司现金储备雄厚（343.98亿元），财务安全垫高，但短期盈利能力弱（经营溢利亏损），缺乏催化剂。', '6. 状态切换条件：若价格在支撑区企稳并收复短期均线，可切换至“趋势延续”；若放量跌破85.90支撑，则切换至“风险主导”。当前两者均未发生。']",backtest\output\0421-0119-1347HK\reports\2026-0319-1347HK\2_decision\summary.md
1347.HK,2026-03-20,hold,89.4,89.40 美元,当前不急于参与。未来若转多，需满足以下条件之一：,,,1.0,"['（当前无持仓，不适用）', '适合的场景**', '1. 长线投资者在行业周期底部左侧分批布局的初期研究阶段。', '2. 短线交易者等待明确技术信号后再行决策。', '3. 宏观风险偏好较低，需要更高确定性才入场的环境。', '不适合的场景**', '1. 追求短期趋势性行情的动量交易。', '2. 依赖公司特定催化剂的事件驱动策略。', '3. 无法接受1-2周方向不明、价格可能继续震荡的投资者。', '证据摘要**', '1. **技术面**：价格介于关键支撑85.90-86.30与短期阻力91.18之间；MACD负柱收敛但仍在零下，RSI中性偏弱；中期趋势破位（低于50日SMA 9%），长期趋势完好（高于200日SMA 31%）。', '2. **新闻面**：公司层面信息真空，宏观地缘风险（美伊冲突）压制风险偏好，但无公司直接利空。', '3. **基本面**：财务韧性极强（现金充裕、低负债），但行业周期底部盈利承压，需等待需求复苏信号。', '4. **状态判断依据**：既无法给出明确的回调参与方案（因支撑位尚未确认企稳），也无法判定风险主导（因长期趋势未破坏、财务底雄厚），故归为“震荡等待确认”。', '5. **切换信号**：若价格在支撑区企稳并收复91.18，则可能切换至“趋势延续”；若放量跌破80.40，则可能切换至“风险主导”。']",backtest\output\0421-0119-1347HK\reports\2026-0320-1347HK\2_decision\summary.md
1347.HK,2026-03-23,hold,88.4,88.40 港元,当前不急于参与。若未来状态切换为“趋势延续”，潜在入场条件为：价格在85.9-81.4港元区间内出现日线级别企稳信号后分批轻仓介入。,81.4,85.9,1.0,"['（当前为观望状态，无具体入场计划，故不适用。若未来考虑买入，失效条件为：价格放量跌破81.4港元且反弹无法收回。）', '适合的场景**', '1. 投资者能够接受未来1-2周市场可能维持高波动、无明确方向的状态。', '2. 投资者愿意等待技术面与宏观面出现更明确的共振信号后再行动。', '不适合的场景**', '1. 寻求短期明确方向性交易机会的短线交易者。', '2. 认为当前价格已充分反映风险、急于左侧抄底的投资者。', '证据摘要**', '1. **技术证据**：价格（88.4）已跌破所有短期均线，贴近关键支撑85.9-86.25；MACD与RSI处于弱势区域，显示空头动量主导但未极端超卖；结构上呈现高点下移、低点试探的震荡整理形态。', '2. **宏观证据**：美伊以军事冲突升级构成强烈负面外部冲击，主导全球风险情绪，压制港股市场整体表现。', '3. **基本面证据**：公司长期财务安全垫厚（现金充裕），但短期盈利能力恶化（毛利率仅11.8%），且缺乏近期新闻催化剂。', '4. **状态判断证据**：既无法给出明确的“回调至XX企稳买入”或“突破XX买入”的可执行计划（非趋势延续），也未出现价格放量破位、趋势破坏需立即止损的紧迫信号（非风险主导），故属于震荡等待确认。']",backtest\output\0421-0119-1347HK\reports\2026-0323-1347HK\2_decision\summary.md
1347.HK,2026-03-24,hold,83.3,83.30 港元,当前不急于参与。若未来转为“趋势延续”，潜在入场条件需观察：价格在81.2-83.3港元区域出现缩量企稳或放量反弹，并确认收复86.4港元（近期高点）后，可考虑右侧跟进。,81.2,83.3,1.0,"['（当前状态不适用具体入场失效条件，状态切换条件如下）', '- 若价格**收盘价有效跌破78.0港元**，则中期结构破坏，状态可能切换至“风险主导”。', '- 若价格**放量突破并站稳89.2港元（10日EMA）**，且动量指标改善，则状态可能切换至“趋势延续”。', '适合的场景**', '- 投资者能接受未来1-2周价格在81-89港元区间震荡，等待更明确信号。', '- 策略上以观察为主，不急于左侧抄底或右侧追空。', '不适合的场景**', '- 寻求短期趋势性机会或立即执行交易的投资者。', '- 期望报告给出明确买入或卖出指令的决策者。', '证据摘要**', '1. **技术弱势未改**：价格持续运行于所有短期均线下方（10日EMA 89.22），MACD负值走弱，RSI处于弱势区域（43.73），反弹均缩量，未见止跌反转信号。', '2. **缺乏方向性催化剂**：公司处于新闻静默期，无自身基本面驱动；宏观地缘风险（美伊冲突）压制风险偏好，但未造成新的价格破位。', '3. **多空边界清晰但未触发**：关键支撑81.2-81.5港元与阻力89.2-89.8港元构成短期震荡区间，价格尚未有效突破任一边界。', '4. **基本面提供长期支撑但非短期动力**：公司现金流健康、现金充裕，财务风险极低，但短期盈利承压，无法驱动1-2周内的价格方向选择。']",backtest\output\0421-0119-1347HK\reports\2026-0324-1347HK\2_decision\summary.md
1347.HK,2026-03-25,hold,86.85,86.85 美元,当前不急于参与。若未来价格出现以下信号之一，可重新评估：,,,1.0,"['（不适用于“保持观望”状态）', '适合的场景**', '1. 投资者愿意等待1-2周，观察价格在关键支撑/阻力区域的表现后再做决策。', '2. 短线交易者计划在82.50-94.50区间内进行高抛低吸，但需严守区间边界止损。', '不适合的场景**', '1. 寻求立即跟进趋势的追涨或杀跌交易。', '2. 期望基于当前信息获得明确买入或卖出指令。', '证据摘要**', '1. **技术结构**：价格在81.20-94.50宽幅震荡，短期均线空头排列，但长期200日均线（68.81）仍向上。', '2. **动量指标**：MACD位于零轴下，RSI在40-50弱势区间，显示空头动量未逆转。', '3. **新闻面**：无公司层面催化剂，宏观产业政策偏暖但无短期具体指引。', '4. **基本面**：公司现金流充裕、资产负债表稳健，但盈利仍受折旧与产能爬坡压制，处于周期底部等待拐点状态。', '5. **交易计划缺失**：当前无法给出明确的回调买入价位、突破确认条件或止损位，因价格尚未在区间边界形成可信信号。']",backtest\output\0421-0119-1347HK\reports\2026-0325-1347HK\2_decision\summary.md
1347.HK,2026-03-26,hold,88.65,88.65 港元,当前不提供入场计划。若未来状态切换，转多需满足以下条件之一：,,,1.0,"['（当前无持仓，不适用具体失效条件。若未来入场，失效条件应包括：）', '1. 价格收盘跌破81.20港元。', '2. 反弹未能突破94.5-95.0港元阻力并再度转弱。', '适合的场景**', '1. 投资者能接受1-2周的观察期，等待更明确的信号。', '2. 策略为右侧确认后参与，而非左侧抄底。', '不适合的场景**', '1. 期望立即获得方向性交易机会的短线交易者。', '2. 试图在宏观不确定性中博弈反弹的激进投资者。', '证据摘要**', '1. 技术面：价格位于50日均线下方，短期均线空头排列，MACD位于零轴下，动量偏弱；但长期200日均线仍向上，关键支撑在82.0-84.0港元。', '2. 新闻面：公司无实质性催化剂，宏观地缘风险高企但未进一步恶化，市场处于信息真空与风险情绪拉扯中。', '3. 基本面：公司现金充裕、经营现金流健康，但盈利能力疲软，行业复苏信号尚未确认。', '4. 状态判断依据：既无法给出明确的回调参与方案（因未出现企稳证据），也未达到风险主导（因长期趋势未破坏、价格未跌破前低），故归为“震荡等待确认”。', '5. 切换信号：若价格在支撑区企稳并收复短期均线，可能切换至“趋势延续”；若收盘跌破81.20港元，可能切换至“风险主导”。']",backtest\output\0421-0119-1347HK\reports\2026-0326-1347HK\2_decision\summary.md
1347.HK,2026-03-27,sell,83.15,83.15 美元,（已有持仓视角）利用股价向88.0-90.0阻力区域的任何反弹进行减仓或止损。,88.0,90.0,88.0,"['1. 收盘价连续两日站上10日EMA（当前约87.08）并收复90.00整数关口，表明短期下跌结构被破坏。', '2. 地缘局势出现明确缓和信号（如主要航道风险解除、停火协议达成），且股价放量突破95.0-96.0中期阻力区。', '适合的场景**', '1. 已持有仓位、需要执行风险控制的投资者。', '2. 认为宏观风险将持续压制市场，且技术下跌趋势将延续的投资者。', '不适合的场景**', '1. 试图抄底博弈短期反弹的短线交易者（当前波动率高，风险收益比差）。', '2. 基于长期价值投资且能承受大幅波动、不急于短期操作的配置型投资者。', '证据摘要**', '1. **技术趋势向下**：价格低于所有短期（10日EMA 87.08）、中期（50日SMA 97.84）均线，MACD位于零轴下方且再度走弱，结构呈高点下移、低点创新低。', '2. **宏观风险主导**：中东冲突升级引发全球风险偏好收缩，供应链担忧加剧，对科技股形成系统性压制。', '3. **基本面支撑有限**：公司虽现金充裕、经营现金流健康，但主业已陷入亏损，盈利依赖非经营收益，短期无法提供上涨催化。', '4. **反弹阻力明确**：88.0-90.0区域为近期强阻力（重合10日EMA及布林带中轨），反弹至此易遇阻回落。', '5. **关键支撑脆弱**：81.50-82.00支撑区域若被放量跌破，将确认下跌延续。']",backtest\output\0421-0119-1347HK\reports\2026-0327-1347HK\2_decision\summary.md
