ticker,trade_date,action,trend_judgment,scenario_type,primary_driver,trend_integrity,risk_state,reference_price,reference_price_text,entry_style,entry_zone_low,entry_zone_high,invalidation_price,invalidation_texts,report_path
MU,2026-03-19,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,完整,风险与机会拉锯,461.73,461.73美元,等待价格回调至431.99美元（10日EMA）至418.69美元（前期突破平台）区间，出现缩量企稳信号后分批买入。,,,398.93,['价格收盘价有效跌破398.93美元（50日SMA）关键趋势支撑，且无法快速收回。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0319-MU\2_decision\summary.md
MU,2026-03-20,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,完整,风险与机会拉锯,430.33,430.33美元,等待价格回调至400-420美元支撑区间（重点关注50日SMA约400.60美元附近）出现缩量企稳或看涨反转信号时，分批建立多头仓位。,400.0,420.0,395.0,['日线收盘价有效跌破395-400美元关键支撑区域（即50日SMA及前期平台支撑），意味着中期上升趋势被破坏。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0320-MU\2_decision\summary.md
MU,2026-03-23,buy_on_pullback,趋势延续,催化后高波动整理型,多因素混合主导,完整,风险与机会拉锯,422.9,422.90美元,等待回调至400-410美元区域（包含50日SMA及前期平台支撑）企稳后参与。,400.0,410.0,370.0,['价格放量跌破370美元（布林带下轨及3月低点区域），导致中期上涨结构破坏。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0323-MU\2_decision\summary.md
MU,2026-03-24,buy_on_pullback,趋势延续,公司催化趋势型,多因素混合主导,边际走弱,风险与机会拉锯,404.35,404.35美元,等待价格回调至关键支撑区域分批买入。首要关注区间：400-405美元（50日SMA附近）。次一级关注区间：387-390美元。入场需伴随缩量企稳信号。,400.0,405.0,365.0,['价格放量跌破365美元（布林带下轨/重要中期支撑），或50日SMA趋势确认拐头向下。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0324-MU\2_decision\summary.md
MU,2026-03-25,hold,震荡等待确认,催化后高波动整理型,催化消化主导,边际走弱,风险与机会拉锯,395.53,395.53美元,当前不急于参与。若未来价格在370-375美元关键支撑区域出现明确的日线级别企稳信号（如锤头线、RSI底背离），且伴随行业利空证伪或需求验证信息，可考虑转为择机买入。若价格放量反弹并站稳410-415美元（50日SMA与10日EMA区域）之上，表明短期动能恢复，也可作为转多信号。,370.0,375.0,360.0,['1. 若价格放量跌破360美元（布林带下轨下方）且无法快速收回，则调整可能深化，观望立场维持或转为看空。2. 若出现新的行业级利空（如主要客户削减订单），证实需求恶化，则观望立场也应维持。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0325-MU\2_decision\summary.md
MU,2026-03-26,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,382.09,382.09美元,已有持仓者考虑在股价反弹至404-405美元（50日SMA及缺口阻力）附近减仓；或设定严格止损于371美元支撑下方。,404.0,405.0,,['股价放量强势突破并站稳422-426美元阻力区上方，且MACD指标重新转正，则短期下跌趋势可能被扭转。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0326-MU\2_decision\summary.md
MU,2026-03-27,sell,风险主导,催化后高波动整理型,多因素混合主导,已破坏,风险主导,355.46,355.46美元,已有持仓者考虑在反弹至第一阻力位404-410美元区域附近减仓，或设置移动止损于近期低点350美元下方。,404.0,410.0,404.7,['若价格能快速收复并站稳50日SMA（约404.70美元）上方，且MACD出现明确的底背离金叉信号，则下跌趋势可能被逆转，但此情景在未来1-2周内发生概率较低。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0327-MU\2_decision\summary.md
MU,2026-03-30,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,357.22,357.22美元,对于已有持仓，建议利用股价向381美元（10日EMA）或404-410美元（50日SMA）区域的反弹进行减仓。,404.0,410.0,1.0,['若股价在未来1-2周内强势收复并站稳404美元（50日SMA）以上，且伴随成交量放大，则下行风险判断可能失效。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0330-MU\2_decision\summary.md
MU,2026-03-31,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,321.8,321.80美元,已有持仓者应利用向355-360美元区域的反弹机会减仓或离场。,355.0,360.0,,['若价格放量突破并站稳395-405美元区域（50日均线附近），则下跌趋势失效，需重新评估。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0331-MU\2_decision\summary.md
MU,2026-04-01,sell,风险主导,催化后高波动整理型,催化消化主导,已破坏,风险主导,337.84,337.84美元,对于已有持仓，建议利用向372-375美元阻力区域的反弹进行减仓或离场。未止损者可考虑将止损位设于395美元（50日均线下方）或成本价附近。,372.0,375.0,,['1. 价格放量强势突破并站稳395-405美元（50日均线）阻力区；2. 日线收盘价重新站上10日EMA并企稳，同时MACD出现低位金叉。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0401-MU\2_decision\summary.md
MU,2026-04-02,hold,震荡等待确认,催化后高波动整理型,多因素混合主导,已破坏,风险与机会拉锯,367.85,367.85美元,当前不急于建立新仓位。若未来价格放量突破并站稳403-405美元（50日均线）阻力区，可考虑转向偏多思路。若价格回落至337-355美元支撑区间并出现企稳信号，可评估分批轻仓布局的机会。,403.0,405.0,318.0,['对于潜在的偏多思路，失效条件是收盘价有效跌破318美元支撑。对于当前观望立场，失效条件是出现上述关键催化因素中的任一条，并得到价格确认。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0402-MU\2_decision\summary.md
MU,2026-04-06,hold,震荡等待确认,公司催化趋势型,公司催化主导,边际走弱,风险与机会拉锯,366.24,366.24美元,当前不急于参与。若未来价格带量有效突破405美元（50日均线）阻力，可视为调整结束信号，考虑右侧轻仓跟进。或等待价格再次回踩355-360美元支撑区域并出现企稳信号（如日线级别阳线吞噬、长下影线）后，考虑分批介入。,355.0,360.0,321.8,['1) 收盘价有效跌破321.8美元前低支撑，意味调整深度扩大，长期趋势受挑战；2) 地缘政治风险急剧升级，导致市场系统性避险，压倒公司基本面利好。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0406-MU\2_decision\summary.md
MU,2026-04-07,buy_on_pullback,趋势延续,公司催化趋势型,公司催化主导,边际走弱,风险与机会拉锯,377.76,377.76美元,回调至370-355美元支撑区域企稳后分批参与。,355.0,370.0,318.0,['价格放量跌破318美元（前低及布林带下轨）。'],D:\CodeBase\InsightTrader\backtest\experiments\theme-mu-aaoi-2513hk-20260302-20260407-daily\rounds\round22\reports\MU\0423-1147-MU\reports\2026-0407-MU\2_decision\summary.md
